shipment_id,supplier_id,product_id,purchase_order_date,expected_delivery_date,actual_delivery_date,ordered_quantity,received_quantity,rejected_quantity,shipment_status
SHP-0003028,SUP-013,PRD-00790,2025-06-07,2025-06-26,2025-07-03,1305,1292,13,Delivered
SHP-0003029,SUP-064,PRD-00687,2023-10-10,2023-12-01,2023-12-01,1126,1115,11,Delivered
SHP-0003030,SUP-068,PRD-00550,2021-07-17,2021-07-28,2021-07-28,282,282,0,Late
SHP-0003031,SUP-070,PRD-00850,2026-02-10,2026-02-21,2026-02-21,1069,984,85,Delivered
SHP-0003032,SUP-059,PRD-00774,2021-01-10,2021-01-27,2021-02-04,578,573,5,Late
SHP-0003033,SUP-064,PRD-00198,2025-08-22,2025-10-29,2025-11-04,376,373,3,Late
SHP-0003034,SUP-030,PRD-00131,2022-01-01,2022-01-06,2022-01-06,927,918,9,Late
SHP-0003035,SUP-013,PRD-00742,2025-06-02,2025-06-21,2025-07-08,727,727,0,Delivered
SHP-0003036,SUP-034,PRD-00613,2024-06-16,2024-06-22,2024-06-22,93,91,2,Late
SHP-0003037,SUP-014,PRD-00406,2023-10-21,2023-11-26,2023-12-11,1055,1055,0,Delivered
SHP-0003038,SUP-011,PRD-00587,2025-11-16,2025-12-07,2025-12-07,1270,1270,0,Delivered
SHP-0003039,SUP-062,PRD-00432,2022-02-08,2022-04-17,2022-04-18,1308,1269,39,Delivered
SHP-0003040,SUP-012,PRD-00226,2020-06-27,2020-07-07,2020-07-13,1374,1374,0,Delivered
SHP-0003041,SUP-060,PRD-00884,2022-11-04,2022-11-24,2022-11-24,890,882,8,Delivered
SHP-0003042,SUP-038,PRD-00134,2024-08-10,2024-08-30,2024-08-30,236,236,0,Delivered
SHP-0003043,SUP-008,PRD-00558,2021-07-22,2021-09-13,2021-09-13,125,122,3,Delivered
SHP-0003044,SUP-014,PRD-00669,2020-11-26,2021-01-07,2021-01-15,571,566,5,Delivered
SHP-0003045,SUP-039,PRD-00054,2024-06-01,2024-06-13,2024-06-14,97,97,0,Delivered
SHP-0003046,SUP-006,PRD-00091,2023-07-31,2023-08-16,2023-08-16,1471,1457,14,Delivered
SHP-0003047,SUP-069,PRD-00749,2020-10-25,2020-11-06,2020-11-08,908,899,9,Delivered
SHP-0003048,SUP-022,PRD-00668,2025-03-24,2025-04-14,2025-04-14,286,286,0,Late
SHP-0003049,SUP-013,PRD-00742,2025-12-09,2025-12-27,2025-12-27,118,118,0,Late
SHP-0003050,SUP-009,PRD-00018,2025-01-31,2025-02-26,2025-02-28,1468,1133,0,Partial
SHP-0003051,SUP-066,PRD-00710,2021-11-18,2022-01-09,2022-01-15,805,805,0,Delivered
SHP-0003052,SUP-018,PRD-00185,2020-07-31,2020-08-21,2020-08-22,1189,1189,0,Delivered
SHP-0003053,SUP-037,PRD-00101,2023-11-10,2023-11-22,2023-11-25,1153,1153,0,Delivered
SHP-0003054,SUP-036,PRD-00677,2026-04-02,2026-04-09,2026-04-15,51,51,0,Delivered
SHP-0003055,SUP-045,PRD-00048,2025-10-15,2025-10-21,2025-10-23,1208,1208,0,Delivered
SHP-0003056,SUP-070,PRD-00782,2022-06-25,2022-07-09,2022-07-09,1491,1477,14,Late
SHP-0003057,SUP-011,PRD-00180,2023-11-02,2023-11-11,2023-11-23,903,808,0,Partial
SHP-0003058,SUP-017,PRD-00113,2022-07-11,2022-07-23,2022-08-05,109,109,0,Delivered
SHP-0003059,SUP-010,PRD-00727,2023-03-22,2023-05-12,2023-05-22,1437,1423,14,Delivered
SHP-0003060,SUP-064,PRD-00325,2021-11-21,2022-01-07,2022-01-07,501,496,5,Delivered
SHP-0003061,SUP-015,PRD-00433,2021-03-09,2021-03-17,2021-03-17,766,766,0,Delivered
SHP-0003062,SUP-022,PRD-00764,2026-05-19,2026-05-28,2026-05-28,1009,1009,0,Delivered
SHP-0003063,SUP-003,PRD-00750,2020-04-20,2020-05-04,2020-05-06,166,166,0,Delivered
SHP-0003064,SUP-068,PRD-00238,2023-01-03,2023-01-16,2023-01-27,904,904,0,Delivered
SHP-0003065,SUP-064,PRD-00235,2021-07-19,2021-08-20,2021-08-29,1417,1269,0,Partial
SHP-0003066,SUP-047,PRD-00752,2022-03-28,2022-04-25,2022-05-12,945,945,0,Delivered
SHP-0003067,SUP-011,PRD-00489,2023-05-09,2023-05-14,2023-05-17,202,202,0,Delivered
SHP-0003068,SUP-019,PRD-00467,2020-12-23,2021-01-16,2021-01-23,119,118,1,Delivered
SHP-0003069,SUP-003,PRD-00556,2021-10-09,2021-10-24,2021-10-26,312,312,0,Delivered
SHP-0003070,SUP-058,PRD-00060,2024-03-09,2024-04-20,2024-04-20,70,51,0,Partial
SHP-0003071,SUP-038,PRD-00740,2025-01-29,2025-02-12,2025-02-12,817,817,0,Delivered
SHP-0003072,SUP-063,PRD-00714,2026-03-20,2026-04-06,2026-04-09,620,620,0,Delivered
SHP-0003073,SUP-048,PRD-00145,2022-09-17,2022-09-27,2022-10-01,1465,1465,0,Delivered
SHP-0003074,SUP-015,PRD-00154,2026-01-11,2026-01-31,2026-01-31,1193,1193,0,Delivered
SHP-0003075,SUP-048,PRD-00584,2023-02-03,2023-02-08,2023-02-08,1431,1431,0,Delivered
SHP-0003076,SUP-012,PRD-00226,2020-09-17,2020-10-09,2020-10-16,867,867,0,Delivered
SHP-0003077,SUP-012,PRD-00470,2021-09-22,2021-10-11,2021-10-12,184,179,5,Delivered
SHP-0003078,SUP-004,PRD-00409,2023-11-18,2023-12-08,2023-12-26,606,606,0,Delivered
SHP-0003079,SUP-002,PRD-00664,2022-02-19,2022-05-04,2022-05-04,1049,1049,0,Delivered
SHP-0003080,SUP-054,PRD-00596,2026-05-16,2026-05-23,2026-05-23,491,491,0,Delivered
SHP-0003081,SUP-050,PRD-00552,2026-05-03,2026-06-05,2026-06-14,198,198,0,Delivered
SHP-0003082,SUP-049,PRD-00780,2026-05-06,2026-05-15,2026-05-18,1268,1268,0,Late
SHP-0003083,SUP-039,PRD-00829,2021-05-20,2021-05-26,2021-06-10,96,96,0,Late
SHP-0003084,SUP-031,PRD-00858,2021-12-18,2022-02-19,2022-03-07,337,337,0,Delivered
SHP-0003085,SUP-014,PRD-00224,2024-03-28,2024-05-26,2024-05-28,145,145,0,Late
SHP-0003086,SUP-029,PRD-00586,2023-01-14,2023-02-04,2023-02-12,713,713,0,Delivered
SHP-0003087,SUP-030,PRD-00111,2026-01-11,2026-01-25,2026-01-25,67,67,0,Delivered
SHP-0003088,SUP-055,PRD-00639,2022-06-12,2022-08-16,2022-08-23,965,965,0,Delivered
SHP-0003089,SUP-064,PRD-00198,2020-05-14,2020-07-03,2020-07-03,1025,1025,0,Delivered
SHP-0003090,SUP-061,PRD-00616,2022-01-08,2022-01-25,2022-01-25,297,297,0,Delivered
SHP-0003091,SUP-063,PRD-00065,2026-05-04,2026-05-25,2026-05-25,1457,1443,14,Delivered
SHP-0003092,SUP-012,PRD-00594,2026-02-14,2026-03-05,2026-03-12,851,843,8,Delivered
SHP-0003093,SUP-061,PRD-00684,2020-05-09,2020-05-29,2020-05-30,1356,1356,0,Delivered
SHP-0003094,SUP-033,PRD-00051,2026-01-28,2026-04-11,2026-04-11,1430,1430,0,Delivered
SHP-0003095,SUP-026,PRD-00608,2024-10-14,2024-11-04,2024-11-04,548,543,5,Delivered
SHP-0003096,SUP-007,PRD-00569,2022-01-08,2022-02-18,2022-02-20,509,494,15,Delivered
SHP-0003097,SUP-052,PRD-00176,2022-11-22,2022-12-01,2022-12-01,1162,1162,0,Delivered
SHP-0003098,SUP-035,PRD-00174,2021-12-31,2022-01-20,2022-01-20,610,604,6,Delivered
SHP-0003099,SUP-060,PRD-00336,2022-07-21,2022-07-31,2022-07-31,667,667,0,Delivered
SHP-0003100,SUP-056,PRD-00692,2026-06-28,2026-07-13,2026-07-13,169,168,1,Delivered
SHP-0003101,SUP-066,PRD-00660,2026-01-11,2026-02-01,2026-02-04,71,71,0,Delivered
SHP-0003102,SUP-006,PRD-00143,2022-06-02,2022-06-12,2022-06-12,995,986,9,Delivered
SHP-0003103,SUP-070,PRD-00265,2022-07-27,2022-08-18,2022-08-18,362,362,0,Delivered
SHP-0003104,SUP-049,PRD-00421,2021-10-21,2021-11-13,2021-11-16,1138,1138,0,Delivered
SHP-0003105,SUP-062,PRD-00575,2025-12-07,2026-01-12,2026-01-12,1337,1337,0,Delivered
SHP-0003106,SUP-001,PRD-00084,2023-04-06,2023-04-12,2023-04-15,1004,1004,0,Delivered
SHP-0003107,SUP-014,PRD-00669,2026-03-08,2026-03-15,2026-03-16,1315,1315,0,Delivered
SHP-0003108,SUP-019,PRD-00286,2020-07-24,2020-07-30,2020-08-01,289,289,0,Delivered
SHP-0003109,SUP-001,PRD-00475,2020-06-23,2020-06-28,2020-06-28,1486,1442,44,Delivered
SHP-0003110,SUP-001,PRD-00886,2024-10-27,2024-11-10,2024-11-18,1056,1056,0,Late
SHP-0003111,SUP-005,PRD-00230,2023-11-13,2023-11-28,2023-12-11,1253,1216,37,Delivered
SHP-0003112,SUP-010,PRD-00126,2026-02-13,2026-04-21,2026-04-25,232,230,2,Delivered
SHP-0003113,SUP-029,PRD-00647,2023-03-27,2023-04-18,2023-05-04,1287,1287,0,Delivered
SHP-0003114,SUP-054,PRD-00716,2024-04-27,2024-05-19,2024-05-23,1290,1290,0,Delivered
SHP-0003115,SUP-021,PRD-00791,2022-08-18,2022-09-21,2022-10-03,1045,1045,0,Delivered
SHP-0003116,SUP-020,PRD-00877,2020-06-06,2020-07-16,2020-07-16,518,518,0,Delivered
SHP-0003117,SUP-063,PRD-00402,2023-04-16,2023-04-29,2023-04-29,659,659,0,Delivered
SHP-0003118,SUP-029,PRD-00066,2024-08-09,2024-08-14,2024-08-17,1000,990,10,Delivered
SHP-0003119,SUP-047,PRD-00683,2022-07-19,2022-08-01,2022-08-01,491,491,0,Delivered
SHP-0003120,SUP-066,PRD-00298,2026-04-01,2026-04-23,2026-04-28,132,132,0,Delivered
SHP-0003121,SUP-032,PRD-00033,2025-11-24,2025-12-26,2026-01-12,82,61,0,Partial
SHP-0003122,SUP-017,PRD-00504,2021-07-07,2021-07-18,2021-07-27,1295,1295,0,Delivered
SHP-0003123,SUP-015,PRD-00433,2022-04-22,2022-05-03,2022-05-03,1157,1123,34,Delivered
SHP-0003124,SUP-041,PRD-00283,2021-11-26,2022-01-22,2022-01-25,1367,1367,0,Delivered
SHP-0003125,SUP-012,PRD-00226,2026-05-04,2026-05-20,2026-05-21,118,118,0,Delivered
SHP-0003126,SUP-023,PRD-00513,2023-01-18,2023-01-26,2023-01-26,1215,1215,0,Delivered
SHP-0003127,SUP-008,PRD-00558,2025-04-21,2025-05-30,2025-06-03,867,867,0,Delivered
SHP-0003128,SUP-022,PRD-00770,2023-11-13,2023-11-24,2023-11-29,412,412,0,Delivered
SHP-0003129,SUP-054,PRD-00339,2025-06-05,2025-06-27,2025-07-07,761,761,0,Delivered
SHP-0003130,SUP-050,PRD-00040,2023-09-29,2023-11-09,2023-11-09,1299,1261,38,Delivered
SHP-0003131,SUP-007,PRD-00609,2021-07-02,2021-08-06,2021-08-07,1435,1392,43,Delivered
SHP-0003132,SUP-022,PRD-00540,2021-01-24,2021-02-05,2021-02-05,1276,1276,0,Late
SHP-0003133,SUP-049,PRD-00392,2021-08-19,2021-08-24,2021-09-15,390,390,0,Delivered
SHP-0003134,SUP-068,PRD-00183,2025-04-01,2025-04-13,2025-04-13,618,618,0,Delivered
SHP-0003135,SUP-005,PRD-00348,2023-10-21,2023-10-27,2023-11-03,133,130,3,Delivered
SHP-0003136,SUP-025,PRD-00883,2025-10-12,2025-12-22,2025-12-22,1217,1217,0,Delivered
SHP-0003137,SUP-043,PRD-00035,2022-07-07,2022-08-06,2022-08-14,1281,1281,0,Delivered
SHP-0003138,SUP-038,PRD-00703,2020-03-28,2020-04-18,2020-04-22,679,673,6,Delivered
SHP-0003139,SUP-042,PRD-00373,2023-12-13,2024-01-31,2024-01-31,462,462,0,Delivered
SHP-0003140,SUP-029,PRD-00480,2022-09-18,2022-09-23,2022-10-01,906,906,0,Late
SHP-0003141,SUP-068,PRD-00259,2020-02-08,2020-02-23,2020-02-23,150,150,0,Delivered
SHP-0003142,SUP-037,PRD-00233,2023-02-14,2023-03-08,2023-03-12,1326,1313,13,Late
SHP-0003143,SUP-025,PRD-00288,2024-06-22,2024-06-30,2024-07-06,981,981,0,Delivered
SHP-0003144,SUP-055,PRD-00160,2023-12-31,2024-01-23,2024-01-26,704,704,0,Late
SHP-0003145,SUP-049,PRD-00651,2022-12-01,2022-12-11,2022-12-11,315,315,0,Late
SHP-0003146,SUP-013,PRD-00662,2021-11-30,2021-12-06,2021-12-06,196,196,0,Delivered
SHP-0003147,SUP-022,PRD-00627,2020-08-25,2020-09-10,2020-09-11,284,284,0,Delivered
SHP-0003148,SUP-049,PRD-00574,2020-09-11,2020-09-16,2020-09-20,1206,1206,0,Delivered
SHP-0003149,SUP-023,PRD-00123,2022-07-16,2022-09-25,2022-09-25,1435,1435,0,Delivered
SHP-0003150,SUP-018,PRD-00338,2022-05-29,2022-06-11,2022-06-11,95,95,0,Delivered
SHP-0003151,SUP-044,PRD-00626,2020-11-29,2020-12-13,2020-12-13,1182,1182,0,Delivered
SHP-0003152,SUP-037,PRD-00834,2024-02-05,2024-02-23,2024-02-23,1244,1232,12,Delivered
SHP-0003153,SUP-004,PRD-00726,2021-05-27,2021-06-17,2021-06-23,423,423,0,Late
SHP-0003154,SUP-030,PRD-00359,2021-07-16,2021-07-27,2021-08-10,507,502,5,Delivered
SHP-0003155,SUP-032,PRD-00357,2024-10-24,2024-11-28,2024-11-28,903,894,9,Delivered
SHP-0003156,SUP-027,PRD-00490,2024-11-17,2024-11-28,2024-12-02,1286,979,0,Partial
SHP-0003157,SUP-050,PRD-00548,2023-09-10,2023-10-05,2023-10-09,1488,1488,0,Delivered
SHP-0003158,SUP-011,PRD-00841,2025-03-21,2025-03-26,2025-04-22,257,257,0,Delivered
SHP-0003159,SUP-026,PRD-00707,2024-03-16,2024-03-28,2024-04-07,739,739,0,Delivered
SHP-0003160,SUP-013,PRD-00842,2025-07-04,2025-07-12,2025-07-18,298,231,2,Partial
SHP-0003161,SUP-060,PRD-00203,2021-05-21,2021-05-31,2021-06-05,1479,1479,0,Delivered
SHP-0003162,SUP-013,PRD-00487,2020-04-12,2020-04-18,2020-04-21,1160,826,0,Partial
SHP-0003163,SUP-040,PRD-00211,2025-12-12,2025-12-20,2025-12-26,371,371,0,Delivered
SHP-0003164,SUP-020,PRD-00785,2020-03-18,2020-03-28,2020-04-03,1265,1265,0,Delivered
SHP-0003165,SUP-045,PRD-00182,2026-01-26,2026-02-16,2026-02-22,745,591,0,Partial
SHP-0003166,SUP-062,PRD-00621,2023-06-18,2023-08-08,2023-08-08,1433,1433,0,Delivered
SHP-0003167,SUP-056,PRD-00004,2025-08-10,2025-10-06,2025-10-13,1214,1214,0,Delivered
SHP-0003168,SUP-030,PRD-00036,2020-11-10,2020-12-04,2020-12-04,685,685,0,Delivered
SHP-0003169,SUP-009,PRD-00672,2022-03-24,2022-04-05,2022-04-15,442,442,0,Late
SHP-0003170,SUP-058,PRD-00885,2024-06-10,2024-08-10,2024-08-10,1412,1398,14,Delivered
SHP-0003171,SUP-023,PRD-00777,2026-05-04,2026-06-23,2026-06-24,740,740,0,Late
SHP-0003172,SUP-019,PRD-00466,2024-10-30,2024-11-06,2024-11-07,676,670,6,Delivered
SHP-0003173,SUP-044,PRD-00042,2020-11-01,2020-11-13,2020-11-14,786,786,0,Delivered
SHP-0003174,SUP-067,PRD-00686,2020-09-29,2020-10-21,2020-10-24,1005,1005,0,Delivered
SHP-0003175,SUP-024,PRD-00214,2026-05-16,2026-06-01,2026-06-07,301,208,2,Partial
SHP-0003176,SUP-001,PRD-00855,2024-05-09,2024-05-31,2024-06-16,373,373,0,Delivered
SHP-0003177,SUP-030,PRD-00036,2022-10-16,2022-10-22,2022-10-22,1021,1021,0,Delivered
SHP-0003178,SUP-057,PRD-00218,2020-09-14,2020-09-19,2020-09-28,828,828,0,Delivered
SHP-0003179,SUP-040,PRD-00872,2025-02-17,2025-03-06,2025-03-12,526,526,0,Delivered
SHP-0003180,SUP-031,PRD-00234,2022-08-28,2022-09-07,2022-09-07,562,562,0,Delivered
SHP-0003181,SUP-019,PRD-00532,2025-02-28,2025-03-17,2025-03-17,1270,1270,0,Delivered
SHP-0003182,SUP-050,PRD-00016,2025-01-30,2025-03-22,2025-03-25,929,929,0,Delivered
SHP-0003183,SUP-046,PRD-00170,2020-10-02,2020-10-26,2020-10-30,648,648,0,Late
SHP-0003184,SUP-064,PRD-00680,2025-03-21,2025-05-18,2025-05-24,1048,1048,0,Delivered
SHP-0003185,SUP-057,PRD-00034,2020-09-28,2020-10-07,2020-10-09,573,528,45,Delivered
SHP-0003186,SUP-040,PRD-00374,2024-09-28,2024-10-20,2024-10-20,1288,1288,0,Delivered
SHP-0003187,SUP-011,PRD-00340,2020-08-13,2020-08-25,2020-08-25,889,889,0,Delivered
SHP-0003188,SUP-008,PRD-00465,2020-11-09,2020-12-07,2020-12-07,1081,1081,0,Delivered
SHP-0003189,SUP-054,PRD-00107,2022-04-04,2022-04-28,2022-04-28,1143,1143,0,Delivered
SHP-0003190,SUP-028,PRD-00062,2022-05-23,2022-06-04,2022-06-11,1282,1282,0,Delivered
SHP-0003191,SUP-036,PRD-00254,2025-09-10,2025-11-20,2025-11-30,283,281,2,Delivered
SHP-0003192,SUP-039,PRD-00081,2021-12-25,2022-01-12,2022-01-17,841,816,25,Delivered
SHP-0003193,SUP-038,PRD-00121,2022-08-29,2022-09-17,2022-09-27,495,491,4,Delivered
SHP-0003194,SUP-051,PRD-00301,2022-02-22,2022-03-07,2022-03-21,1438,1395,43,Delivered
SHP-0003195,SUP-039,PRD-00516,2026-07-02,2026-07-21,2026-07-21,1120,1120,0,Delivered
SHP-0003196,SUP-043,PRD-00658,2023-07-19,2023-07-28,2023-07-31,523,518,5,Delivered
SHP-0003197,SUP-036,PRD-00414,2025-09-10,2025-10-25,2025-10-25,507,507,0,Delivered
SHP-0003198,SUP-028,PRD-00370,2022-11-24,2022-12-02,2022-12-05,580,580,0,Delivered
SHP-0003199,SUP-064,PRD-00379,2025-10-13,2025-11-02,2025-11-13,89,89,0,Delivered
SHP-0003200,SUP-043,PRD-00438,2022-07-05,2022-07-11,2022-07-16,662,643,19,Delivered
SHP-0003201,SUP-012,PRD-00679,2025-11-30,2025-12-15,2025-12-15,146,145,1,Delivered
SHP-0003202,SUP-030,PRD-00111,2022-05-29,2022-06-08,2022-06-13,71,71,0,Delivered
SHP-0003203,SUP-014,PRD-00528,2025-10-11,2025-11-13,2025-11-13,1197,1186,11,Delivered
SHP-0003204,SUP-057,PRD-00218,2023-08-11,2023-09-01,2023-09-01,911,911,0,Delivered
SHP-0003205,SUP-061,PRD-00616,2020-05-25,2020-06-03,2020-06-03,1072,1072,0,Delivered
SHP-0003206,SUP-037,PRD-00233,2021-07-26,2021-08-16,2021-08-16,966,966,0,Late
SHP-0003207,SUP-058,PRD-00205,2023-07-06,2023-07-31,2023-08-07,224,224,0,Delivered
SHP-0003208,SUP-044,PRD-00673,2023-12-02,2023-12-16,2023-12-21,602,602,0,Delivered
SHP-0003209,SUP-057,PRD-00307,2022-09-14,2022-10-04,2022-10-09,579,533,46,Delivered
SHP-0003210,SUP-006,PRD-00244,2021-04-17,2021-05-06,2021-05-07,891,891,0,Delivered
SHP-0003211,SUP-039,PRD-00360,2026-02-24,2026-03-08,2026-03-14,83,83,0,Delivered
SHP-0003212,SUP-049,PRD-00869,2021-05-02,2021-05-16,2021-05-26,56,56,0,Delivered
SHP-0003213,SUP-059,PRD-00456,2020-12-25,2021-01-17,2021-01-23,364,361,3,Delivered
SHP-0003214,SUP-044,PRD-00297,2026-03-24,2026-04-02,2026-04-12,1461,1461,0,Delivered
SHP-0003215,SUP-037,PRD-00889,2023-11-07,2023-11-25,2023-12-09,1252,1252,0,Delivered
SHP-0003216,SUP-009,PRD-00495,2024-03-07,2024-03-18,2024-03-25,127,127,0,Delivered
SHP-0003217,SUP-048,PRD-00469,2024-02-21,2024-03-08,2024-03-12,277,277,0,Late
SHP-0003218,SUP-043,PRD-00658,2020-11-27,2021-01-30,2021-02-04,1056,1056,0,Delivered
SHP-0003219,SUP-058,PRD-00709,2025-04-19,2025-05-04,2025-05-16,379,379,0,Delivered
SHP-0003220,SUP-060,PRD-00753,2022-07-09,2022-07-23,2022-07-23,1053,1043,10,Delivered
SHP-0003221,SUP-069,PRD-00364,2022-12-16,2022-12-24,2022-12-30,1173,1173,0,Delivered
SHP-0003222,SUP-042,PRD-00098,2023-06-02,2023-07-19,2023-07-24,366,356,10,Late
SHP-0003223,SUP-054,PRD-00604,2024-01-16,2024-01-25,2024-01-31,839,831,8,Delivered
SHP-0003224,SUP-044,PRD-00297,2022-01-14,2022-01-25,2022-01-26,1124,991,0,Partial
SHP-0003225,SUP-044,PRD-00626,2023-02-27,2023-03-23,2023-03-23,380,380,0,Delivered
SHP-0003226,SUP-001,PRD-00886,2020-07-10,2020-07-15,2020-07-15,513,513,0,Delivered
SHP-0003227,SUP-004,PRD-00726,2026-08-29,2026-09-10,2026-09-10,101,90,0,Partial
SHP-0003228,SUP-017,PRD-00504,2022-09-22,2022-10-02,2022-10-07,463,463,0,Delivered
SHP-0003229,SUP-034,PRD-00156,2024-11-24,2024-12-07,2024-12-08,230,224,6,Delivered
SHP-0003230,SUP-019,PRD-00532,2020-11-27,2020-12-19,2020-12-19,728,728,0,Late
SHP-0003231,SUP-036,PRD-00361,2024-08-11,2024-10-12,2024-10-12,604,604,0,Delivered
SHP-0003232,SUP-049,PRD-00651,2021-03-16,2021-03-26,2021-03-26,600,600,0,Delivered
SHP-0003233,SUP-013,PRD-00890,2023-06-15,2023-06-27,2023-06-27,1073,1073,0,Delivered
SHP-0003234,SUP-050,PRD-00548,2023-02-04,2023-03-18,2023-03-20,149,118,0,Partial
SHP-0003235,SUP-008,PRD-00465,2025-06-28,2025-07-28,2025-07-28,252,250,2,Delivered
SHP-0003236,SUP-013,PRD-00842,2021-11-06,2021-11-23,2021-11-30,195,194,1,Delivered
SHP-0003237,SUP-006,PRD-00278,2023-04-07,2023-04-13,2023-04-13,138,138,0,Delivered
SHP-0003238,SUP-043,PRD-00438,2021-04-11,2021-05-13,2021-05-28,904,904,0,Delivered
SHP-0003239,SUP-033,PRD-00873,2021-03-23,2021-05-22,2021-05-28,925,916,9,Late
SHP-0003240,SUP-057,PRD-00100,2025-12-13,2025-12-23,2025-12-23,1038,1028,10,Delivered
SHP-0003241,SUP-019,PRD-00196,2023-08-13,2023-08-27,2023-09-01,937,909,28,Delivered
SHP-0003242,SUP-013,PRD-00144,2025-04-17,2025-05-01,2025-05-09,205,203,2,Delivered
SHP-0003243,SUP-030,PRD-00766,2024-11-24,2024-12-13,2024-12-21,451,451,0,Delivered
SHP-0003244,SUP-063,PRD-00895,2025-05-04,2025-05-10,2025-05-21,896,896,0,Delivered
SHP-0003245,SUP-021,PRD-00576,2023-04-04,2023-05-20,,718,576,0,Partial
SHP-0003246,SUP-040,PRD-00498,2022-02-10,2022-02-18,2022-02-23,127,126,1,Delivered
SHP-0003247,SUP-012,PRD-00150,2023-11-24,2023-12-16,2023-12-31,290,288,2,Late
SHP-0003248,SUP-069,PRD-00070,2021-02-20,2021-02-25,2021-03-04,124,121,3,Delivered
SHP-0003249,SUP-045,PRD-00274,2022-05-18,2022-05-23,2022-06-06,931,857,74,Delivered
SHP-0003250,SUP-007,PRD-00320,2024-08-26,2024-10-02,2024-10-02,1251,1251,0,Delivered
SHP-0003251,SUP-064,PRD-00249,2022-03-09,2022-03-18,2022-03-24,175,175,0,Delivered
SHP-0003252,SUP-047,PRD-00257,2020-03-04,2020-04-09,2020-04-21,267,265,2,Late
SHP-0003253,SUP-069,PRD-00888,2020-10-22,2020-10-30,2020-10-30,1075,989,86,Delivered
SHP-0003254,SUP-053,PRD-00115,2021-12-26,2022-01-14,2022-01-14,520,520,0,Delivered
SHP-0003255,SUP-006,PRD-00644,2023-10-03,2023-10-23,2023-10-31,695,675,20,Delivered
SHP-0003256,SUP-070,PRD-00396,2020-12-20,2021-01-03,2021-01-11,1394,1381,13,Delivered
SHP-0003257,SUP-027,PRD-00737,2021-10-29,2021-11-10,2021-11-13,714,714,0,Delivered
SHP-0003258,SUP-054,PRD-00339,2025-03-14,2025-04-03,2025-04-11,649,649,0,Delivered
SHP-0003259,SUP-050,PRD-00548,2020-11-15,2021-01-07,2021-01-11,1389,1389,0,Delivered
SHP-0003260,SUP-052,PRD-00390,2025-08-03,2025-08-19,2025-08-19,893,885,8,Delivered
SHP-0003261,SUP-069,PRD-00364,2020-02-08,2020-02-27,2020-03-05,979,950,29,Delivered
SHP-0003262,SUP-013,PRD-00321,2025-03-03,2025-03-21,2025-03-21,1341,1341,0,Delivered
SHP-0003263,SUP-060,PRD-00203,2022-07-23,2022-08-06,2022-08-18,659,659,0,Delivered
SHP-0003264,SUP-037,PRD-00889,2024-09-18,2024-09-28,2024-10-12,764,764,0,Delivered
SHP-0003265,SUP-070,PRD-00315,2020-04-20,2020-04-25,2020-04-28,1292,1280,12,Delivered
SHP-0003266,SUP-009,PRD-00757,2024-04-05,2024-06-02,2024-06-02,1131,1120,11,Delivered
SHP-0003267,SUP-043,PRD-00096,2023-04-19,2023-06-12,2023-06-12,718,556,16,Partial
SHP-0003268,SUP-053,PRD-00453,2025-12-23,2026-01-12,2026-01-18,967,967,0,Delivered
SHP-0003269,SUP-064,PRD-00680,2025-10-10,2025-11-29,2025-12-06,202,202,0,Delivered
SHP-0003270,SUP-064,PRD-00687,2020-06-15,2020-07-17,2020-07-17,621,621,0,Delivered
SHP-0003271,SUP-058,PRD-00060,2020-09-07,2020-11-09,2020-11-11,391,388,3,Delivered
SHP-0003272,SUP-059,PRD-00661,2020-02-21,2020-03-01,2020-03-01,1390,1390,0,Delivered
SHP-0003273,SUP-063,PRD-00722,2025-08-05,2025-08-21,2025-08-21,482,482,0,Delivered
SHP-0003274,SUP-041,PRD-00283,2024-04-23,2024-05-31,2024-06-05,1379,1379,0,Delivered
SHP-0003275,SUP-062,PRD-00426,2022-10-26,2022-11-24,2022-11-27,71,71,0,Delivered
SHP-0003276,SUP-018,PRD-00848,2024-12-02,2024-12-16,2024-12-18,903,903,0,Delivered
SHP-0003277,SUP-057,PRD-00248,2024-03-17,2024-03-28,2024-03-28,1364,1364,0,Delivered
SHP-0003278,SUP-039,PRD-00079,2021-02-15,2021-03-04,2021-03-05,738,738,0,Late
SHP-0003279,SUP-037,PRD-00295,2021-09-14,2021-09-25,2021-09-25,909,909,0,Delivered
SHP-0003280,SUP-010,PRD-00731,2022-08-19,2022-10-24,2022-10-24,222,222,0,Late
SHP-0003281,SUP-012,PRD-00679,2024-08-30,2024-09-21,2024-10-01,469,455,14,Delivered
SHP-0003282,SUP-041,PRD-00553,2021-12-24,2022-01-04,2022-01-14,862,854,8,Delivered
SHP-0003283,SUP-023,PRD-00242,2023-07-24,2023-08-14,2023-08-14,634,634,0,Delivered
SHP-0003284,SUP-027,PRD-00308,2026-07-03,2026-07-22,2026-07-27,295,293,2,Late
SHP-0003285,SUP-009,PRD-00757,2022-06-25,2022-08-15,2022-08-15,790,767,23,Delivered
SHP-0003286,SUP-017,PRD-00050,2020-01-25,2020-02-15,2020-02-21,1251,1239,12,Delivered
SHP-0003287,SUP-030,PRD-00864,2025-10-13,2025-11-06,2025-11-06,1089,1089,0,Delivered
SHP-0003288,SUP-046,PRD-00006,2023-04-10,2023-04-23,2023-05-04,1285,1285,0,Delivered
