ticket_id,customer_id,opened_at,closed_at,issue_type,channel,priority,agent_id,resolution_status,satisfaction_score
TKT-0005283,CUS-005273,2023-12-26 09:00:00,2023-12-28 09:00:00,Returns,Social,High,AGT-265,Resolved,5.0
TKT-0005284,CUS-004447,2020-01-15 02:00:00,2020-01-16 06:00:00,Technical,Phone,Medium,AGT-103,Closed,
TKT-0005285,CUS-009115,2025-06-23 03:00:00,2025-06-24 03:00:00,Payment,Store,High,AGT-081,Resolved,
TKT-0005286,CUS-005364,2024-04-08 08:00:00,2024-04-12 03:00:00,Product Quality,Phone,High,AGT-288,Closed,
TKT-0005287,CUS-008256,2020-10-12 16:00:00,2020-10-13 03:00:00,Delivery,Social,Medium,AGT-291,Resolved,
TKT-0005288,CUS-006655,2023-10-16 13:00:00,2023-10-17 22:00:00,Returns,Email,Low,AGT-072,Resolved,
TKT-0005289,CUS-010770,2022-12-19 13:00:00,2022-12-20 17:00:00,Delivery,Chat,Low,AGT-239,Resolved,
TKT-0005290,CUS-010566,2024-11-29 21:00:00,2024-12-01 03:00:00,Payment,Email,Medium,AGT-289,Closed,
TKT-0005291,CUS-000928,2022-12-27 06:00:00,,Delivery,Chat,Low,AGT-123,Open,
TKT-0005292,CUS-006559,2022-03-26 10:00:00,2022-03-28 22:00:00,Returns,Email,Low,AGT-199,Resolved,
TKT-0005293,CUS-000490,2023-12-12 15:00:00,2023-12-15 09:00:00,Returns,Chat,Medium,AGT-258,Resolved,
TKT-0005294,CUS-008705,2020-03-31 20:00:00,2020-04-03 17:00:00,Product Quality,Email,Medium,AGT-134,Resolved,
TKT-0005295,CUS-000323,2020-03-09 00:00:00,2020-03-11 04:00:00,Delivery,Chat,Medium,AGT-118,Resolved,5.0
TKT-0005296,CUS-005990,2023-11-27 03:00:00,2023-11-30 19:00:00,Account,Phone,Medium,AGT-272,Resolved,5.0
TKT-0005297,CUS-011900,2023-11-20 07:00:00,,Technical,Email,Medium,AGT-024,Open,
TKT-0005298,CUS-008150,2021-07-13 23:00:00,2021-07-17 05:00:00,Product Quality,Email,Medium,AGT-112,Resolved,4.0
TKT-0005299,CUS-004731,2023-06-10 09:00:00,2023-06-13 23:00:00,Returns,Email,Medium,AGT-113,Closed,5.0
TKT-0005300,CUS-003703,2020-07-18 07:00:00,2020-07-21 16:00:00,Product Quality,Chat,Medium,AGT-015,Resolved,5.0
TKT-0005301,CUS-011877,2020-12-28 01:00:00,2020-12-31 02:00:00,Product Quality,Social,High,AGT-076,Resolved,5.0
TKT-0005302,CUS-000579,2020-03-28 05:00:00,2020-03-29 14:00:00,Technical,Phone,Medium,AGT-173,Resolved,5.0
TKT-0005303,CUS-004174,2022-11-27 00:00:00,2022-11-29 08:00:00,Payment,Social,Medium,AGT-257,Resolved,5.0
TKT-0005304,CUS-001483,2026-02-09 22:00:00,,Product Quality,Social,Low,AGT-229,Open,
TKT-0005305,CUS-007562,2022-12-17 01:00:00,2022-12-20 23:00:00,Product Quality,Social,Low,AGT-334,Resolved,5.0
TKT-0005306,CUS-001741,2020-04-12 10:00:00,2020-04-17 08:00:00,Payment,Email,High,AGT-221,Resolved,
TKT-0005307,CUS-003446,2022-05-09 01:00:00,2022-05-10 05:00:00,Returns,Chat,Medium,AGT-081,Closed,2.0
TKT-0005308,CUS-003253,2022-04-11 13:00:00,2022-04-13 03:00:00,Returns,Phone,Low,AGT-220,Closed,5.0
TKT-0005309,CUS-009528,2020-12-31 15:00:00,2021-01-05 08:00:00,Product Quality,Email,Low,AGT-174,Resolved,5.0
TKT-0005310,CUS-001502,2023-02-21 05:00:00,2023-02-24 20:00:00,Product Quality,Phone,Medium,AGT-089,Resolved,5.0
TKT-0005311,CUS-002185,2022-06-05 04:00:00,2022-06-06 23:00:00,Payment,Email,Medium,AGT-184,Resolved,3.0
TKT-0005312,CUS-008942,2024-05-14 03:00:00,2024-05-16 02:00:00,Technical,Phone,Medium,AGT-060,Resolved,5.0
TKT-0005313,CUS-009592,2025-12-01 07:00:00,2025-12-02 08:00:00,Technical,Social,Medium,AGT-292,Resolved,5.0
TKT-0005314,CUS-004661,2022-06-20 02:00:00,2022-06-23 21:00:00,Returns,Store,Medium,AGT-033,Resolved,
TKT-0005315,CUS-003742,2022-11-03 23:00:00,2022-11-07 21:00:00,Delivery,Email,High,AGT-161,Resolved,
TKT-0005316,CUS-006430,2020-12-30 21:00:00,2021-01-04 00:00:00,Returns,Social,Medium,AGT-253,Closed,4.0
TKT-0005317,CUS-005792,2020-05-31 01:00:00,2020-05-31 07:00:00,Returns,Phone,Medium,AGT-096,Resolved,5.0
TKT-0005318,CUS-002723,2023-10-26 17:00:00,2023-10-31 08:00:00,Product Quality,Chat,Medium,AGT-096,Closed,
TKT-0005319,CUS-001237,2020-10-11 17:00:00,2020-10-15 09:00:00,Delivery,Social,Low,AGT-063,Closed,4.0
TKT-0005320,CUS-010664,2021-01-22 09:00:00,2021-01-24 21:00:00,Promotion,Phone,Low,AGT-175,Closed,4.0
TKT-0005321,CUS-007939,2026-03-02 23:00:00,2026-03-05 02:00:00,Product Quality,Email,Medium,AGT-087,Resolved,
TKT-0005322,CUS-010054,2026-04-23 04:00:00,2026-04-28 00:00:00,Delivery,Store,Low,AGT-229,Resolved,
TKT-0005323,CUS-008623,2022-08-04 06:00:00,2022-08-04 22:00:00,Payment,Social,Low,AGT-179,Resolved,
TKT-0005324,CUS-008120,2024-08-22 21:00:00,2024-08-25 07:00:00,Returns,Social,Low,AGT-150,Closed,4.0
TKT-0005325,CUS-007147,2025-08-17 12:00:00,2025-08-21 12:00:00,Account,Chat,Low,AGT-101,Resolved,4.0
TKT-0005326,CUS-011520,2026-07-12 09:00:00,2026-07-16 12:00:00,Returns,Store,Medium,AGT-207,Resolved,
TKT-0005327,CUS-000453,2021-05-10 08:00:00,2021-05-11 06:00:00,Delivery,Chat,Low,AGT-250,Resolved,5.0
TKT-0005328,CUS-009114,2020-07-19 08:00:00,2020-07-24 02:00:00,Returns,Chat,Medium,AGT-328,Resolved,4.0
TKT-0005329,CUS-000953,2020-05-17 00:00:00,2020-05-20 05:00:00,Payment,Social,Low,AGT-300,Resolved,3.0
TKT-0005330,CUS-008760,2020-05-01 07:00:00,2020-05-03 00:00:00,Promotion,Email,Medium,AGT-119,Resolved,4.0
TKT-0005331,CUS-000419,2023-12-30 18:00:00,2024-01-01 22:00:00,Returns,Chat,Critical,AGT-168,Resolved,1.0
TKT-0005332,CUS-000413,2021-01-05 04:00:00,2021-01-07 11:00:00,Returns,Phone,High,AGT-086,Resolved,
TKT-0005333,CUS-007453,2021-08-17 19:00:00,2021-08-20 15:00:00,Technical,Phone,Low,AGT-076,Resolved,1.0
TKT-0005334,CUS-010309,2021-03-31 17:00:00,2021-04-01 16:00:00,Product Quality,Phone,Medium,AGT-116,Resolved,4.0
TKT-0005335,CUS-007265,2021-06-26 02:00:00,2021-06-30 13:00:00,Delivery,Store,Low,AGT-244,Resolved,3.0
TKT-0005336,CUS-001105,2020-03-12 07:00:00,2020-03-16 22:00:00,Technical,Chat,High,AGT-207,Closed,4.0
TKT-0005337,CUS-007277,2022-11-28 07:00:00,2022-12-03 05:00:00,Product Quality,Chat,High,AGT-346,Resolved,
TKT-0005338,CUS-007364,2023-07-05 06:00:00,2023-07-05 20:00:00,Account,Chat,Medium,AGT-287,Resolved,
TKT-0005339,CUS-009291,2025-07-10 15:00:00,2025-07-13 00:00:00,Account,Social,Medium,AGT-106,Resolved,3.0
TKT-0005340,CUS-000058,2022-08-21 02:00:00,2022-08-22 21:00:00,Returns,Social,High,AGT-280,Closed,
TKT-0005341,CUS-004027,2021-02-12 04:00:00,2021-02-14 05:00:00,Delivery,Phone,Low,AGT-011,Closed,5.0
TKT-0005342,CUS-004180,2022-11-28 12:00:00,2022-11-30 23:00:00,Promotion,Phone,Medium,AGT-117,Resolved,
TKT-0005343,CUS-001542,2022-05-31 19:00:00,2022-06-02 21:00:00,Returns,Email,Critical,AGT-043,Resolved,4.0
TKT-0005344,CUS-006760,2026-05-22 08:00:00,2026-05-24 13:00:00,Returns,Social,High,AGT-109,Resolved,5.0
TKT-0005345,CUS-005196,2023-07-20 16:00:00,2023-07-22 23:00:00,Delivery,Store,Medium,AGT-035,Resolved,
TKT-0005346,CUS-006504,2022-06-21 17:00:00,,Delivery,Chat,Medium,AGT-090,Open,
TKT-0005347,CUS-010869,2025-10-29 14:00:00,2025-10-31 22:00:00,Returns,Chat,Medium,AGT-181,Closed,2.0
TKT-0005348,CUS-005620,2021-11-13 18:00:00,2021-11-18 06:00:00,Account,Chat,Low,AGT-028,Closed,
TKT-0005349,CUS-002227,2021-07-24 10:00:00,2021-07-27 00:00:00,Delivery,Email,Medium,AGT-186,Closed,3.0
TKT-0005350,CUS-008351,2021-01-19 13:00:00,2021-01-22 16:00:00,Delivery,Phone,Low,AGT-255,Resolved,
TKT-0005351,CUS-002473,2025-06-02 05:00:00,2025-06-06 18:00:00,Product Quality,Chat,High,AGT-343,Resolved,1.0
TKT-0005352,CUS-010119,2020-12-10 15:00:00,2020-12-14 10:00:00,Returns,Email,High,AGT-101,Resolved,
TKT-0005353,CUS-005104,2023-03-11 17:00:00,2023-03-15 19:00:00,Product Quality,Store,Low,AGT-013,Closed,3.0
TKT-0005354,CUS-009345,2025-12-23 00:00:00,2025-12-26 09:00:00,Returns,Store,Medium,AGT-278,Closed,4.0
TKT-0005355,CUS-009051,2021-04-05 19:00:00,2021-04-10 02:00:00,Delivery,Phone,Medium,AGT-144,Resolved,2.0
TKT-0005356,CUS-007427,2022-03-03 13:00:00,2022-03-03 17:00:00,Account,Phone,Critical,AGT-332,Closed,5.0
TKT-0005357,CUS-006514,2022-06-17 04:00:00,,Promotion,Social,Medium,AGT-265,Open,
TKT-0005358,CUS-005708,2026-01-16 16:00:00,2026-01-18 02:00:00,Delivery,Social,Low,AGT-345,Resolved,4.0
TKT-0005359,CUS-008685,2024-03-11 13:00:00,2024-03-12 15:00:00,Delivery,Store,Low,AGT-078,Closed,5.0
TKT-0005360,CUS-010063,2021-09-08 21:00:00,2021-09-10 23:00:00,Product Quality,Social,Medium,AGT-045,Closed,
TKT-0005361,CUS-009597,2025-05-22 16:00:00,2025-05-23 19:00:00,Returns,Phone,Low,AGT-324,Closed,4.0
TKT-0005362,CUS-005723,2026-02-14 20:00:00,2026-02-17 23:00:00,Product Quality,Phone,Medium,AGT-240,Closed,
TKT-0005363,CUS-001977,2026-07-09 22:00:00,2026-07-13 00:00:00,Returns,Phone,Low,AGT-225,Resolved,
TKT-0005364,CUS-004933,2020-03-10 00:00:00,2020-03-14 14:00:00,Delivery,Store,Medium,AGT-295,Resolved,
TKT-0005365,CUS-004308,2020-03-01 17:00:00,2020-03-02 00:00:00,Returns,Chat,Medium,AGT-047,Resolved,3.0
TKT-0005366,CUS-011440,2025-04-17 13:00:00,2025-04-22 07:00:00,Account,Email,Medium,AGT-044,Resolved,5.0
TKT-0005367,CUS-000049,2025-03-14 07:00:00,2025-03-14 17:00:00,Product Quality,Phone,High,AGT-051,Resolved,
TKT-0005368,CUS-008113,2022-08-12 13:00:00,2022-08-17 04:00:00,Payment,Chat,Medium,AGT-190,Resolved,5.0
TKT-0005369,CUS-006821,2026-01-24 17:00:00,2026-01-28 11:00:00,Delivery,Phone,Medium,AGT-319,Resolved,2.0
TKT-0005370,CUS-011943,2025-11-26 12:00:00,2025-11-26 14:00:00,Technical,Store,Medium,AGT-023,Resolved,5.0
TKT-0005371,CUS-004239,2021-09-15 05:00:00,2021-09-16 04:00:00,Account,Phone,Medium,AGT-045,Resolved,3.0
TKT-0005372,CUS-006379,2023-09-24 21:00:00,2023-09-27 11:00:00,Payment,Phone,High,AGT-028,Resolved,5.0
TKT-0005373,CUS-011641,2020-08-05 09:00:00,2020-08-07 15:00:00,Product Quality,Email,Low,AGT-114,Resolved,
TKT-0005374,CUS-008233,2024-07-31 07:00:00,2024-07-31 13:00:00,Delivery,Chat,High,AGT-078,Resolved,
TKT-0005375,CUS-006502,2024-06-22 21:00:00,,Technical,Chat,Medium,AGT-101,Open,
TKT-0005376,CUS-004462,2022-01-17 18:00:00,2022-01-19 14:00:00,Returns,Social,Low,AGT-313,Closed,4.0
TKT-0005377,CUS-001243,2020-03-21 13:00:00,2020-03-26 11:00:00,Payment,Phone,Medium,AGT-006,Closed,2.0
TKT-0005378,CUS-008265,2023-05-23 11:00:00,2023-05-25 05:00:00,Delivery,Store,High,AGT-212,Resolved,
TKT-0005379,CUS-011337,2025-11-05 06:00:00,2025-11-06 16:00:00,Product Quality,Chat,Low,AGT-061,Resolved,
TKT-0005380,CUS-011272,2021-09-14 09:00:00,2021-09-17 16:00:00,Payment,Email,Critical,AGT-180,Resolved,
TKT-0005381,CUS-002581,2026-01-15 05:00:00,2026-01-16 20:00:00,Delivery,Chat,Medium,AGT-011,Resolved,4.0
TKT-0005382,CUS-007498,2024-04-16 05:00:00,2024-04-16 23:00:00,Technical,Phone,Medium,AGT-223,Closed,5.0
TKT-0005383,CUS-008197,2023-07-17 13:00:00,2023-07-22 04:00:00,Technical,Social,Medium,AGT-096,Resolved,4.0
TKT-0005384,CUS-008120,2024-07-11 21:00:00,2024-07-12 09:00:00,Product Quality,Phone,Medium,AGT-016,Resolved,3.0
TKT-0005385,CUS-000606,2025-09-15 02:00:00,2025-09-19 05:00:00,Product Quality,Store,Medium,AGT-326,Closed,5.0
TKT-0005386,CUS-000568,2021-03-09 20:00:00,2021-03-11 22:00:00,Promotion,Phone,Medium,AGT-307,Closed,
TKT-0005387,CUS-003091,2022-02-27 21:00:00,2022-02-28 18:00:00,Delivery,Store,High,AGT-034,Resolved,
TKT-0005388,CUS-010851,2020-02-21 02:00:00,2020-02-24 13:00:00,Technical,Email,Critical,AGT-109,Resolved,4.0
TKT-0005389,CUS-000172,2022-12-29 23:00:00,2023-01-02 18:00:00,Returns,Email,Medium,AGT-119,Resolved,1.0
TKT-0005390,CUS-003625,2020-01-13 07:00:00,2020-01-17 20:00:00,Delivery,Email,Low,AGT-338,Resolved,
TKT-0005391,CUS-000233,2022-06-15 18:00:00,2022-06-17 03:00:00,Returns,Store,High,AGT-089,Closed,4.0
TKT-0005392,CUS-008949,2024-11-14 15:00:00,2024-11-15 06:00:00,Returns,Phone,Medium,AGT-182,Resolved,3.0
TKT-0005393,CUS-004291,2025-10-13 16:00:00,2025-10-16 17:00:00,Delivery,Chat,Medium,AGT-098,Resolved,3.0
TKT-0005394,CUS-004821,2020-02-02 03:00:00,2020-02-02 22:00:00,Delivery,Store,Low,AGT-003,Resolved,
TKT-0005395,CUS-003781,2022-06-18 13:00:00,2022-06-22 03:00:00,Delivery,Chat,Medium,AGT-067,Closed,
TKT-0005396,CUS-005457,2024-04-06 10:00:00,2024-04-08 15:00:00,Delivery,Store,Low,AGT-200,Resolved,4.0
TKT-0005397,CUS-004690,2024-04-14 04:00:00,2024-04-18 23:00:00,Delivery,Phone,Medium,AGT-325,Resolved,4.0
TKT-0005398,CUS-005281,2021-06-20 05:00:00,2021-06-23 21:00:00,Delivery,Store,Low,AGT-121,Resolved,
TKT-0005399,CUS-010052,2020-12-02 10:00:00,2020-12-03 09:00:00,Delivery,Chat,Low,AGT-044,Resolved,
TKT-0005400,CUS-011407,2025-11-30 21:00:00,,Delivery,Chat,Medium,AGT-233,Open,
TKT-0005401,CUS-007304,2024-04-23 20:00:00,,Returns,Social,Low,AGT-132,Open,
TKT-0005402,CUS-002948,2025-11-06 23:00:00,2025-11-07 06:00:00,Returns,Phone,Medium,AGT-341,Resolved,
TKT-0005403,CUS-002974,2022-03-01 00:00:00,2022-03-05 10:00:00,Promotion,Email,Low,AGT-098,Resolved,4.0
TKT-0005404,CUS-010336,2022-10-07 13:00:00,2022-10-12 12:00:00,Delivery,Social,High,AGT-139,Resolved,
TKT-0005405,CUS-004389,2020-05-30 18:00:00,2020-05-31 12:00:00,Delivery,Chat,High,AGT-147,Closed,4.0
TKT-0005406,CUS-006735,2023-01-27 11:00:00,2023-01-30 02:00:00,Returns,Phone,Low,AGT-061,Resolved,5.0
TKT-0005407,CUS-005135,2021-06-24 09:00:00,2021-06-26 10:00:00,Delivery,Social,Medium,AGT-069,Resolved,
TKT-0005408,CUS-000300,2022-03-06 22:00:00,2022-03-09 16:00:00,Delivery,Email,High,AGT-115,Resolved,2.0
TKT-0005409,CUS-004951,2026-08-30 22:00:00,,Delivery,Email,Medium,AGT-268,Open,
TKT-0005410,CUS-001618,2023-07-25 16:00:00,2023-07-28 20:00:00,Payment,Phone,Critical,AGT-167,Resolved,5.0
TKT-0005411,CUS-000393,2021-05-01 04:00:00,2021-05-01 10:00:00,Account,Social,Medium,AGT-029,Resolved,4.0
TKT-0005412,CUS-007685,2020-07-30 22:00:00,2020-08-04 08:00:00,Returns,Social,Medium,AGT-185,Resolved,5.0
TKT-0005413,CUS-000624,2026-07-09 05:00:00,2026-07-10 06:00:00,Technical,Email,Medium,AGT-123,Resolved,
TKT-0005414,CUS-010426,2022-12-31 01:00:00,,Returns,Store,High,AGT-139,Open,
TKT-0005415,CUS-004955,2023-11-15 01:00:00,2023-11-17 01:00:00,Product Quality,Chat,Low,AGT-319,Resolved,
TKT-0005416,CUS-001466,2026-01-10 09:00:00,2026-01-12 14:00:00,Delivery,Phone,Low,AGT-190,Resolved,1.0
TKT-0005417,CUS-002354,2020-11-24 21:00:00,2020-11-28 11:00:00,Payment,Phone,Medium,AGT-287,Resolved,
TKT-0005418,CUS-003108,2023-03-30 12:00:00,,Payment,Email,High,AGT-287,Open,
TKT-0005419,CUS-000536,2025-01-12 00:00:00,2025-01-13 15:00:00,Delivery,Social,Medium,AGT-156,Resolved,5.0
TKT-0005420,CUS-006077,2023-04-18 02:00:00,2023-04-22 04:00:00,Delivery,Chat,Medium,AGT-282,Resolved,
TKT-0005421,CUS-001979,2023-09-21 08:00:00,2023-09-23 06:00:00,Returns,Store,Low,AGT-339,Resolved,
TKT-0005422,CUS-002090,2021-03-29 22:00:00,2021-03-31 08:00:00,Promotion,Chat,Medium,AGT-241,Resolved,
TKT-0005423,CUS-005892,2025-09-09 01:00:00,2025-09-09 12:00:00,Payment,Social,High,AGT-334,Resolved,5.0
TKT-0005424,CUS-011115,2024-12-23 12:00:00,2024-12-23 17:00:00,Payment,Phone,Low,AGT-095,Resolved,3.0
TKT-0005425,CUS-005167,2022-12-05 04:00:00,2022-12-09 23:00:00,Delivery,Chat,High,AGT-040,Closed,5.0
TKT-0005426,CUS-000767,2024-11-13 05:00:00,2024-11-17 23:00:00,Returns,Store,Medium,AGT-202,Resolved,5.0
TKT-0005427,CUS-009957,2026-08-22 20:00:00,2026-08-24 08:00:00,Technical,Store,Low,AGT-019,Resolved,5.0
TKT-0005428,CUS-002351,2022-02-21 03:00:00,2022-02-23 18:00:00,Promotion,Store,Medium,AGT-341,Resolved,
TKT-0005429,CUS-006909,2023-08-17 05:00:00,2023-08-21 17:00:00,Product Quality,Phone,Low,AGT-125,Resolved,
TKT-0005430,CUS-007416,2020-06-30 00:00:00,2020-07-01 16:00:00,Returns,Social,High,AGT-085,Resolved,5.0
TKT-0005431,CUS-001040,2020-02-02 21:00:00,2020-02-06 22:00:00,payment,Store,Medium,AGT-206,Resolved,
TKT-0005432,CUS-010514,2021-05-31 02:00:00,2021-06-05 00:00:00,Promotion,Store,High,AGT-200,Resolved,3.0
TKT-0005433,CUS-010022,2023-09-29 22:00:00,2023-10-03 11:00:00,Product Quality,Phone,Low,AGT-062,Resolved,
TKT-0005434,CUS-011455,2023-11-22 05:00:00,,Technical,Store,High,AGT-240,Open,
TKT-0005435,CUS-006358,2025-12-22 20:00:00,,Delivery,Chat,Low,AGT-169,Open,
TKT-0005436,CUS-004509,2022-10-14 08:00:00,2022-10-17 06:00:00,Product Quality,Phone,High,AGT-099,Resolved,
TKT-0005437,CUS-001781,2021-05-12 21:00:00,2021-05-15 16:00:00,Technical,Social,Low,AGT-029,Resolved,
TKT-0005438,CUS-004615,2021-05-03 04:00:00,2021-05-05 12:00:00,Technical,Chat,Low,AGT-174,Resolved,3.0
TKT-0005439,CUS-006537,2025-05-26 19:00:00,2025-05-30 03:00:00,Returns,Email,Low,AGT-331,Resolved,
TKT-0005440,CUS-003310,2022-07-09 18:00:00,2022-07-12 23:00:00,Technical,Social,Medium,AGT-125,Resolved,5.0
TKT-0005441,CUS-006122,2022-05-28 09:00:00,2022-05-29 05:00:00,Promotion,Phone,High,AGT-195,Resolved,2.0
TKT-0005442,CUS-003626,2022-10-09 20:00:00,2022-10-13 12:00:00,Returns,Phone,Low,AGT-241,Resolved,
TKT-0005443,CUS-004573,2021-02-09 15:00:00,2021-02-10 17:00:00,Returns,Social,Medium,AGT-116,Resolved,3.0
TKT-0005444,CUS-005612,2024-09-18 21:00:00,,Delivery,Email,Medium,AGT-284,Open,
TKT-0005445,CUS-004764,2020-03-13 22:00:00,2020-03-17 05:00:00,Product Quality,Store,High,AGT-119,Resolved,
TKT-0005446,CUS-000268,2024-01-05 14:00:00,2024-01-10 02:00:00,Product Quality,Chat,High,AGT-208,Resolved,4.0
TKT-0005447,CUS-009720,2021-04-17 12:00:00,2021-04-18 01:00:00,Delivery,Phone,Medium,AGT-022,Resolved,4.0
TKT-0005448,CUS-003774,2024-07-31 05:00:00,2024-08-04 12:00:00,Delivery,Store,Low,AGT-162,Resolved,
TKT-0005449,CUS-004414,2020-08-13 15:00:00,2020-08-13 21:00:00,Payment,Phone,Medium,AGT-345,Resolved,5.0
TKT-0005450,CUS-010214,2025-12-30 10:00:00,2026-01-02 03:00:00,Delivery,Email,Medium,AGT-196,Closed,
TKT-0005451,CUS-006358,2026-05-03 22:00:00,2026-05-08 02:00:00,Payment,Social,Low,AGT-037,Closed,
TKT-0005452,CUS-006796,2025-05-27 22:00:00,2025-05-31 10:00:00,Delivery,Social,High,AGT-036,Resolved,
TKT-0005453,CUS-011138,2023-03-06 09:00:00,2023-03-08 21:00:00,Returns,Social,Low,AGT-232,Resolved,4.0
TKT-0005454,CUS-008480,2023-07-28 17:00:00,2023-08-01 22:00:00,Delivery,Social,Low,AGT-149,Resolved,
TKT-0005455,CUS-009261,2024-01-09 02:00:00,2024-01-12 09:00:00,Returns,Phone,Medium,AGT-159,Resolved,5.0
TKT-0005456,CUS-008195,2025-08-16 10:00:00,2025-08-20 01:00:00,Delivery,Store,Medium,AGT-167,Resolved,
TKT-0005457,CUS-002283,2025-12-01 13:00:00,,Returns,Social,Low,AGT-080,Open,
TKT-0005458,CUS-005013,2022-07-09 18:00:00,2022-07-13 12:00:00,Returns,Chat,Low,AGT-327,Resolved,
TKT-0005459,CUS-003116,2023-07-10 12:00:00,2023-07-12 14:00:00,Product Quality,Social,Low,AGT-043,Resolved,5.0
TKT-0005460,CUS-011003,2023-12-07 17:00:00,2023-12-09 13:00:00,Returns,Social,Low,AGT-178,Resolved,
TKT-0005461,CUS-002099,2026-01-20 21:00:00,2026-01-24 05:00:00,Payment,Store,High,AGT-121,Closed,5.0
TKT-0005462,CUS-010853,2023-10-19 21:00:00,,Returns,Phone,Medium,AGT-036,Open,
TKT-0005463,CUS-005273,2021-04-03 06:00:00,2021-04-04 12:00:00,Returns,Social,Medium,AGT-262,Closed,4.0
TKT-0005464,CUS-003530,2022-08-02 16:00:00,2022-08-03 21:00:00,Product Quality,Email,Low,AGT-297,Resolved,3.0
TKT-0005465,CUS-001052,2024-10-11 04:00:00,2024-10-12 05:00:00,Delivery,Social,Low,AGT-020,Resolved,4.0
TKT-0005466,CUS-002409,2024-03-17 21:00:00,2024-03-21 01:00:00,Returns,Social,Medium,AGT-300,Resolved,3.0
TKT-0005467,CUS-001829,2025-07-12 04:00:00,2025-07-15 00:00:00,Technical,Store,Medium,AGT-263,Resolved,4.0
TKT-0005468,CUS-005713,2024-05-13 15:00:00,2024-05-18 08:00:00,Product Quality,Store,Low,AGT-025,Closed,4.0
TKT-0005469,CUS-010543,2023-10-16 16:00:00,2023-10-21 14:00:00,payment,Store,Low,AGT-323,Resolved,
TKT-0005470,CUS-011780,2020-02-20 10:00:00,2020-02-20 19:00:00,Product Quality,Email,Medium,AGT-022,Resolved,5.0
TKT-0005471,CUS-006018,2026-01-19 10:00:00,2026-01-20 20:00:00,Delivery,Email,Medium,AGT-004,Resolved,3.0
TKT-0005472,CUS-007693,2022-06-13 12:00:00,2022-06-14 00:00:00,Payment,Store,Low,AGT-053,Resolved,
TKT-0005473,CUS-003028,2023-08-04 18:00:00,2023-08-06 05:00:00,Technical,Store,Low,AGT-114,Closed,3.0
TKT-0005474,CUS-005224,2026-05-31 15:00:00,2026-06-01 04:00:00,Delivery,Phone,Medium,AGT-339,Resolved,
TKT-0005475,CUS-002839,2022-09-06 04:00:00,2022-09-07 15:00:00,Delivery,Phone,Medium,AGT-091,Closed,
TKT-0005476,CUS-010071,2026-05-28 21:00:00,,Promotion,Store,Low,AGT-312,Open,
TKT-0005477,CUS-009302,2022-10-13 12:00:00,2022-10-17 21:00:00,Product Quality,Phone,High,AGT-017,Closed,5.0
TKT-0005478,CUS-011550,2024-05-18 11:00:00,2024-05-23 02:00:00,Delivery,Phone,Low,AGT-311,Resolved,2.0
TKT-0005479,CUS-000038,2026-07-30 13:00:00,2026-07-30 18:00:00,Promotion,Email,Low,AGT-322,Resolved,2.0
TKT-0005480,CUS-005973,2021-04-17 21:00:00,,Delivery,Social,High,AGT-062,Open,
TKT-0005481,CUS-000809,2023-02-11 05:00:00,2023-02-15 01:00:00,Returns,Social,Medium,AGT-262,Resolved,5.0
TKT-0005482,CUS-009807,2024-03-21 11:00:00,2024-03-24 03:00:00,Product Quality,Phone,Medium,AGT-261,Closed,
TKT-0005483,CUS-008780,2022-04-01 03:00:00,2022-04-04 05:00:00,Delivery,Store,High,AGT-240,Resolved,5.0
TKT-0005484,CUS-010051,2020-07-18 19:00:00,2020-07-23 13:00:00,Account,Chat,Medium,AGT-099,Resolved,
TKT-0005485,CUS-009958,2021-01-05 14:00:00,2021-01-06 12:00:00,Delivery,Social,Medium,AGT-065,Resolved,1.0
TKT-0005486,CUS-002180,2021-03-18 19:00:00,2021-03-23 09:00:00,Product Quality,Email,High,AGT-019,Resolved,
TKT-0005487,CUS-004926,2025-12-07 20:00:00,2025-12-12 11:00:00,Product Quality,Chat,Low,AGT-313,Resolved,5.0
TKT-0005488,CUS-007631,2020-12-29 09:00:00,2020-12-31 22:00:00,Product Quality,Chat,Medium,AGT-107,Resolved,5.0
TKT-0005489,CUS-003282,2022-12-15 10:00:00,2022-12-15 12:00:00,Delivery,Chat,Low,AGT-118,Resolved,4.0
TKT-0005490,CUS-002964,2022-07-04 23:00:00,2022-07-09 03:00:00,Returns,Chat,Medium,AGT-257,Resolved,4.0
TKT-0005491,CUS-011052,2020-04-25 20:00:00,2020-04-30 00:00:00,Delivery,Store,Low,AGT-074,Resolved,4.0
TKT-0005492,CUS-004641,2021-09-09 05:00:00,2021-09-12 18:00:00,Technical,Chat,Medium,AGT-122,Resolved,
TKT-0005493,CUS-007863,2024-09-24 22:00:00,,Product Quality,Chat,Low,AGT-250,Open,
TKT-0005494,CUS-001823,2025-09-23 12:00:00,2025-09-24 00:00:00,Product Quality,Phone,Low,AGT-311,Closed,
TKT-0005495,CUS-000330,2026-02-18 23:00:00,2026-02-22 11:00:00,Product Quality,Chat,Medium,AGT-127,Resolved,
TKT-0005496,CUS-011687,2025-12-11 11:00:00,2025-12-12 13:00:00,Product Quality,Store,Medium,AGT-180,Closed,2.0
TKT-0005497,CUS-001926,2020-10-23 18:00:00,2020-10-25 01:00:00,Returns,Chat,Medium,AGT-284,Resolved,4.0
TKT-0005498,CUS-002719,2023-03-30 23:00:00,2023-04-04 20:00:00,Returns,Store,High,AGT-083,Resolved,
