review_id,customer_id,product_id,order_item_id,review_date,rating,review_title,review_text,verified_purchase
REV-0002413,CUS-007859,PRD-00236,ITM-000007008,2024-01-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002414,CUS-003682,PRD-00694,ITM-000050415,2021-10-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002415,CUS-009759,PRD-00107,ITM-000051076,2020-02-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002416,CUS-006748,PRD-00781,ITM-000035609,2023-01-13,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002417,CUS-004085,PRD-00588,ITM-000034259,2024-08-03,5,,,True
REV-0002418,CUS-006954,PRD-00421,ITM-000039018,2021-05-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002419,CUS-006245,PRD-00034,ITM-000065831,2021-02-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002420,,PRD-00326,ITM-000041355,2023-01-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002421,CUS-009653,PRD-00621,ITM-000053849,2021-02-11,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002422,CUS-004210,PRD-00682,ITM-000021673,2025-06-26,2,Product quality was disap,Product quality was disappointing.,True
REV-0002423,CUS-006497,PRD-00549,ITM-000052615,2022-09-02,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002424,CUS-010156,PRD-00566,ITM-000066017,2021-07-25,2,Product quality was disap,Product quality was disappointing.,True
REV-0002425,CUS-007008,PRD-00513,ITM-000025664,2024-07-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002426,CUS-008391,PRD-00020,ITM-000005649,2026-05-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002427,CUS-011313,PRD-00116,ITM-000006040,2021-07-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002428,CUS-004347,PRD-00236,ITM-000018588,2025-12-19,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002429,CUS-005929,PRD-00025,ITM-000033015,2025-12-07,4,,,True
REV-0002430,CUS-004095,PRD-00515,ITM-000030022,2021-10-24,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002431,,PRD-00781,ITM-000048058,2022-10-23,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002432,CUS-006998,PRD-00477,ITM-000015486,2026-02-09,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002433,CUS-003331,PRD-00196,ITM-000048603,2026-03-19,5,,,True
REV-0002434,CUS-004824,PRD-00690,ITM-000042020,2026-03-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002435,CUS-005339,PRD-00282,ITM-000023870,2021-01-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002436,CUS-005058,PRD-00248,ITM-000040906,2023-05-29,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002437,CUS-003842,PRD-00636,ITM-000003696,2024-01-27,4,,,True
REV-0002438,CUS-001616,PRD-00489,ITM-000034396,2020-12-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002439,CUS-003219,PRD-00697,ITM-000062114,2023-09-24,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002440,CUS-008018,PRD-00669,ITM-000060010,2024-08-30,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002441,CUS-005143,PRD-00140,ITM-000027564,2024-05-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002442,CUS-008097,PRD-00307,ITM-000021557,2025-03-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002443,CUS-011510,PRD-00402,ITM-000054671,2026-07-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002444,CUS-008745,PRD-00067,ITM-000038706,2024-01-20,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002445,CUS-008446,PRD-00633,ITM-000035130,2025-11-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002446,CUS-010563,PRD-00866,ITM-000014445,2022-08-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002447,CUS-006197,PRD-00773,ITM-000063497,2020-12-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002448,CUS-008844,PRD-00378,ITM-000036836,2025-10-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002449,CUS-001012,PRD-00366,ITM-000018705,2025-11-02,3,,,True
REV-0002450,CUS-006050,PRD-00090,ITM-000013537,2022-09-21,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002451,CUS-009283,PRD-00468,ITM-000079136,2020-07-18,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002452,CUS-002088,PRD-00782,ITM-000009439,2021-06-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002453,CUS-000453,PRD-00186,ITM-000026677,2025-08-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002454,CUS-004929,PRD-00754,ITM-000016354,2023-09-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002455,CUS-009985,PRD-00216,ITM-000073676,2023-07-09,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002456,CUS-008896,PRD-00248,ITM-000014770,2021-01-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002457,CUS-005826,PRD-00204,ITM-000012810,2022-09-21,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002458,CUS-009706,PRD-00072,ITM-000051546,2026-02-07,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002459,CUS-001233,PRD-00600,ITM-000016580,2020-12-31,4,,,True
REV-0002460,CUS-000684,PRD-00057,ITM-000023745,2021-11-23,4,,,True
REV-0002461,CUS-004435,PRD-00897,ITM-000040210,2020-11-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002462,CUS-005848,PRD-00186,ITM-000059811,2021-10-20,4,,,True
REV-0002463,CUS-007265,PRD-00024,ITM-000048241,2026-04-23,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002464,CUS-008644,PRD-00579,ITM-000074687,2024-02-07,4,,,True
REV-0002465,CUS-000520,PRD-00114,ITM-000006608,2023-10-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002466,CUS-001002,PRD-00118,ITM-000071962,2025-12-30,2,Product quality was disap,Product quality was disappointing.,True
REV-0002467,CUS-009707,PRD-00783,ITM-000067163,2025-04-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002468,CUS-011125,PRD-00215,ITM-000000646,2022-09-20,2,Product quality was disap,Product quality was disappointing.,True
REV-0002469,CUS-003662,PRD-00405,ITM-000003048,2026-05-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002470,CUS-008671,PRD-00558,ITM-000013107,2023-11-05,4,,,True
REV-0002471,CUS-011046,PRD-00415,ITM-000076145,2020-09-30,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002472,CUS-002559,PRD-00691,ITM-000003924,2020-11-10,3,,,True
REV-0002473,CUS-008656,PRD-00622,ITM-000052574,2025-12-22,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002474,CUS-001299,PRD-00269,ITM-000062065,2026-01-11,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002475,CUS-002520,PRD-00131,ITM-000074557,2024-01-04,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002476,CUS-009885,PRD-00210,ITM-000032357,2023-06-04,2,Product quality was disap,Product quality was disappointing.,True
REV-0002477,CUS-005365,PRD-00544,ITM-000009034,2021-03-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002478,CUS-005794,PRD-00581,ITM-000073964,2021-04-18,1,,,True
REV-0002479,CUS-001833,PRD-00206,ITM-000052880,2024-03-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002480,CUS-008980,PRD-00096,ITM-000015425,2024-06-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002481,CUS-000523,PRD-00829,ITM-000056522,2021-11-19,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002482,CUS-010425,PRD-00542,ITM-000048802,2023-10-28,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002483,CUS-000158,PRD-00797,ITM-000003283,2026-05-13,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002484,CUS-009270,PRD-00351,ITM-000010925,2025-09-26,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002485,CUS-009343,PRD-00161,ITM-000010845,2021-04-08,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002486,CUS-002912,PRD-00615,ITM-000029806,2021-05-20,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002487,CUS-003802,PRD-00707,ITM-000038937,2022-05-11,2,Product quality was disap,Product quality was disappointing.,True
REV-0002488,CUS-003456,PRD-00815,ITM-000032166,2020-12-14,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002489,CUS-011147,PRD-00309,ITM-000026724,2020-03-29,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002490,CUS-009528,PRD-00208,ITM-000023204,2020-03-22,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002491,CUS-000517,PRD-00364,ITM-000016595,2025-09-27,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002492,CUS-008832,PRD-00285,ITM-000070521,2022-05-28,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002493,CUS-007522,PRD-00600,ITM-000042785,2025-07-31,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002494,CUS-003264,PRD-00029,ITM-000010184,2020-07-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002495,CUS-004011,PRD-00536,ITM-000033850,2021-04-20,1,Product quality was disap,Product quality was disappointing.,True
REV-0002496,CUS-008416,PRD-00202,ITM-000032909,2024-03-07,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002497,CUS-010544,PRD-00738,ITM-000056562,2022-03-31,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002498,CUS-011362,PRD-00796,ITM-000046129,2023-04-23,4,,,True
REV-0002499,CUS-009078,PRD-00280,ITM-000024322,2020-10-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002500,CUS-010889,PRD-00499,ITM-000001294,2020-10-02,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002501,CUS-004072,PRD-00668,ITM-000061766,2026-08-16,4,,,True
REV-0002502,CUS-007555,PRD-00823,ITM-000051148,2020-05-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002503,CUS-011563,PRD-00474,ITM-000025861,2024-06-26,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002504,CUS-007406,PRD-00506,ITM-000044871,2022-09-27,4,,,True
REV-0002505,CUS-009893,PRD-00651,ITM-000049116,2021-12-16,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002506,CUS-003133,PRD-00402,ITM-000003854,2024-08-25,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002507,CUS-005937,PRD-00006,ITM-000069308,2022-08-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002508,CUS-008615,PRD-00375,ITM-000043055,2022-12-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002509,CUS-006293,PRD-00850,ITM-000045739,2025-02-13,2,Product quality was disap,Product quality was disappointing.,True
REV-0002510,CUS-007652,PRD-00385,ITM-000014238,2021-03-09,3,,,True
REV-0002511,CUS-005056,PRD-00440,ITM-000009813,2024-01-09,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002512,CUS-006673,PRD-00083,ITM-000077016,2022-11-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002513,CUS-008062,PRD-00355,ITM-000067564,2022-02-11,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002514,CUS-003732,PRD-00862,ITM-000078732,2022-02-10,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002515,CUS-004987,PRD-00418,ITM-000034218,2025-06-18,4,,,True
REV-0002516,CUS-001596,PRD-00128,ITM-000078044,2024-10-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002517,CUS-007746,PRD-00452,ITM-000030914,2023-04-21,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002518,CUS-006574,PRD-00132,ITM-000073821,2024-02-17,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002519,CUS-004603,PRD-00367,ITM-000049961,2026-01-30,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002520,CUS-009850,PRD-00692,ITM-000054015,2020-06-29,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002521,CUS-008047,PRD-00721,ITM-000051308,2021-03-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002522,CUS-003201,PRD-00319,ITM-000050996,2024-05-15,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002523,CUS-001280,PRD-00524,ITM-000045078,2024-12-24,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002524,CUS-000287,PRD-00205,ITM-000031942,2026-03-07,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002525,CUS-011549,PRD-00377,ITM-000010476,2024-02-14,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002526,CUS-008021,PRD-00347,ITM-000050767,2025-11-05,1,Product quality was disap,Product quality was disappointing.,True
REV-0002527,CUS-009492,PRD-00392,ITM-000020981,2022-09-28,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002528,CUS-006637,PRD-00306,ITM-000012790,2020-05-21,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002529,CUS-002794,PRD-00283,ITM-000038350,2020-02-18,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002530,CUS-006573,PRD-00325,ITM-000039846,2024-02-10,1,,,True
REV-0002531,CUS-000566,PRD-00608,ITM-000015198,2026-06-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002532,CUS-010982,PRD-00679,ITM-000008911,2020-11-27,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002533,CUS-009438,PRD-00272,ITM-000030473,2023-07-05,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002534,CUS-010293,PRD-00048,ITM-000009847,2025-05-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002535,CUS-011788,PRD-00145,ITM-000064200,2022-09-13,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002536,CUS-010743,PRD-00571,ITM-000031225,2026-04-20,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002537,CUS-010517,PRD-00348,ITM-000025846,2022-05-02,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002538,CUS-011716,PRD-00659,ITM-000007647,2025-05-07,2,Product quality was disap,Product quality was disappointing.,True
REV-0002539,CUS-011297,PRD-00840,ITM-000029358,2024-07-12,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002540,CUS-004705,PRD-00213,ITM-000027441,2024-12-26,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002541,CUS-010815,PRD-00436,ITM-000065414,2023-10-11,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002542,,PRD-00198,ITM-000064115,2023-06-12,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002543,CUS-005601,PRD-00712,ITM-000004058,2026-08-16,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002544,CUS-000721,PRD-00201,ITM-000024256,2020-12-29,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002545,CUS-009321,PRD-00541,ITM-000026698,2025-02-08,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002546,CUS-000165,PRD-00501,ITM-000038132,2020-01-21,1,Product quality was disap,Product quality was disappointing.,True
REV-0002547,CUS-008608,PRD-00111,ITM-000030507,2025-05-12,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002548,CUS-004840,PRD-00732,ITM-000050210,2024-10-03,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002549,CUS-005584,PRD-00293,ITM-000036191,2020-10-28,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002550,CUS-006045,PRD-00449,ITM-000037642,2023-02-22,4,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002551,CUS-004818,PRD-00075,ITM-000024784,2026-05-28,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002552,CUS-001746,PRD-00848,ITM-000022048,2021-11-15,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002553,CUS-004715,PRD-00552,ITM-000040259,2024-09-05,2,Product quality was disap,Product quality was disappointing.,True
REV-0002554,CUS-005287,PRD-00436,ITM-000066575,2026-08-11,3,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002555,CUS-010926,PRD-00108,ITM-000054103,2020-05-01,5,Good quality and exactly ,Good quality and exactly as expected.,True
REV-0002556,CUS-000267,PRD-00463,ITM-000075409,2025-09-21,1,Product quality was disap,Product quality was disappointing.,True
