order_item_id,order_id,product_id,quantity,unit_price,discount_amount,unit_cost,fulfillment_status,returned,customer_id,channel,fulfillment_method,payment_method,department,category,brand
ITM-000048015,ORD-00027205,PRD-00519,1,36.41,0.0,29.37,Fulfilled,0,CUS-000227,Mobile,Courier,Card,Fashion & Accessories,Men's Clothing,Aurelia Select
ITM-000048016,ORD-00027206,PRD-00687,1,61.6,0.0,31.22,Fulfilled,0,CUS-005212,Store,In Store,Cash,Electronics & Accessories,Audio,Luma
ITM-000048017,ORD-00027207,PRD-00215,2,87.1,0.0,46.52,Fulfilled,0,CUS-006375,Store,In Store,Card,Home & Living,Kitchen,Vela
ITM-000048018,ORD-00027207,PRD-00132,1,52.56,0.0,30.73,Fulfilled,0,CUS-006375,Store,In Store,Card,Sport & Lifestyle,Sports Accessories,Vela
ITM-000048019,ORD-00027208,PRD-00349,2,62.97,0.0,49.65,Fulfilled,0,CUS-005207,Store,In Store,Digital Wallet,Electronics & Accessories,Computer Accessories,Luma
ITM-000048020,ORD-00027209,PRD-00680,2,117.8,0.0,103.29,Fulfilled,0,CUS-008356,Store,In Store,EFT,Beauty & Personal Care,Cosmetics,Nova
ITM-000048021,ORD-00027209,PRD-00850,1,82.18,24.65,53.24,Fulfilled,0,CUS-008356,Store,In Store,EFT,Sport & Lifestyle,Sports Accessories,Mira
ITM-000048022,ORD-00027209,PRD-00845,1,52.27,0.0,24.9,Fulfilled,0,CUS-008356,Store,In Store,EFT,Fashion & Accessories,Bags,Vela
ITM-000048023,ORD-00027210,PRD-00397,1,87.73,0.0,41.6,Fulfilled,0,CUS-011857,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Fitness,Solara
ITM-000048024,ORD-00027210,PRD-00518,1,15.53,0.0,12.5,Fulfilled,0,CUS-011857,Store,In Store,Buy Now Pay Later,Home & Living,Home Décor,Aurelia Select
ITM-000048025,ORD-00027211,PRD-00804,3,233.42,0.0,178.38,Fulfilled,0,CUS-005243,Mobile,Home Delivery,Digital Wallet,Sport & Lifestyle,Sports Accessories,Nova
ITM-000048026,ORD-00027211,PRD-00714,2,40.32,16.13,26.6,Fulfilled,0,CUS-005243,Mobile,Home Delivery,Digital Wallet,Home & Living,Kitchen,Orion
ITM-000048027,ORD-00027212,PRD-00384,1,99.52,0.0,53.83,Fulfilled,0,,Marketplace,Home Delivery,Cash,Home & Living,Home Décor,Luma
ITM-000048028,ORD-00027212,PRD-00369,1,104.11,10.41,54.58,Fulfilled,0,,Marketplace,Home Delivery,Cash,Sport & Lifestyle,Outdoor,Orion
ITM-000048029,ORD-00027213,PRD-00375,1,43.11,0.0,34.04,Fulfilled,0,CUS-002338,Store,In Store,Digital Wallet,Electronics & Accessories,Chargers,Mira
ITM-000048030,ORD-00027214,PRD-00747,2,163.55,0.0,123.34,Fulfilled,0,CUS-009575,Store,In Store,Card,Home & Living,Kitchen,Mira
ITM-000048031,ORD-00027214,PRD-00174,1,81.23,0.0,67.74,Fulfilled,0,CUS-009575,Store,In Store,Card,Sport & Lifestyle,Outdoor,Aurelia Select
ITM-000048032,ORD-00027215,PRD-00649,1,85.71,0.0,42.72,Fulfilled,0,CUS-001099,Store,In Store,Cash,Electronics & Accessories,Audio,Orion
ITM-000048033,ORD-00027215,PRD-00608,1,46.51,0.0,31.96,Fulfilled,0,CUS-001099,Store,In Store,Cash,Sport & Lifestyle,Fitness,Vela
ITM-000048034,ORD-00027215,PRD-00323,2,67.7,0.0,48.6,Fulfilled,0,CUS-001099,Store,In Store,Cash,Beauty & Personal Care,Haircare,Solara
ITM-000048035,ORD-00027216,PRD-00188,1,132.07,0.0,96.8,Fulfilled,0,CUS-011001,Store,In Store,Cash,Sport & Lifestyle,Outdoor,Nova
ITM-000048036,ORD-00027217,PRD-00761,1,54.84,10.97,36.19,Fulfilled,0,CUS-002491,Marketplace,Home Delivery,EFT,Electronics & Accessories,Chargers,Pulse
ITM-000048037,ORD-00027217,PRD-00222,1,109.81,0.0,61.49,Fulfilled,0,CUS-002491,Marketplace,Home Delivery,EFT,Sport & Lifestyle,Travel,Orion
ITM-000048038,ORD-00027217,PRD-00159,3,187.11,0.0,84.51,Fulfilled,0,CUS-002491,Marketplace,Home Delivery,EFT,Sport & Lifestyle,Outdoor,Orion
ITM-000048039,ORD-00027217,PRD-00308,1,41.47,0.0,34.93,Fulfilled,0,CUS-002491,Marketplace,Home Delivery,EFT,Electronics & Accessories,Computer Accessories,Pulse
ITM-000048040,ORD-00027218,PRD-00617,1,155.14,0.0,122.45,Fulfilled,1,CUS-006033,website,Click & Collect,EFT,Home & Living,Home Décor,Vela
ITM-000048041,ORD-00027218,PRD-00579,2,48.5,0.0,35.31,Fulfilled,0,CUS-006033,website,Click & Collect,EFT,Fashion & Accessories,Women's Clothing,Mira
ITM-000048042,ORD-00027219,PRD-00527,1,120.02,0.0,87.41,Fulfilled,0,CUS-006019,Store,In Store,EFT,Electronics & Accessories,Computer Accessories,Vela
ITM-000048043,ORD-00027220,PRD-00395,1,113.2,0.0,81.6,Cancelled,0,CUS-004434,Mobile,Courier,Card,Sport & Lifestyle,Fitness,Vela
ITM-000048044,ORD-00027221,PRD-00887,2,135.17,0.0,75.55,Cancelled,0,CUS-006490,Website,Courier,Buy Now Pay Later,Sport & Lifestyle,Travel,Aurelia Select
ITM-000048045,ORD-00027222,PRD-00737,1,102.58,10.26,49.81,Fulfilled,0,CUS-006046,Marketplace,Click & Collect,Cash,Sport & Lifestyle,Travel,Orion
ITM-000048046,ORD-00027222,PRD-00449,1,66.09,0.0,40.51,Fulfilled,0,CUS-006046,Marketplace,Click & Collect,Cash,Home & Living,Bedding,Luma
ITM-000048047,ORD-00027223,PRD-00543,1,61.26,0.0,42.12,Fulfilled,0,CUS-003192,Store ,In Store,Card,Home & Living,Kitchen,Mira
ITM-000048048,ORD-00027223,PRD-00862,1,89.6,0.0,52.1,Fulfilled,0,CUS-003192,Store ,In Store,Card,Home & Living,Kitchen,Luma
ITM-000048049,ORD-00027224,PRD-00187,1,64.72,0.0,51.93,Fulfilled,0,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Luma
ITM-000048050,ORD-00027224,PRD-00775,3,61.3,0.0,36.07,Fulfilled,0,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Fitness,Pulse
ITM-000048051,ORD-00027224,PRD-00121,1,171.06,0.0,90.47,Fulfilled,1,CUS-008635,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Women's Clothing,Aurelia Select
ITM-000048052,ORD-00027225,PRD-00144,1,14.59,0.0,10.22,Fulfilled,0,CUS-001606,Store,In Store,Card,Fashion & Accessories,Footwear,Nova
ITM-000048053,ORD-00027226,PRD-00035,2,134.68,0.0,74.78,Fulfilled,0,CUS-004015,Store,In Store,Cash,Fashion & Accessories,Footwear,Orion
ITM-000048054,ORD-00027226,PRD-00051,2,36.79,0.0,25.93,Fulfilled,0,CUS-004015,Store,In Store,Cash,Beauty & Personal Care,Skincare,Mira
ITM-000048055,ORD-00027227,PRD-00605,1,79.72,7.97,52.78,Fulfilled,0,CUS-007638,Store,In Store,Cash,Sport & Lifestyle,Fitness,Mira
ITM-000048056,ORD-00027227,PRD-00254,1,45.86,0.0,26.43,Fulfilled,0,CUS-007638,Store,In Store,Cash,Beauty & Personal Care,Skincare,Pulse
ITM-000048057,ORD-00027227,PRD-00138,1,109.54,0.0,72.47,Fulfilled,0,CUS-007638,Store,In Store,Cash,Fashion & Accessories,Men's Clothing,Pulse
ITM-000048058,ORD-00027228,PRD-00781,1,30.47,0.0,22.45,Fulfilled,0,,Marketplace,Home Delivery,Cash,Electronics & Accessories,Audio,Luma
ITM-000048059,ORD-00027228,PRD-00438,1,422.58,42.26,201.19,Fulfilled,0,,Marketplace,Home Delivery,Cash,Home & Living,Home Décor,Luma
ITM-000048060,ORD-00027229,PRD-00209,2,121.94,0.0,65.4,Fulfilled,0,CUS-006539,Store,In Store,Cash,Sport & Lifestyle,Fitness,Nova
ITM-000048061,ORD-00027229,PRD-00546,1,46.62,0.0,29.37,Fulfilled,0,CUS-006539,Store,In Store,Cash,Beauty & Personal Care,Haircare,Vela
ITM-000048062,ORD-00027229,PRD-00508,2,81.05,0.0,40.18,Fulfilled,0,CUS-006539,Store,In Store,Cash,Electronics & Accessories,Smart Devices,Nova
ITM-000048063,ORD-00027230,PRD-00485,2,219.01,0.0,100.53,Fulfilled,0,CUS-003243,Store,In Store,Buy Now Pay Later,Home & Living,Home Décor,Aurelia Select
ITM-000048064,ORD-00027230,PRD-00842,2,36.55,3.65,28.67,Fulfilled,0,CUS-003243,Store,In Store,Buy Now Pay Later,Home & Living,Home Décor,Nova
ITM-000048065,ORD-00027230,PRD-00876,2,84.78,16.96,47.01,Fulfilled,0,CUS-003243,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Men's Clothing,Nova
ITM-000048066,ORD-00027231,PRD-00044,1,31.7,3.17,17.18,Fulfilled,0,CUS-001074,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Bags,Nova
ITM-000048067,ORD-00027231,PRD-00521,1,124.91,0.0,62.24,Fulfilled,1,CUS-001074,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Outdoor,Mira
ITM-000048068,ORD-00027232,PRD-00401,3,212.62,0.0,109.47,Fulfilled,0,CUS-005070,Store,In Store,Card,Beauty & Personal Care,Haircare,Solara
ITM-000048069,ORD-00027233,PRD-00861,1,93.56,18.71,69.17,Fulfilled,0,CUS-000744,Store,In Store,Digital Wallet,Fashion & Accessories,Bags,Orion
ITM-000048070,ORD-00027233,PRD-00720,1,35.79,0.0,25.26,Fulfilled,0,CUS-000744,Store,In Store,Digital Wallet,Beauty & Personal Care,Haircare,Aurelia Select
ITM-000048071,ORD-00027233,PRD-00490,1,29.66,1.48,22.17,Fulfilled,0,CUS-000744,Store,In Store,Digital Wallet,Home & Living,Kitchen,Orion
ITM-000048072,ORD-00027234,PRD-00102,1,129.39,0.0,82.92,Fulfilled,0,CUS-002306,Store,In Store,EFT,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000048073,ORD-00027235,PRD-00242,2,119.79,0.0,89.7,Fulfilled,0,CUS-009706,Website,Home Delivery,Buy Now Pay Later,Home & Living,Furniture,Solara
ITM-000048074,ORD-00027236,PRD-00043,1,48.98,0.0,26.21,Fulfilled,0,CUS-002353,Store,In Store,Digital Wallet,Beauty & Personal Care,Haircare,Luma
ITM-000048075,ORD-00027237,PRD-00027,1,87.48,0.0,55.93,Fulfilled,0,CUS-005450,Store,In Store,EFT,Fashion & Accessories,Men's Clothing,Nova
ITM-000048076,ORD-00027237,PRD-00241,2,73.25,21.97,57.66,Fulfilled,0,CUS-005450,Store,In Store,EFT,Fashion & Accessories,Footwear,Nova
ITM-000048077,ORD-00027238,PRD-00299,1,100.07,5.0,52.76,Fulfilled,0,CUS-005577,Website,Home Delivery,Digital Wallet,Beauty & Personal Care,Skincare,Aurelia Select
ITM-000048078,ORD-00027238,PRD-00601,2,68.7,0.0,51.9,Fulfilled,1,CUS-005577,Website,Home Delivery,Digital Wallet,Electronics & Accessories,Smart Devices,Mira
ITM-000048079,ORD-00027239,PRD-00685,1,57.21,0.0,36.31,Fulfilled,0,CUS-005685,Store,In Store,Cash,Electronics & Accessories,Computer Accessories,Nova
ITM-000048080,ORD-00027239,PRD-00459,2,27.67,0.0,21.19,Fulfilled,0,CUS-005685,Store,In Store,Cash,Home & Living,Bedding,Vela
ITM-000048081,ORD-00027240,PRD-00522,1,40.62,8.12,23.51,Fulfilled,0,CUS-011932,Website,Home Delivery,Card,Home & Living,Kitchen,Aurelia Select
ITM-000048082,ORD-00027241,PRD-00134,2,52.42,0.0,41.85,Fulfilled,0,CUS-004167,Mobile,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Footwear,Nova
ITM-000048083,ORD-00027242,PRD-00753,2,285.13,57.03,190.75,Fulfilled,0,CUS-003269,Store,In Store,EFT,Beauty & Personal Care,Haircare,Luma
ITM-000048084,ORD-00027242,PRD-00352,1,60.87,0.0,41.39,Fulfilled,0,CUS-003269,Store,In Store,EFT,Sport & Lifestyle,Travel,Vela
ITM-000048085,ORD-00027242,PRD-00858,3,45.27,0.0,32.71,Fulfilled,0,CUS-003269,Store,In Store,EFT,Home & Living,Kitchen,Pulse
ITM-000048086,ORD-00027243,PRD-00667,1,114.45,17.17,51.34,Fulfilled,1,CUS-009809,Store,In Store,Buy Now Pay Later,Home & Living,Furniture,Pulse
ITM-000048087,ORD-00027244,PRD-00395,1,113.2,16.98,80.56,Cancelled,0,CUS-007769,Website,Home Delivery,EFT,Sport & Lifestyle,Fitness,Vela
ITM-000048088,ORD-00027245,PRD-00866,1,112.02,11.2,78.2,Fulfilled,0,CUS-007223,Website,Click & Collect,Digital Wallet,Electronics & Accessories,Computer Accessories,Mira
ITM-000048089,ORD-00027245,PRD-00591,1,70.96,10.64,48.79,Fulfilled,0,CUS-007223,Website,Click & Collect,Digital Wallet,Sport & Lifestyle,Outdoor,Mira
ITM-000048090,ORD-00027246,PRD-00446,1,98.08,0.0,48.94,Fulfilled,0,CUS-001481,Mobile,Home  Delivery,Card,Electronics & Accessories,Chargers,Luma
ITM-000048091,ORD-00027247,PRD-00554,3,19.03,0.0,14.2,Fulfilled,0,CUS-011940,Store,In Store,Card,Electronics & Accessories,Audio,Luma
ITM-000048092,ORD-00027247,PRD-00148,1,92.04,9.2,60.98,Fulfilled,0,CUS-011940,Store,In Store,Card,Home & Living,Bedding,Vela
ITM-000048093,ORD-00027247,PRD-00610,1,31.24,9.37,14.26,Fulfilled,0,CUS-011940,Store,In Store,Card,Electronics & Accessories,Smart Devices,Solara
ITM-000048094,ORD-00027248,PRD-00348,1,341.63,0.0,276.16,Fulfilled,0,CUS-003500,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Women's Clothing,Mira
ITM-000048095,ORD-00027248,PRD-00174,1,81.23,0.0,66.47,Fulfilled,0,CUS-003500,Store,In Store,Buy Now Pay Later,Sport & Lifestyle,Outdoor,Aurelia Select
ITM-000048096,ORD-00027248,PRD-00230,2,117.24,0.0,54.96,Fulfilled,0,CUS-003500,Store,In Store,Buy Now Pay Later,Fashion & Accessories,Footwear,Luma
ITM-000048097,ORD-00027249,PRD-00489,2,46.83,0.0,35.69,Fulfilled,0,CUS-003106,Store,In Store,Digital Wallet,Electronics & Accessories,Smart Devices,Orion
ITM-000048098,ORD-00027249,PRD-00164,1,42.68,0.0,29.03,Fulfilled,0,CUS-003106,Store,In Store,Digital Wallet,Sport & Lifestyle,Travel,Nova
ITM-000048099,ORD-00027249,PRD-00627,1,39.66,0.0,28.19,Fulfilled,1,CUS-003106,Store,In Store,Digital Wallet,Home & Living,Bedding,Orion
ITM-000048100,ORD-00027249,PRD-00246,1,126.85,0.0,65.42,Fulfilled,0,CUS-003106,Store,In Store,Digital Wallet,Beauty & Personal Care,Cosmetics,Aurelia Select
ITM-000048101,ORD-00027250,PRD-00505,1,99.35,9.94,72.62,Fulfilled,0,CUS-001234,Marketplace,Home Delivery,EFT,Electronics & Accessories,Audio,Solara
ITM-000048102,ORD-00027250,PRD-00051,1,36.79,0.0,26.88,Fulfilled,0,CUS-001234,Marketplace,Home Delivery,EFT,Beauty & Personal Care,Skincare,Mira
ITM-000048103,ORD-00027251,PRD-00572,1,68.28,0.0,44.11,Fulfilled,0,CUS-002468,Store,In Store,Digital Wallet,Beauty & Personal Care,Haircare,Mira
ITM-000048104,ORD-00027252,PRD-00483,1,90.65,18.13,45.87,Fulfilled,0,CUS-010537,Store,In Store,Digital Wallet,Home & Living,Bedding,Nova
ITM-000048105,ORD-00027253,PRD-00819,1,42.61,6.39,24.37,Fulfilled,1,CUS-000186,Marketplace,Click & Collect,Cash,Electronics & Accessories,Computer Accessories,Mira
ITM-000048106,ORD-00027254,PRD-00712,1,51.93,0.0,34.98,Fulfilled,0,CUS-006852,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Sports Accessories,Luma
ITM-000048107,ORD-00027254,PRD-00348,2,341.63,0.0,257.11,Fulfilled,0,CUS-006852,Website,Home Delivery,Digital Wallet,Fashion & Accessories,Women's Clothing,Mira
ITM-000048108,ORD-00027255,PRD-00503,2,173.61,0.0,116.13,Fulfilled,0,CUS-002958,Website,Click & Collect,Card,Fashion & Accessories,Men's Clothing,Luma
ITM-000048109,ORD-00027255,PRD-00578,1,55.89,0.0,30.22,Fulfilled,0,CUS-002958,Website,Click & Collect,Card,Beauty & Personal Care,Fragrance,Orion
ITM-000048110,ORD-00027256,PRD-00763,2,164.0,16.4,100.86,Fulfilled,0,CUS-009038,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Travel,Solara
ITM-000048111,ORD-00027257,PRD-00273,1,93.12,18.62,50.48,Fulfilled,0,CUS-006595,Website,Click & Collect,Card,Beauty & Personal Care,Skincare,Luma
ITM-000048112,ORD-00027258,PRD-00444,1,50.49,0.0,37.01,Fulfilled,0,CUS-003348,Website,Home Delivery,Digital Wallet,Home & Living,Bedding,Orion
ITM-000048113,ORD-00027258,PRD-00166,1,202.61,0.0,107.9,Fulfilled,0,CUS-003348,Website,Home Delivery,Digital Wallet,Beauty & Personal Care,Cosmetics,Nova
ITM-000048114,ORD-00027258,PRD-00693,1,195.96,0.0,104.32,Fulfilled,0,CUS-003348,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Travel,Luma
ITM-000048115,ORD-00027258,PRD-00056,1,157.93,0.0,120.01,Fulfilled,0,CUS-003348,Website,Home Delivery,Digital Wallet,Beauty & Personal Care,Fragrance,Solara
ITM-000048116,ORD-00027259,PRD-00299,1,100.07,0.0,48.96,Fulfilled,0,CUS-005657,Mobile,Home Delivery,Buy Now Pay Later,Beauty & Personal Care,Skincare,Aurelia Select
ITM-000048117,ORD-00027260,PRD-00541,1,161.07,16.11,79.83,Fulfilled,0,CUS-010537,Store,In Store,Card,Sport & Lifestyle,Travel,Mira
ITM-000048118,ORD-00027261,PRD-00240,1,57.27,0.0,48.17,Fulfilled,0,CUS-001602,Store,In Store,Buy Now Pay Later,Beauty & Personal Care,Fragrance,Aurelia Select
ITM-000048119,ORD-00027262,PRD-00530,1,90.6,9.06,62.42,Fulfilled,0,CUS-002939,Website,Click & Collect,EFT,Fashion & Accessories,Footwear,Mira
ITM-000048120,ORD-00027262,PRD-00203,2,37.28,0.0,30.02,Fulfilled,0,CUS-002939,Website,Click & Collect,EFT,Electronics & Accessories,Audio,Pulse
ITM-000048121,ORD-00027263,PRD-00872,1,100.83,0.0,72.86,Fulfilled,0,CUS-001432,Marketplace,Home Delivery,Card,Sport & Lifestyle,Outdoor,Pulse
ITM-000048122,ORD-00027264,PRD-00426,1,106.36,0.0,58.03,Fulfilled,0,CUS-001555,Marketplace,Home Delivery,Buy Now Pay Later,Beauty & Personal Care,Cosmetics,Mira
ITM-000048123,ORD-00027265,PRD-00166,1,202.61,0.0,118.14,Fulfilled,0,CUS-010861,Store,In Store,Digital Wallet,Beauty & Personal Care,Cosmetics,Nova
ITM-000048124,ORD-00027265,PRD-00582,1,51.51,0.0,35.41,Fulfilled,0,CUS-010861,Store,In Store,Digital Wallet,Home & Living,Home Décor,Nova
ITM-000048125,ORD-00027266,PRD-00310,1,42.31,12.69,34.72,Fulfilled,0,CUS-006627,Store,In Store,Cash,Home & Living,Kitchen,Pulse
ITM-000048126,ORD-00027266,PRD-00860,2,88.03,0.0,47.38,Fulfilled,0,CUS-006627,Store,In Store,Cash,Home & Living,Furniture,Luma
ITM-000048127,ORD-00027266,PRD-00168,1,32.28,3.23,25.26,Fulfilled,0,CUS-006627,Store,In Store,Cash,Beauty & Personal Care,Skincare,Nova
ITM-000048128,ORD-00027266,PRD-00574,1,592.79,0.0,343.71,Fulfilled,0,CUS-006627,Store,In Store,Cash,Fashion & Accessories,Women's Clothing,Luma
ITM-000048129,ORD-00027267,PRD-00219,1,48.69,2.43,37.42,Cancelled,0,CUS-008234,Website,Home Delivery,Cash,Fashion & Accessories,Bags,Vela
ITM-000048130,ORD-00027267,PRD-00846,2,180.05,0.0,106.16,Cancelled,0,CUS-008234,Website,Home Delivery,Cash,Electronics & Accessories,Computer Accessories,Luma
ITM-000048131,ORD-00027268,PRD-00890,1,50.71,0.0,29.47,Fulfilled,0,CUS-002724,Website,Home Delivery,Card,Electronics & Accessories,Computer Accessories,Nova
ITM-000048132,ORD-00027268,PRD-00501,1,89.15,0.0,52.99,Fulfilled,0,CUS-002724,Website,Home Delivery,Card,Fashion & Accessories,Men's Clothing,Pulse
ITM-000048133,ORD-00027268,PRD-00358,2,200.83,40.17,136.71,Fulfilled,0,CUS-002724,Website,Home Delivery,Card,Fashion & Accessories,Bags,Vela
ITM-000048134,ORD-00027269,PRD-00304,1,57.17,0.0,45.46,Fulfilled,0,CUS-009520,Mobile,Click & Collect,Digital Wallet,Beauty & Personal Care,Fragrance,Mira
ITM-000048135,ORD-00027270,PRD-00196,1,97.41,0.0,65.94,Fulfilled,0,CUS-007962,Store,In Store,Cash,Sport & Lifestyle,Outdoor,Solara
ITM-000048136,ORD-00027271,PRD-00394,2,75.26,0.0,53.24,Fulfilled,0,CUS-000874,Marketplace,Home Delivery,Digital Wallet,Fashion & Accessories,Bags,Solara
ITM-000048137,ORD-00027272,PRD-00006,1,54.26,2.71,38.74,Fulfilled,0,CUS-008509,Website,Click & Collect,Card,Electronics & Accessories,Smart Devices,Nova
ITM-000048138,ORD-00027272,PRD-00020,1,189.62,0.0,154.0,Fulfilled,0,CUS-008509,Website,Click & Collect,Card,Electronics & Accessories,Computer Accessories,Pulse
ITM-000048139,ORD-00027273,PRD-00863,2,115.87,0.0,71.4,Fulfilled,0,CUS-002774,Store,In Store,Card,Sport & Lifestyle,Fitness,Nova
ITM-000048140,ORD-00027273,PRD-00194,2,220.31,0.0,140.43,Fulfilled,0,CUS-002774,Store,In Store,Card,Fashion & Accessories,Bags,Solara
ITM-000048141,ORD-00027273,PRD-00587,1,57.53,0.0,37.83,Fulfilled,0,CUS-002774,Store,In Store,Card,Electronics & Accessories,Audio,Nova
ITM-000048142,ORD-00027274,PRD-00855,1,112.53,0.0,82.52,Fulfilled,0,CUS-008338,Website,Home Delivery,Buy Now Pay Later,Fashion & Accessories,Bags,Vela
ITM-000048143,ORD-00027274,PRD-00863,1,115.87,0.0,66.76,Fulfilled,0,CUS-008338,Website,Home Delivery,Buy Now Pay Later,Sport & Lifestyle,Fitness,Nova
ITM-000048144,ORD-00027275,PRD-00873,1,51.14,0.0,35.37,Fulfilled,0,CUS-011875,Store,In Store,Digital Wallet,Electronics & Accessories,Smart Devices,Nova
ITM-000048145,ORD-00027276,PRD-00680,1,117.8,0.0,98.6,Fulfilled,0,CUS-003532,Marketplace,Home Delivery,Digital Wallet,Beauty & Personal Care,Cosmetics,Nova
ITM-000048146,ORD-00027277,PRD-00879,1,148.87,0.0,108.52,Cancelled,0,CUS-007976,Website,Home Delivery,EFT,Fashion & Accessories,Footwear,Aurelia Select
ITM-000048147,ORD-00027277,PRD-00843,2,151.38,45.41,111.76,Cancelled,0,CUS-007976,Website,Home Delivery,EFT,Fashion & Accessories,Bags,Aurelia Select
ITM-000048148,ORD-00027277,PRD-00814,2,555.07,0.0,261.08,Cancelled,0,CUS-007976,Website,Home Delivery,EFT,Home & Living,Kitchen,Nova
ITM-000048149,ORD-00027277,PRD-00442,1,137.35,0.0,72.5,Cancelled,0,CUS-007976,Website,Home Delivery,EFT,Fashion & Accessories,Men's Clothing,Orion
ITM-000048150,ORD-00027278,PRD-00396,1,31.28,0.0,16.34,Fulfilled,0,CUS-008140,Website,Click & Collect,Cash,Electronics & Accessories,Audio,Orion
ITM-000048151,ORD-00027278,PRD-00088,1,20.05,0.0,15.37,Fulfilled,0,CUS-008140,Website,Click & Collect,Cash,Sport & Lifestyle,Outdoor,Orion
ITM-000048152,ORD-00027278,PRD-00436,2,154.25,15.43,74.63,Fulfilled,0,CUS-008140,Website,Click & Collect,Cash,Beauty & Personal Care,Cosmetics,Nova
ITM-000048153,ORD-00027279,PRD-00270,1,61.21,12.24,42.79,Fulfilled,0,CUS-009615,Store,In Store,EFT,Beauty & Personal Care,Cosmetics,Pulse
ITM-000048154,ORD-00027280,PRD-00272,1,821.6,0.0,389.87,Cancelled,0,CUS-004238,Website,Click & Collect,Digital Wallet,Sport & Lifestyle,Sports Accessories,Luma
ITM-000048155,ORD-00027280,PRD-00262,1,151.91,0.0,88.42,Cancelled,0,CUS-004238,Website,Click & Collect,Digital Wallet,Beauty & Personal Care,Skincare,Orion
ITM-000048156,ORD-00027281,PRD-00864,1,54.25,10.85,34.24,Fulfilled,0,CUS-008103,Mobile,Home Delivery,Buy Now Pay Later,Electronics & Accessories,Smart Devices,Aurelia Select
ITM-000048157,ORD-00027281,PRD-00037,1,63.96,0.0,52.6,Fulfilled,0,CUS-008103,Mobile,Home Delivery,Buy Now Pay Later,Beauty & Personal Care,Haircare,Nova
ITM-000048158,ORD-00027282,PRD-00751,1,73.46,0.0,35.62,Fulfilled,0,CUS-009925,Mobile,Click & Collect,Card,Sport & Lifestyle,fitness,Vela
ITM-000048159,ORD-00027283,PRD-00757,1,57.05,0.0,33.65,Fulfilled,0,CUS-004513,Mobile,Home Delivery,Card,Fashion & Accessories,Men's Clothing,Vela
ITM-000048160,ORD-00027284,PRD-00399,3,147.08,0.0,119.68,Fulfilled,0,CUS-010875,Mobile,Click & Collect,Cash,Home & Living,Home Décor,Solara
ITM-000048161,ORD-00027284,PRD-00155,1,69.44,0.0,39.71,Fulfilled,0,CUS-010875,Mobile,Click & Collect,Cash,Fashion & Accessories,Men's Clothing,Solara
ITM-000048162,ORD-00027284,PRD-00290,1,18.1,0.0,12.7,Fulfilled,0,CUS-010875,Mobile,Click & Collect,Cash,Beauty & Personal Care,skincare,Pulse
ITM-000048163,ORD-00027285,PRD-00548,2,146.61,58.64,91.95,Fulfilled,0,CUS-005959,Website,Home Delivery,Digital Wallet,Sport & Lifestyle,Travel,Solara
ITM-000048164,ORD-00027286,PRD-00836,1,91.62,0.0,49.79,Fulfilled,0,CUS-005015,Store,In Store,Card,Beauty & Personal Care,Fragrance,Luma
ITM-000048165,ORD-00027286,PRD-00435,1,139.63,0.0,81.94,Fulfilled,0,CUS-005015,Store,In Store,Card,Home & Living,Bedding,Mira
ITM-000048166,ORD-00027287,PRD-00863,1,115.87,0.0,68.42,Fulfilled,0,CUS-007126,Store,In Store,Digital Wallet,Sport & Lifestyle,Fitness,Nova
ITM-000048167,ORD-00027287,PRD-00515,1,54.41,0.0,31.04,Fulfilled,1,CUS-007126,Store,In Store,Digital Wallet,Electronics & Accessories,Chargers,Nova
ITM-000048168,ORD-00027288,PRD-00578,1,55.89,0.0,31.32,Fulfilled,0,CUS-008751,Mobile,Home Delivery,Cash,Beauty & Personal Care,Fragrance,Orion
