order_id,customer_id,order_date,channel,store_id,fulfillment_method,order_status,payment_method,gross_order_value,discount_amount,shipping_fee,tax_amount
ORD-00028223,CUS-002905,2024-07-25,Mobile,,Home Delivery,Completed,Cash,34.43,0.0,49.0,5.16
ORD-00028224,CUS-007404,2020-12-09,Mobile,,Click & Collect,Completed,Cash,117.8,0.0,0.0,17.67
ORD-00028225,CUS-000171,2022-01-30,Marketplace,,Home Delivery,Completed,Cash,1298.88,164.22,0.0,170.2
ORD-00028226,CUS-001434,2021-07-26,Website,,Home Delivery,Completed,Buy Now Pay Later,43.21,0.0,69.0,6.48
ORD-00028227,CUS-006361,2025-04-27,Marketplace,,Home Delivery,Completed,EFT,258.17,0.0,69.0,38.73
ORD-00028228,CUS-000058,2021-02-27,Website,,Click & Collect,Completed,Cash,164.0,0.0,0.0,24.6
ORD-00028229,CUS-009987,2025-10-12,Website,,Click & Collect,Completed,EFT,23.75,1.19,0.0,3.38
ORD-00028230,CUS-011144,2023-11-02,Website,,Home Delivery,Completed,Buy Now Pay Later,378.22,0.0,89.0,56.73
ORD-00028231,CUS-008810,2021-03-01,Website,,Home Delivery,Completed,Buy Now Pay Later,64.94,0.0,69.0,9.74
ORD-00028232,CUS-011870,2022-08-18,Mobile,,Click & Collect,Completed,Card,412.3200000000001,0.0,0.0,61.85
ORD-00028233,CUS-002956,2020-05-14,Mobile,,Home Delivery,Completed,Buy Now Pay Later,105.15,0.0,89.0,15.77
ORD-00028234,CUS-000341,2021-08-22,Website,,Click & Collect,Pending,Card,248.95,17.84,0.0,34.67
ORD-00028235,CUS-002550,2024-01-04,Website,,Home Delivery,Completed,Card,122.53,18.38,49.0,15.62
ORD-00028236,CUS-008263,2020-04-17,Store,STR-032,In Store,Completed,Cash,360.06,0.0,0.0,54.01
ORD-00028237,CUS-011722,2023-06-27,Store,STR-041,In Store,Completed,EFT,319.1,13.56,0.0,45.83
ORD-00028238,CUS-007720,2025-02-11,Store,STR-038,In Store,Cancelled,Buy Now Pay Later,43.6,6.54,0.0,5.56
ORD-00028239,CUS-007373,2021-08-12,Mobile,,Click & Collect,Completed,Cash,45.84,0.0,0.0,6.88
ORD-00028240,CUS-008211,2020-05-11,Mobile,,Home Delivery,Completed,Card,353.22,0.0,89.0,52.98
ORD-00028241,CUS-002581,2024-02-25,Mobile,,Home Delivery,Completed,Digital Wallet,67.68,0.0,49.0,10.15
ORD-00028242,CUS-005099,2022-07-15,Website,,Home Delivery,Completed,Cash,191.83,4.93,89.0,28.04
ORD-00028243,CUS-000760,2022-09-24,Website,,Home Delivery,Completed,EFT,260.28,0.0,69.0,39.04
ORD-00028244,CUS-000999,2023-01-14,Website,,Home Delivery,Completed,Card,23.06,6.92,49.0,2.42
ORD-00028245,,2023-12-02,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,135.17,0.0,69.0,20.28
ORD-00028246,,2023-01-07,Marketplace,,Home Delivery,Completed,EFT,121.63,0.0,89.0,18.24
ORD-00028247,CUS-009067,2022-01-09,Website,,Home Delivery,Completed,Buy Now Pay Later,394.27,0.0,49.0,59.14
ORD-00028248,CUS-009596,2020-12-03,Store,STR-007,In Store,Completed,Cash,210.02,12.32,0.0,29.65
ORD-00028249,CUS-009392,2026-07-24,Website,,Home Delivery,Completed,Buy Now Pay Later,234.53,0.0,89.0,35.18
ORD-00028250,CUS-002980,2024-09-22,Website,,Home Delivery,Completed,Buy Now Pay Later,419.91,4.68,49.0,62.28
ORD-00028251,CUS-005769,2024-05-31,Store,STR-010,In Store,Completed,Cash,270.9,0.0,0.0,40.64
ORD-00028252,CUS-000819,2021-07-06,Website,,Click & Collect,Completed,Cash,308.36,50.58,0.0,38.67
ORD-00028253,CUS-009538,2020-02-17,Mobile,,Home Delivery,Completed,EFT,57.27,0.0,49.0,8.59
ORD-00028254,CUS-008615,2024-03-11,Mobile,,Click & Collect,Completed,Card,96.72,0.0,0.0,14.51
ORD-00028255,CUS-005907,2026-01-05,Website,,Click & Collect,Completed,Card,73.46,0.0,0.0,11.02
ORD-00028256,CUS-011847,2022-07-09,Mobile,,Home Delivery,Completed,Card,195.14,0.0,49.0,29.27
ORD-00028257,CUS-000160,2020-10-15,Store,STR-012,In Store,Completed,Cash,243.71,12.19,0.0,34.73
ORD-00028258,CUS-007342,2023-06-22,Store,STR-049,In Store,Completed,Cash,121.89,4.48,0.0,17.61
ORD-00028259,CUS-011576,2026-07-29,Mobile,,Home Delivery,Completed,Cash,664.79,0.0,0.0,99.72
ORD-00028260,CUS-006319,2023-01-05,Store,STR-016,In Store,Completed,Buy Now Pay Later,70.09,0.0,0.0,10.51
ORD-00028261,CUS-004735,2022-04-03,Store,STR-038,In Store,Cancelled,Digital Wallet,181.47,0.0,0.0,27.22
ORD-00028262,CUS-000635,2026-05-14,Store,STR-014,In Store,Completed,EFT,64.4,0.0,0.0,9.66
ORD-00028263,CUS-009131,2021-08-06,Website,,Click & Collect,Completed,Digital Wallet,189.62,9.48,0.0,27.02
ORD-00028264,CUS-008543,2022-04-23,Website,,Courier,Completed,Digital Wallet,82.67,0.0,49.0,12.4
ORD-00028265,CUS-010174,2021-08-14,Store,STR-048,In  Store,Completed,EFT,198.7,0.0,0.0,29.8
ORD-00028266,CUS-009541,2021-01-07,Store,STR-014,In Store,Completed,Card,191.64,0.0,0.0,28.75
ORD-00028267,CUS-007579,2025-11-27,Website,,Home Delivery,Completed,Buy Now Pay Later,225.41,0.0,89.0,33.81
ORD-00028268,CUS-003199,2022-05-28,Store,STR-049,In Store,Completed,Digital Wallet,166.4,9.94,0.0,23.47
ORD-00028269,CUS-002308,2025-04-28,Website,,Home Delivery,Completed,Cash,464.72,10.3,49.0,68.16
ORD-00028270,CUS-011360,2023-04-29,Website,,Home Delivery,Completed,EFT,191.32,0.0,69.0,28.7
ORD-00028271,CUS-009645,2024-11-06,Website,,Home Delivery,Completed,Digital Wallet,436.95,27.21,69.0,61.46
ORD-00028272,CUS-001174,2020-06-10,Website,,Home Delivery,Pending,Buy Now Pay Later,258.63,0.0,49.0,38.79
ORD-00028273,CUS-001845,2023-10-19,Website,,Home Delivery,Completed,Buy Now Pay Later,238.64,0.0,89.0,35.8
ORD-00028274,CUS-007379,2026-02-13,Store,STR-045,In Store,Completed,Cash,129.35,0.0,0.0,19.4
ORD-00028275,,2026-07-31,Marketplace,,Click & Collect,Completed,Card,487.0,24.35,0.0,69.4
ORD-00028276,CUS-001835,2021-04-28,Website,,Click & Collect,Completed,Buy Now Pay Later,82.67,0.0,0.0,12.4
ORD-00028277,CUS-005505,2025-02-06,Store,STR-021,In Store,Completed,Cash,117.18,0.0,0.0,17.58
ORD-00028278,CUS-005297,2026-03-15,Store,STR-018,In Store,Completed,Digital Wallet,123.93,0.0,0.0,18.59
ORD-00028279,CUS-004646,2024-11-20,Mobile,,Courier,Completed,EFT,52.02,0.0,69.0,7.8
ORD-00028280,CUS-000261,2022-09-10,Store,STR-014,In Store,Completed,Buy Now Pay Later,364.84,17.67,0.0,52.08
ORD-00028281,CUS-001721,2020-11-20,Website,,Home Delivery,Completed,Card,518.51,62.52,89.0,68.4
ORD-00028282,CUS-008679,2023-09-13,Store,STR-039,In Store,Completed,Buy Now Pay Later,417.49,46.18,0.0,55.7
ORD-00028283,CUS-007780,2020-03-04,Store,STR-034,In Store,Completed,Digital Wallet,548.06,18.25,0.0,79.47
ORD-00028284,CUS-003118,2024-07-20,Store,STR-012,In Store,Completed,Card,149.81,0.0,0.0,22.47
ORD-00028285,CUS-009008,2022-09-26,Mobile,,Click & Collect,Completed,EFT,165.88,0.0,0.0,24.88
ORD-00028286,CUS-005337,2020-06-07,Store,STR-034,In Store,Completed,Cash,635.02,0.0,0.0,95.25
ORD-00028287,CUS-008434,2024-09-08,Store,STR-003,In Store,Completed,Digital Wallet,202.48,0.0,0.0,30.37
ORD-00028288,CUS-001114,2022-10-04,Store,STR-008,In Store,Completed,Buy Now Pay Later,78.73,4.85,0.0,11.08
ORD-00028289,CUS-009299,2023-05-12,Store,STR-016,In Store,Completed,Buy Now Pay Later,99.47,0.0,0.0,14.92
ORD-00028290,CUS-000148,2021-11-16,Store,STR-044,In Store,Completed,Cash,358.28,0.0,0.0,53.74
ORD-00028291,CUS-000964,2022-11-22,Website,,Click & Collect,Completed,Buy Now Pay Later,82.41,0.0,0.0,12.36
ORD-00028292,CUS-003827,2021-02-14,Store,STR-014,In Store,Completed,EFT,155.13,0.0,0.0,23.27
ORD-00028293,CUS-004292,2021-04-03,Store,STR-018,In Store,Completed,Cash,33.84,3.38,0.0,4.57
ORD-00028294,CUS-010668,2024-06-16,Store,STR-024,In Store,Completed,Card,184.85,10.8,0.0,26.11
ORD-00028295,CUS-010817,2025-07-17,Store,STR-029,In Store,Completed,Card,87.86,0.0,0.0,13.18
ORD-00028296,CUS-003660,2021-02-07,Store,STR-032,In Store,Completed,Card,249.7,20.58,0.0,34.37
ORD-00028297,CUS-007586,2021-01-27,Store,STR-019,In Store,Completed,Digital Wallet,38.21,3.82,0.0,5.16
ORD-00028298,CUS-003927,2023-11-19,Website,,Click & Collect,Completed,Digital Wallet,49.98,0.0,0.0,7.5
ORD-00028299,CUS-009118,2023-09-21,Website,,Click & Collect,Completed,EFT,250.45,0.0,0.0,37.57
ORD-00028300,,2022-08-08,Marketplace,,Courier,Completed,EFT,789.22,0.0,0.0,118.38
ORD-00028301,CUS-010816,2026-08-04,Store,STR-048,In Store,Completed,Card,189.18,0.0,0.0,28.38
ORD-00028302,CUS-003748,2026-07-04,Store,STR-020,In Store,Completed,Buy Now Pay Later,142.25,21.34,0.0,18.14
ORD-00028303,CUS-002229,2024-04-06,Store,STR-010,In Store,Completed,Card,1025.9,84.72,0.0,141.18
ORD-00028304,CUS-004603,2026-01-15,Store,STR-036,In Store,Completed,EFT,38.85,0.0,0.0,5.83
ORD-00028305,CUS-008869,2023-01-15,Store,STR-045,In Store,Completed,Buy Now Pay Later,899.02,5.13,0.0,134.08
ORD-00028306,CUS-002856,2020-01-19,Store,STR-033,In Store,Completed,Card,19.17,0.0,0.0,2.88
ORD-00028307,CUS-005291,2020-09-15,Website,,Home Delivery,Completed,Cash,216.67,13.53,89.0,30.47
ORD-00028308,CUS-005282,2025-05-27,Store,STR-014,In Store,Completed,Card,405.96,8.14,0.0,59.67
ORD-00028309,CUS-000674,2020-10-31,Store,STR-038,In Store,Completed,Cash,229.55,0.0,0.0,34.43
ORD-00028310,CUS-002592,2021-02-14,Website,,Home Delivery,Completed,EFT,303.66,5.52,69.0,44.72
ORD-00028311,CUS-001497,2024-07-16,Mobile,,Home Delivery,Completed,Digital Wallet,716.56,143.31,0.0,85.99
ORD-00028312,CUS-008542,2023-02-19,Mobile,,Home Delivery,Completed,Cash,305.48,0.0,49.0,45.82
ORD-00028313,CUS-005636,2021-08-07,Store,STR-041,In Store,Completed,Card,1008.14,0.0,0.0,151.22
ORD-00028314,CUS-006054,2025-05-30,Mobile,,Home Delivery,Completed,EFT,39.83,0.0,69.0,5.97
ORD-00028315,CUS-003827,2024-10-16,Marketplace,,Home Delivery,Pending,Digital Wallet,71.22,0.0,89.0,10.68
ORD-00028316,CUS-005305,2021-11-30,Website,,Click & Collect,Completed,EFT,57.07,0.0,0.0,8.56
ORD-00028317,CUS-003253,2021-05-17,Store,STR-012,In Store,Completed,Cash,100.6,0.0,0.0,15.09
ORD-00028318,CUS-007732,2024-11-21,Marketplace,,Home Delivery,Completed,Card,26.86,0.0,69.0,4.03
ORD-00028319,CUS-011339,2021-07-28,Store,STR-043,In Store,Pending,Digital Wallet,416.82,0.0,0.0,62.52
ORD-00028320,CUS-010146,2021-08-09,Store,STR-040,In Store,Completed,Card,168.97,0.0,0.0,25.35
ORD-00028321,CUS-004636,2025-11-14,Store,STR-022,In Store,Completed,Buy Now Pay Later,59.29,2.96,0.0,8.45
ORD-00028322,CUS-005805,2025-10-25,Mobile,,Click & Collect,Completed,Cash,402.52,0.0,0.0,60.38
ORD-00028323,CUS-001914,2026-07-05,Mobile,,Click & Collect,Completed,Digital Wallet,21.78,0.0,0.0,3.27
ORD-00028324,CUS-010618,2022-12-04,Website,,Home Delivery,Completed,Digital Wallet,110.47,0.0,49.0,16.57
ORD-00028325,CUS-002564,2024-11-10,Store,STR-044,In Store,Completed,Card,127.87,38.36,0.0,13.43
ORD-00028326,CUS-000499,2021-04-30,Website,,Home Delivery,Completed,Cash,254.04,0.0,89.0,38.11
ORD-00028327,CUS-007004,2026-08-07,Website,,Click & Collect,Completed,EFT,36.2,0.0,0.0,5.43
ORD-00028328,CUS-011186,2020-05-09,Website,,Home Delivery,Completed,EFT,163.51999999999998,10.48,69.0,22.96
ORD-00028329,CUS-006581,2025-09-17,Website,,Click & Collect,Completed,EFT,405.78,81.16,0.0,48.69
ORD-00028330,CUS-002680,2024-01-16,Mobile,,Courier,Completed,Buy Now Pay Later,153.6,0.0,49.0,23.04
ORD-00028331,CUS-006749,2026-04-02,Store,STR-017,In Store,Completed,EFT,86.16,0.0,0.0,12.92
ORD-00028332,CUS-005099,2024-07-20,Store,STR-008,In Store,Completed,Cash,210.3,0.0,0.0,31.54
ORD-00028333,CUS-005044,2021-04-13,Store,STR-028,In Store,Completed,Buy Now Pay Later,215.08,0.0,0.0,32.26
ORD-00028334,CUS-004721,2024-07-14,Store,STR-034,In Store,Completed,Buy Now Pay Later,92.97,0.0,0.0,13.95
ORD-00028335,CUS-007502,2024-12-12,Mobile,,Home Delivery,Completed,Digital Wallet,259.17,17.88,69.0,36.19
ORD-00028336,CUS-004684,2023-04-25,Store,STR-023,In Store,Completed,Card,288.59000000000003,18.11,0.0,40.57
ORD-00028337,CUS-003476,2023-12-02,Website,,Home Delivery,Completed,EFT,132.07,0.0,49.0,19.81
ORD-00028338,CUS-004996,2022-09-07,Store,STR-043,In Store,Cancelled,Buy Now Pay Later,263.57,0.0,0.0,39.54
ORD-00028339,CUS-010996,2021-10-16,Store,STR-033,In Store,Completed,Card,86.16,0.0,0.0,12.92
ORD-00028340,CUS-002847,2024-02-15,Website,,Home Delivery,Completed,Cash,182.98,0.0,89.0,27.45
ORD-00028341,CUS-002542,2023-05-12,Store,STR-021,In Store,Completed,Card,368.12,73.62,0.0,44.18
ORD-00028342,CUS-005622,2020-03-22,Mobile,,Home Delivery,Completed,Buy Now Pay Later,54.9,0.0,89.0,8.24
ORD-00028343,CUS-009480,2025-01-18,Website,,Click & Collect,Completed,Buy Now Pay Later,174.01999999999998,0.0,0.0,26.1
ORD-00028344,CUS-005475,2021-08-05,Store,STR-013,In Store,Completed,Card,121.82,3.09,0.0,17.81
ORD-00028345,CUS-010954,2020-04-22,Store,STR-022,In Store,Completed,Digital Wallet,38.21,1.91,0.0,5.44
ORD-00028346,CUS-006187,2021-09-13,Store,STR-038,In Store,Completed,EFT,610.79,13.24,0.0,89.63
ORD-00028347,CUS-010533,2025-12-14,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,559.84,0.0,0.0,83.98
ORD-00028348,CUS-005723,2025-03-09,Store,STR-002,In Store,Completed,Card,66.39,4.26,0.0,9.32
ORD-00028349,CUS-008173,2022-10-26,Store,STR-023,In Store,Completed,Buy Now Pay Later,140.55,0.0,0.0,21.08
ORD-00028350,CUS-008290,2022-12-10,Website,,Courier,Completed,EFT,329.57,2.38,69.0,49.08
ORD-00028351,CUS-009429,2022-11-10,Store,STR-001,In Store,Completed,Cash,208.47,0.0,0.0,31.27
ORD-00028352,CUS-007678,2020-04-21,Mobile,,Home Delivery,Completed,Buy Now Pay Later,555.07,55.51,69.0,74.93
ORD-00028353,CUS-006907,2022-05-25,Website,,Home Delivery,Completed,Cash,23.41,0.0,49.0,3.51
ORD-00028354,CUS-000519,2025-12-18,Website,,Click & Collect,Completed,Card,174.1,0.0,0.0,26.12
ORD-00028355,CUS-006594,2024-03-11,Store,STR-042,In Store,Completed,Card,32.8,3.28,0.0,4.43
ORD-00028356,CUS-009530,2022-07-27,Mobile,,Home Delivery,Completed,Cash,39.75,0.0,69.0,5.96
ORD-00028357,CUS-000713,2026-07-30,Website,,Home Delivery,Completed,Buy Now Pay Later,634.21,17.49,0.0,92.51
ORD-00028358,CUS-007653,2020-07-06,Mobile,,Click & Collect,Completed,Digital Wallet,201.43,0.0,0.0,30.21
ORD-00028359,CUS-000252,2025-10-03,Store,STR-007,In Store,Completed,Card,68.88,0.0,0.0,10.33
ORD-00028360,CUS-009711,2022-10-15,Store,STR-040,In Store,Completed,Digital Wallet,36.89,0.0,0.0,5.53
ORD-00028361,CUS-008018,2023-05-10,Store,STR-005,In Store,Completed,EFT,109.6,0.0,0.0,16.44
ORD-00028362,CUS-006545,2026-04-30,Store,STR-036,In Store,Completed,EFT,193.12,5.78,0.0,28.1
ORD-00028363,CUS-005632,2026-03-18,Marketplace,,Home Delivery,Completed,Digital Wallet,182.84,0.0,49.0,27.43
ORD-00028364,CUS-008556,2025-05-04,Website,,Home Delivery,Completed,EFT,140.95999999999998,11.95,49.0,19.35
ORD-00028365,CUS-001536,2023-07-11,Website,,Home Delivery,Completed,Digital Wallet,290.23,33.400000000000006,69.0,38.52
ORD-00028366,,2023-12-15,Marketplace,,Click & Collect,Completed,EFT,496.25,0.0,0.0,74.44
ORD-00028367,CUS-010998,2026-01-09,Store,STR-046,In Store,Completed,Card,63.96,8.49,0.0,8.32
ORD-00028368,CUS-003270,2025-01-21,Mobile,,Home Delivery,Completed,EFT,51.37,0.0,69.0,7.71
ORD-00028369,CUS-007350,2022-01-05,Store,STR-004,In Store,Completed,Cash,478.61,0.0,0.0,71.79
ORD-00028370,CUS-005710,2023-06-10,Mobile,,Courier,Completed,Cash,208.39,0.0,49.0,31.26
ORD-00028371,CUS-001533,2025-06-15,website,,Home Delivery,Completed,Card,40.83,0.0,89.0,6.12
ORD-00028372,CUS-001632,2025-05-10,Store,STR-008,In Store,Completed,Buy Now Pay Later,93.71,0.0,0.0,14.06
ORD-00028373,CUS-011426,2021-12-29,Store,STR-049,In Store,Completed,Card,120.3,12.03,0.0,16.24
ORD-00028374,,2025-08-07,Marketplace,,Click & Collect,Completed,Card,270.9,0.0,0.0,40.64
ORD-00028375,CUS-004249,2023-10-09,Mobile,,Home Delivery,Completed,Card,324.22,11.42,89.0,46.92
ORD-00028376,CUS-011635,2022-04-01,Store,STR-003,In Store,Completed,Digital Wallet,56.81,0.0,0.0,8.52
ORD-00028377,CUS-009221,2023-04-13,Mobile,,Click & Collect,Completed,Buy Now Pay Later,323.6,10.62,0.0,46.95
ORD-00028378,CUS-011466,2022-12-20,Store,STR-001,In Store,Pending,EFT,43.31,2.17,0.0,6.17
ORD-00028379,CUS-007440,2020-06-30,Website,,Home Delivery,Completed,Digital Wallet,79.33,0.0,49.0,11.9
ORD-00028380,CUS-001493,2021-07-05,Store,STR-048,In Store,Completed,Card,132.0,0.0,0.0,19.8
ORD-00028381,CUS-009182,2020-11-29,Store,STR-036,In Store,Completed,Digital Wallet,142.44,0.0,0.0,21.37
ORD-00028382,CUS-001947,2024-07-25,Store,STR-024,In Store,Completed,Card,651.0799999999999,0.0,0.0,97.66
ORD-00028383,CUS-000738,2022-10-11,Mobile,,Home Delivery,Completed,Buy Now Pay Later,227.53000000000003,0.0,89.0,34.13
ORD-00028384,CUS-004635,2020-11-29,Store,STR-025,In Store,Completed,Cash,123.67,0.0,0.0,18.55
ORD-00028385,CUS-004706,2023-12-22,Marketplace,,Home Delivery,Completed,Card,16.24,0.0,69.0,2.44
ORD-00028386,CUS-011971,2023-02-22,Website,,Click & Collect,Completed,Card,109.1,0.0,0.0,16.36
ORD-00028387,CUS-009923,2024-07-03,Website,,Home Delivery,Completed,Cash,53.71,10.74,49.0,6.45
ORD-00028388,CUS-010115,2026-06-10,Website,,Home Delivery,Completed,Cash,409.75,9.62,69.0,60.02
ORD-00028389,CUS-001328,2026-07-25,Website,,Home Delivery,Completed,Card,262.98,8.14,69.0,38.23
ORD-00028390,CUS-007538,2023-02-08,Store ,STR-046,In Store,Completed,Card,77.59,0.0,0.0,11.64
ORD-00028391,CUS-007886,2020-03-18,Website,,Home Delivery,Pending,EFT,230.5,0.0,89.0,34.57
ORD-00028392,CUS-010118,2020-06-15,Store,STR-007,In Store,Cancelled,Cash,517.05,0.0,0.0,77.56
ORD-00028393,CUS-001344,2020-12-03,Store,STR-006,In Store,Completed,EFT,59.29,0.0,0.0,8.89
ORD-00028394,CUS-004855,2020-02-14,Marketplace,,Click & Collect,Completed,Digital Wallet,153.7,23.05,0.0,19.6
ORD-00028395,CUS-008149,2024-04-16,Mobile,,Home Delivery,Completed,EFT,163.9,8.2,69.0,23.35
ORD-00028396,,2026-05-01,Marketplace,,Click & Collect,Completed,Digital Wallet,187.11,0.0,0.0,28.07
ORD-00028397,CUS-001021,2025-01-08,Store,STR-041,In Store,Completed,Digital Wallet,791.45,59.05,0.0,109.86
ORD-00028398,CUS-005925,2024-09-17,Website,,Home Delivery,Completed,Card,52.02,0.0,89.0,7.8
ORD-00028399,CUS-006938,2022-02-16,Store,STR-029,In Store,Completed,EFT,577.74,0.0,0.0,86.66
ORD-00028400,CUS-005069,2024-09-23,Marketplace,,Click & Collect,Completed,Cash,61.17,0.0,0.0,9.18
ORD-00028401,CUS-000114,2023-06-10,Store,STR-034,In Store,Completed,EFT,162.61,26.99,0.0,20.34
ORD-00028402,CUS-008117,2022-06-19,Mobile,,Click & Collect,Completed,Buy Now Pay Later,147.29,20.76,0.0,18.98
ORD-00028403,CUS-003001,2020-05-13,Store,STR-028,In Store,Completed,Cash,65.29,0.0,0.0,9.79
ORD-00028404,CUS-002305,2023-05-04,Store,STR-038,In Store,Completed,Buy Now Pay Later,592.79,0.0,0.0,88.92
ORD-00028405,CUS-000563,2022-10-24,Mobile,,Home Delivery,Completed,Cash,293.31,0.0,49.0,44.0
ORD-00028406,CUS-002866,2023-09-21,Website,,Home Delivery,Completed,Card,979.1,13.42,0.0,144.85
ORD-00028407,CUS-003459,2023-02-10,Mobile,,Click & Collect,Completed,Cash,80.25,0.0,0.0,12.04
ORD-00028408,CUS-010287,2025-02-09,Store,STR-044,In Store,Cancelled,Digital Wallet,244.58,20.27,0.0,33.65
ORD-00028409,,2026-01-05,Marketplace,,Home Delivery,Completed,Digital Wallet,423.87,63.58,69.0,54.04
ORD-00028410,CUS-004657,2023-05-24,Store,STR-013,In Store,Completed,Cash,211.51,14.78,0.0,29.51
ORD-00028411,CUS-006088,2022-04-07,Website,,Home Delivery,Completed,Card,229.92,0.0,89.0,34.49
ORD-00028412,CUS-005505,2022-01-16,Store,STR-049,In Store,Completed,EFT,261.0,26.1,0.0,35.24
ORD-00028413,CUS-010771,2025-11-15,Store,STR-014,In Store,Completed,Cash,99.35,0.0,0.0,14.9
ORD-00028414,CUS-007623,2023-07-20,Store,STR-016,In Store,Completed,Cash,365.26,5.42,0.0,53.98
ORD-00028415,CUS-009038,2026-06-23,Store,STR-045,In Store,Completed,Card,396.08,5.13,0.0,58.64
ORD-00028416,CUS-007470,2024-07-16,Marketplace,,Click & Collect,Completed,Cash,280.11,0.0,0.0,42.02
ORD-00028417,CUS-009027,2023-11-19,Store,STR-011,In Store,Completed,Digital Wallet,447.19000000000005,25.13,0.0,63.31
ORD-00028418,CUS-007529,2020-05-20,Website,,Home Delivery,Completed,Cash,129.1,0.0,49.0,19.36
ORD-00028419,CUS-002621,2024-11-22,Store,STR-013,In Store,Cancelled,Buy Now Pay Later,83.08,0.0,0.0,12.46
ORD-00028420,CUS-009855,2023-02-26,Store,STR-044,In Store,Completed,Buy Now Pay Later,131.43,0.0,0.0,19.71
ORD-00028421,CUS-008727,2020-09-16,Store,STR-042,In Store,Completed,Buy Now Pay Later,26.9,0.0,0.0,4.03
ORD-00028422,CUS-003268,2022-04-18,Store,STR-038,In Store,Completed,EFT,152.89,0.0,0.0,22.93
ORD-00028423,CUS-007847,2023-01-10,Store,STR-032,In Store,Completed,Cash,102.38,0.0,0.0,15.36
ORD-00028424,CUS-009876,2025-12-21,Website,,Home Delivery,Completed,EFT,179.22,0.0,49.0,26.88
ORD-00028425,CUS-008200,2024-03-30,Store,STR-013,In Store,Completed,Digital Wallet,253.32,6.38,0.0,37.04
ORD-00028426,CUS-007515,2022-08-03,Website,,Home Delivery,Completed,Card,548.88,34.87,0.0,77.1
ORD-00028427,CUS-002275,2026-07-13,Website,,Click & Collect,Completed,Buy Now Pay Later,209.79,15.01,0.0,29.22
ORD-00028428,CUS-007705,2024-03-10,Store,STR-043,In Store,Completed,Buy Now Pay Later,90.96,0.0,0.0,13.64
ORD-00028429,CUS-009573,2026-06-22,Website,,Courier,Completed,Cash,390.78,0.0,69.0,58.62
ORD-00028430,CUS-002371,2023-01-13,Website,,Home Delivery,Completed,Card,157.94,2.57,89.0,23.31
ORD-00028431,,2025-09-01,Marketplace,,Courier,Completed,Cash,219.1,0.0,49.0,32.86
ORD-00028432,CUS-010793,2025-06-02,Store,STR-006,In Store,Completed,Cash,79.74000000000001,7.78,0.0,10.79
ORD-00028433,CUS-000399,2024-10-08,Website,,Courier,Completed,EFT,121.63,0.0,89.0,18.24
ORD-00028434,CUS-004960,2026-03-13,Mobile,,Home Delivery,Completed,Card,290.16,7.41,89.0,42.41
ORD-00028435,CUS-009879,2023-09-06,Store,STR-030,In Store,Completed,Cash,52.46,0.0,0.0,7.87
ORD-00028436,,2020-07-22,Marketplace,,Click & Collect,Completed,Digital Wallet,450.56,0.0,0.0,67.58
ORD-00028437,CUS-000219,2022-07-07,Marketplace,,Courier,Completed,Cash,260.3,0.0,89.0,39.04
ORD-00028438,CUS-009229,2020-02-17,Mobile,,Home  Delivery,Completed,Cash,349.17,8.27,69.0,51.14
ORD-00028439,CUS-010130,2021-10-03,Website,,Home Delivery,Completed,Digital Wallet,53.67,0.0,69.0,8.05
ORD-00028440,CUS-008754,2024-09-11,Store,STR-001,In Store,Completed,EFT,207.89,0.0,0.0,31.18
ORD-00028441,CUS-004203,2020-11-06,Store,STR-030,In Store,Completed,EFT,48.69,2.43,0.0,6.94
ORD-00028442,CUS-009885,2024-03-17,Store,STR-044,In Store,Completed,EFT,178.3,0.0,0.0,26.74
ORD-00028443,CUS-009789,2024-03-27,Store,STR-014,In Store,Completed,Digital Wallet,677.3,0.0,0.0,101.59
ORD-00028444,CUS-010069,2023-09-11,Marketplace,,Click & Collect,Completed,Digital Wallet,168.55,10.96,0.0,23.64
ORD-00028445,CUS-004840,2024-08-07,Store,STR-024,In Store,Completed,Buy Now Pay Later,842.54,0.0,0.0,126.38
ORD-00028446,CUS-002425,2022-11-14,Store,STR-047,In Store,Completed,EFT,334.64,0.0,0.0,50.2
