event_id,customer_id,campaign_id,event_timestamp,event_type,device_type,channel,session_id
EVT-00019329,CUS-007456,CMP-0021,2024-09-28 02:20:00,Impression,Mobile,SMS,SES-549910018
EVT-00019330,CUS-002863,CMP-0020,2024-02-18 09:12:00,Click,Desktop,Social,SES-386298648
EVT-00019331,CUS-011208,CMP-0019,2024-01-26 21:16:00,Product View,Mobile,Social,SES-121743835
EVT-00019332,CUS-005652,CMP-0005,2026-07-06 07:44:00,Product View,Mobile,SMS,SES-731806780
EVT-00019333,CUS-008552,CMP-0033,2020-12-24 00:02:00,Product View,Mobile,SMS,SES-489186955
EVT-00019334,CUS-010737,CMP-0023,2020-02-15 20:33:00,Impression,Mobile,Email,SES-309391268
EVT-00019335,CUS-002168,CMP-0007,2022-02-13 19:12:00,Impression,Desktop,Social,SES-632729904
EVT-00019336,CUS-005381,CMP-0018,2026-05-23 09:19:00,Open,Desktop,Push,SES-836546724
EVT-00019337,CUS-009427,CMP-0031,2022-01-03 18:29:00,Click,Mobile,Paid Search,SES-378727953
EVT-00019338,CUS-007748,CMP-0026,2024-12-17 15:15:00,Product View,Desktop,SMS,SES-370418076
EVT-00019339,CUS-008003,CMP-0006,2024-07-24 21:43:00,Product View,Desktop,Push,SES-659955213
EVT-00019340,CUS-003536,CMP-0048,2023-03-11 00:41:00,Impression,Desktop,Social,SES-924155822
EVT-00019341,CUS-008634,CMP-0021,2024-10-03 06:46:00,Add To Cart,Mobile,SMS,SES-417457472
EVT-00019342,CUS-007831,CMP-0026,2024-12-08 06:18:00,Open,Mobile,SMS,SES-768481720
EVT-00019343,CUS-008251,CMP-0050,2020-04-21 14:17:00,Add To Cart,Tablet,Push,SES-542505824
EVT-00019344,CUS-004343,CMP-0039,2024-12-25 20:17:00,Product View,Desktop,Push,SES-952351464
EVT-00019345,CUS-002672,CMP-0041,2024-01-24 00:08:00,Impression,Desktop,Push,SES-935661821
EVT-00019346,CUS-008640,CMP-0033,2021-01-07 14:33:00,Impression,Mobile,SMS,SES-222607565
EVT-00019347,CUS-008307,CMP-0028,2021-12-09 20:08:00,Impression,Tablet,Social,SES-195037959
EVT-00019348,CUS-004607,CMP-0027,2023-05-03 02:14:00,Impression,Mobile,SMS,SES-595074385
EVT-00019349,CUS-009669,CMP-0025,2024-03-29 16:56:00,Impression,Tablet,Paid Search,SES-260116119
EVT-00019350,CUS-004463,CMP-0038,2022-10-23 00:26:00,Add To Cart,Desktop,Paid Search,SES-327717001
EVT-00019351,CUS-006301,CMP-0037,2024-11-27 09:54:00,Impression,Mobile,Push,SES-755413951
EVT-00019352,CUS-009194,CMP-0036,2023-10-29 03:47:00,Open,Desktop,SMS,SES-648685646
EVT-00019353,CUS-006671,CMP-0050,2020-04-03 11:18:00,Impression,Mobile,Push,SES-542218489
EVT-00019354,CUS-009044,CMP-0005,2026-07-08 21:18:00,Conversion,Desktop,SMS,SES-944320158
EVT-00019355,CUS-007057,CMP-0013,2026-02-11 11:27:00,Conversion,Mobile,Push,SES-539297497
EVT-00019356,CUS-007905,CMP-0009,2022-02-24 02:52:00,Add To Cart,Tablet,Push,SES-965214426
EVT-00019357,CUS-007931,CMP-0010,2021-06-08 09:43:00,Impression,Tablet,SMS,SES-469320990
EVT-00019358,CUS-008151,CMP-0010,2021-06-02 11:39:00,Add To Cart,Desktop,SMS,SES-356844700
EVT-00019359,CUS-008720,CMP-0028,2021-12-07 00:49:00,Conversion,Mobile,Social,SES-874361793
EVT-00019360,CUS-003534,CMP-0024,2022-06-09 09:16:00,Product View,Tablet,Paid Search,SES-291272273
EVT-00019361,CUS-010374,CMP-0047,2023-04-16 11:45:00,Product View,Desktop,Social,SES-670664862
EVT-00019362,CUS-002371,CMP-0011,2023-10-04 04:41:00,Click,Tablet,Paid Search,SES-735973874
EVT-00019363,CUS-003678,CMP-0030,2020-10-22 22:55:00,Open,Desktop,Email,SES-494303475
EVT-00019364,CUS-001341,CMP-0045,2022-02-15 12:52:00,Product View,Desktop,Social,SES-870531256
EVT-00019365,CUS-002029,CMP-0031,2022-01-01 10:48:00,Product View,Desktop,Paid Search,SES-512654166
EVT-00019366,CUS-010482,CMP-0036,2023-11-02 20:10:00,Click,Mobile,SMS,SES-840198457
EVT-00019367,CUS-007049,CMP-0038,2022-11-06 03:51:00,Impression,Tablet,Paid Search,SES-461321635
EVT-00019368,CUS-004474,CMP-0026,2024-12-08 08:08:00,Open,Tablet,SMS,SES-304746828
EVT-00019369,CUS-009769,CMP-0021,2024-10-19 19:54:00,Conversion,Tablet,SMS,SES-318568881
EVT-00019370,CUS-006977,CMP-0035,2021-03-12 04:08:00,Product View,Mobile,Email,SES-346957951
EVT-00019371,CUS-003295,CMP-0050,2020-04-25 16:02:00,Product View,Tablet,Push,SES-420804186
EVT-00019372,CUS-003694,CMP-0036,2023-10-22 09:41:00,Open,Tablet,SMS,SES-592282454
EVT-00019373,CUS-002928,CMP-0047,2023-04-14 02:26:00,Click,Mobile,Social,SES-220981979
EVT-00019374,CUS-005620,CMP-0003,2021-02-06 08:11:00,Open,Desktop,Social,SES-333440942
EVT-00019375,CUS-002925,CMP-0047,2023-04-09 11:41:00,Impression,Mobile,Social,SES-544382141
EVT-00019376,CUS-011706,CMP-0010,2021-06-01 16:23:00,Impression,Mobile,SMS,SES-595569859
EVT-00019377,CUS-002166,CMP-0030,2020-10-10 10:27:00,Add To Cart,Desktop,Email,SES-300358777
EVT-00019378,CUS-000929,CMP-0034,2025-11-25 15:13:00,Open,Mobile,Social,SES-615354556
EVT-00019379,CUS-004753,CMP-0005,2026-07-01 15:40:00,Product View,Desktop,SMS,SES-151277537
EVT-00019380,CUS-004748,CMP-0042,2022-05-31 10:39:00,Click,Desktop,Paid Search,SES-710086822
EVT-00019381,CUS-006293,CMP-0008,2023-05-19 22:54:00,Click,Desktop,Email,SES-882219543
EVT-00019382,CUS-005921,CMP-0046,2022-08-21 13:40:00,Impression,Desktop,Email,SES-335868478
EVT-00019383,CUS-000941,CMP-0032,2020-01-10 05:04:00,Conversion,Tablet,SMS,SES-220973686
EVT-00019384,CUS-001508,CMP-0041,2024-01-25 22:58:00,Product View,Mobile,Push,SES-873598032
EVT-00019385,CUS-010629,CMP-0036,2023-10-22 04:55:00,Impression,Tablet,SMS,SES-733038353
EVT-00019386,CUS-011087,CMP-0013,2026-02-12 09:11:00,Product View,Mobile,Push,SES-904603675
EVT-00019387,CUS-006999,CMP-0002,2020-04-21 11:51:00,Conversion,Mobile,Social,SES-101215569
EVT-00019388,CUS-005181,CMP-0017,2023-10-28 11:58:00,Product View,Desktop,Paid Search,SES-828508357
EVT-00019389,CUS-003557,CMP-0008,2023-05-24 19:06:00,Product View,Desktop,Email,SES-558170344
EVT-00019390,CUS-009711,CMP-0010,2021-05-20 10:01:00,Conversion,Tablet,SMS,SES-348485783
EVT-00019391,CUS-002195,CMP-0041,2024-01-17 05:53:00,Product View,Desktop,Push,SES-101923982
EVT-00019392,CUS-007538,CMP-0024,2022-06-15 11:20:00,Impression,Tablet,Paid Search,SES-534670345
EVT-00019393,CUS-004832,CMP-0004,2024-04-16 13:26:00,Add To Cart,Tablet,Paid Search,SES-810352775
EVT-00019394,CUS-002203,CMP-0041,2024-01-04 20:10:00,Open,Desktop,Push,SES-376382747
EVT-00019395,CUS-004820,CMP-0005,2026-07-01 23:28:00,Impression,Tablet,SMS,SES-223510176
EVT-00019396,CUS-002566,CMP-0021,2024-10-19 11:12:00,Impression,Mobile,SMS,SES-705614767
EVT-00019397,CUS-010695,CMP-0017,2023-11-16 07:09:00,Open,Desktop,Paid Search,SES-979239622
EVT-00019398,CUS-001377,CMP-0031,2022-01-02 21:35:00,Add To Cart,Tablet,Paid Search,SES-131515740
EVT-00019399,CUS-003892,CMP-0041,2024-01-14 07:03:00,Impression,Desktop,Push,SES-952660826
EVT-00019400,CUS-006526,CMP-0036,2023-11-12 23:55:00,Impression,Mobile,SMS,SES-906927170
EVT-00019401,CUS-009255,CMP-0014,2025-08-31 17:05:00,Open,Desktop,Email,SES-597424896
EVT-00019402,CUS-000018,CMP-0011,2023-10-02 04:09:00,Product View,Desktop,Paid Search,SES-686625848
EVT-00019403,CUS-001586,CMP-0005,2026-07-03 20:58:00,Product View,Desktop,SMS,SES-981227212
EVT-00019404,CUS-007514,CMP-0020,2024-01-18 21:57:00,Impression,Tablet,Social,SES-247442947
EVT-00019405,CUS-007956,CMP-0045,2022-01-30 07:17:00,Impression,Mobile,Social,SES-676692074
EVT-00019406,CUS-003847,CMP-0039,2024-12-14 14:40:00,Open,Tablet,Push,SES-550616258
EVT-00019407,CUS-003477,CMP-0011,2023-10-05 20:05:00,Product View,Mobile,Paid Search,SES-968853329
EVT-00019408,CUS-003078,CMP-0031,2022-01-01 06:19:00,Impression,Tablet,Paid Search,SES-461053772
EVT-00019409,CUS-010841,CMP-0024,2022-06-26 19:26:00,Product View,Tablet,Paid Search,SES-855724152
EVT-00019410,CUS-003604,CMP-0007,2022-02-22 03:10:00,Product View,Mobile,Social,SES-321385448
EVT-00019411,CUS-001261,CMP-0013,2026-02-07 06:58:00,Open,Mobile,Push,SES-552561185
EVT-00019412,CUS-011491,CMP-0029,2026-06-28 21:56:00,Product View,Mobile,Email,SES-634032036
EVT-00019413,CUS-007152,CMP-0036,2023-10-18 02:30:00,Product View,Tablet,SMS,SES-838020728
EVT-00019414,CUS-008839,CMP-0034,2025-11-22 12:13:00,Add To Cart,Desktop,Social,SES-856554656
EVT-00019415,CUS-003532,CMP-0008,2023-06-08 07:03:00,Click,Desktop,Email,SES-146233706
EVT-00019416,CUS-005300,CMP-0017,2023-10-31 14:29:00,Conversion,Desktop,Paid Search,SES-548100793
EVT-00019417,CUS-007818,CMP-0042,2022-06-03 02:35:00,Add To Cart,Mobile,Paid Search,SES-567689608
EVT-00019418,CUS-001648,CMP-0033,2021-01-01 01:45:00,Impression,Desktop,SMS,SES-998442512
EVT-00019419,CUS-004241,CMP-0002,2020-04-19 22:26:00,Impression,Mobile,Social,SES-532624699
EVT-00019420,CUS-000895,CMP-0009,2022-02-12 12:21:00,Impression,Desktop,Push,SES-236005545
EVT-00019421,CUS-011769,CMP-0048,2023-02-21 06:28:00,Impression,Tablet,Social,SES-146390180
EVT-00019422,CUS-005861,CMP-0009,2022-02-17 04:44:00,Impression,Tablet,Push,SES-336179185
EVT-00019423,CUS-003306,CMP-0042,2022-06-04 12:03:00,Impression,Desktop,Paid Search,SES-374640371
EVT-00019424,CUS-003391,CMP-0030,2020-10-07 20:17:00,Conversion,Desktop,Email,SES-640990455
EVT-00019425,CUS-005336,CMP-0021,2024-10-17 01:03:00,Product View,Desktop,SMS,SES-180918980
EVT-00019426,CUS-004713,CMP-0003,2021-03-02 17:56:00,Impression,Mobile,Social,SES-777860304
EVT-00019427,CUS-000099,CMP-0025,2024-03-29 09:15:00,Impression,Tablet,Paid Search,SES-156265732
EVT-00019428,CUS-008418,CMP-0003,2021-03-03 05:21:00,Product View,Tablet,Social,SES-808237467
EVT-00019429,CUS-010674,CMP-0003,2021-02-13 21:18:00,Impression,Tablet,Social,SES-821304139
EVT-00019430,CUS-008950,CMP-0007,2022-02-24 14:15:00,Impression,Tablet,Social,SES-334620895
EVT-00019431,CUS-007681,CMP-0032,2020-01-30 21:45:00,Product View,Desktop,SMS,SES-642359242
EVT-00019432,CUS-000479,CMP-0047,2023-04-12 09:30:00,Impression,Desktop,Social,SES-940967836
EVT-00019433,CUS-003203,CMP-0012,2021-09-09 08:45:00,Impression,Desktop,Paid Search,SES-726358201
EVT-00019434,CUS-003723,CMP-0004,2024-04-05 00:00:00,Impression,Tablet,Paid Search,SES-216594219
EVT-00019435,CUS-007608,CMP-0043,2021-08-04 02:53:00,Impression,Mobile,Paid Search,SES-300302519
EVT-00019436,CUS-008387,CMP-0046,2022-09-06 14:08:00,Add To Cart,Desktop,Email,SES-691749733
EVT-00019437,CUS-006524,CMP-0045,2022-03-05 17:04:00,Impression,Desktop,Social,SES-726515643
EVT-00019438,CUS-006217,CMP-0031,2022-01-12 04:50:00,Product View,Mobile,Paid Search,SES-222927702
EVT-00019439,CUS-003196,CMP-0022,2024-11-04 10:20:00,Impression,Mobile,SMS,SES-160313807
EVT-00019440,CUS-006652,CMP-0002,2020-04-13 02:31:00,Add To Cart,Desktop,Social,SES-407285424
EVT-00019441,CUS-001308,CMP-0034,2025-11-22 11:17:00,Product View,Mobile,Social,SES-862297960
EVT-00019442,CUS-000999,CMP-0025,2024-04-05 22:10:00,Impression,Mobile,Paid Search,SES-459790643
EVT-00019443,CUS-003676,CMP-0021,2024-10-21 22:24:00,Product View,Mobile,SMS,SES-520298688
EVT-00019444,CUS-004357,CMP-0012,2021-09-14 10:33:00,Impression,Desktop,Paid Search,SES-763974524
EVT-00019445,CUS-009073,CMP-0037,2024-11-26 00:01:00,Impression,Desktop,Push,SES-122606463
EVT-00019446,CUS-008079,CMP-0024,2022-06-05 13:12:00,Click,Tablet ,Paid Search,SES-981425021
EVT-00019447,CUS-004871,CMP-0003,2021-02-05 22:44:00,Open,Tablet,Social,SES-391012924
EVT-00019448,CUS-006159,CMP-0049,2024-07-05 10:12:00,Conversion,Desktop,SMS,SES-958621035
EVT-00019449,CUS-001277,CMP-0019,2024-01-22 01:22:00,Add To Cart,Tablet,Social,SES-830241225
EVT-00019450,CUS-011220,CMP-0039,2024-12-20 06:59:00,Product View,Tablet,Push,SES-945252312
EVT-00019451,CUS-008187,CMP-0029,2026-07-09 00:16:00,Impression,Mobile,Email,SES-297427056
EVT-00019452,CUS-000367,CMP-0027,2023-05-04 19:54:00,Impression,Tablet,SMS,SES-258767016
EVT-00019453,CUS-011246,CMP-0017,2023-11-16 17:06:00,Open,Mobile,Paid Search,SES-471762464
EVT-00019454,CUS-002432,CMP-0032,2020-01-26 12:24:00,Impression,Desktop,SMS,SES-723412085
EVT-00019455,CUS-006713,CMP-0011,2023-10-12 11:01:00,Open,Mobile,Paid Search,SES-855573507
EVT-00019456,CUS-010165,CMP-0035,2021-04-06 22:41:00,Conversion,Desktop,Email,SES-984883230
EVT-00019457,CUS-000414,CMP-0050,2020-04-05 07:38:00,Product View,Desktop,Push,SES-233291886
EVT-00019458,CUS-011776,CMP-0007,2022-02-04 15:41:00,Add To Cart,Desktop,Social,SES-173019574
EVT-00019459,CUS-002963,CMP-0036,2023-10-08 13:47:00,Product View,Desktop,SMS,SES-797549583
EVT-00019460,CUS-005494,CMP-0049,2024-07-13 00:05:00,Impression,Mobile,SMS,SES-116503947
EVT-00019461,CUS-002481,CMP-0005,2026-07-09 22:18:00,Open,Tablet,SMS,SES-145410661
EVT-00019462,CUS-008360,CMP-0021,2024-10-09 17:01:00,Product View,Mobile,SMS,SES-524828722
EVT-00019463,CUS-009036,CMP-0016,2023-05-10 14:04:00,Click,Tablet,SMS,SES-805073427
EVT-00019464,CUS-002622,CMP-0003,2021-03-04 02:50:00,Impression,Tablet,Social,SES-829454272
EVT-00019465,CUS-002695,CMP-0027,2023-05-13 09:31:00,Impression,Mobile,SMS,SES-693448037
EVT-00019466,CUS-011175,CMP-0040,2023-11-03 05:08:00,Impression,Mobile,Email,SES-412668660
EVT-00019467,CUS-010960,CMP-0009,2022-02-01 12:04:00,Impression,Tablet,Push,SES-276901151
EVT-00019468,CUS-004141,CMP-0011,2023-09-29 23:42:00,Product View,Desktop,Paid Search,SES-471449798
EVT-00019469,CUS-006036,CMP-0009,2022-02-13 03:04:00,Add To Cart,Desktop,Push,SES-748411258
EVT-00019470,CUS-008765,CMP-0025,2024-04-17 00:15:00,Impression,Desktop,Paid Search,SES-861279518
EVT-00019471,CUS-007595,CMP-0035,2021-03-16 02:22:00,Impression,Tablet,Email,SES-464409318
EVT-00019472,CUS-006850,CMP-0046,2022-08-24 23:03:00,Conversion,Tablet,Email,SES-391131839
EVT-00019473,CUS-000671,CMP-0043,2021-08-05 15:18:00,Product View,Tablet,Paid Search,SES-207825110
EVT-00019474,CUS-011894,CMP-0009,2022-02-17 06:45:00,Conversion,Tablet,Push,SES-670973214
EVT-00019475,CUS-008017,CMP-0014,2025-08-21 00:30:00,Add To Cart,Desktop,Email,SES-455868434
EVT-00019476,CUS-008025,CMP-0039,2024-12-26 23:28:00,Product View,Tablet,Push,SES-633488826
EVT-00019477,CUS-002257,CMP-0019,2024-01-16 08:43:00,Product View,Tablet,Social,SES-522417851
EVT-00019478,CUS-008956,CMP-0026,2024-12-13 22:52:00,Click,Tablet,SMS,SES-731584222
EVT-00019479,CUS-003319,CMP-0017,2023-10-28 06:16:00,Product View,Mobile,Paid Search,SES-440623354
EVT-00019480,CUS-002477,CMP-0006,2024-07-21 05:31:00,Conversion,Mobile,Push,SES-963681044
EVT-00019481,CUS-004598,CMP-0029,2026-06-27 15:47:00,Impression,Desktop,Email,SES-992526379
EVT-00019482,CUS-004647,CMP-0015,2024-09-18 12:50:00,Impression,Desktop,SMS,SES-810639567
EVT-00019483,CUS-008920,CMP-0007,2022-02-07 18:03:00,Impression,Desktop,Social,SES-367357673
EVT-00019484,CUS-005870,CMP-0032,2020-01-18 16:06:00,Product View,Desktop,SMS,SES-988378002
EVT-00019485,CUS-006568,CMP-0047,2023-04-14 22:37:00,Product View,Tablet,Social,SES-311902915
EVT-00019486,CUS-010210,CMP-0042,2022-05-29 08:28:00,Click,Desktop,Paid Search,SES-577212663
EVT-00019487,CUS-001062,CMP-0030,2020-10-15 05:17:00,Add To Cart,Mobile,Email,SES-331108356
EVT-00019488,CUS-005552,CMP-0006,2024-07-30 02:31:00,Add To Cart,Mobile,Push,SES-583800533
EVT-00019489,CUS-008727,CMP-0026,2024-12-17 00:35:00,Impression,Desktop,SMS,SES-129384261
EVT-00019490,CUS-011898,CMP-0004,2024-04-04 16:52:00,Open,Desktop,Paid Search,SES-668405245
EVT-00019491,CUS-000634,CMP-0031,2022-01-06 01:15:00,Product View,Tablet,Paid Search,SES-361534968
EVT-00019492,CUS-000114,CMP-0042,2022-06-05 07:07:00,Impression,Mobile,Paid Search,SES-990688206
EVT-00019493,CUS-009624,CMP-0029,2026-07-09 23:15:00,Impression,Desktop,Email,SES-944351727
EVT-00019494,CUS-000360,CMP-0034,2025-11-17 03:52:00,Conversion,Desktop,Social,SES-143659795
EVT-00019495,CUS-005122,CMP-0041,2024-01-12 19:44:00,Impression,Desktop,Push,SES-852456802
EVT-00019496,CUS-006698,CMP-0017,2023-11-26 13:14:00,Impression,Desktop,Paid Search,SES-459108576
EVT-00019497,CUS-010670,CMP-0035,2021-03-19 03:28:00,Impression,Mobile,Email,SES-601147369
EVT-00019498,CUS-001998,CMP-0019,2024-01-27 10:56:00,Product View,Desktop,Social,SES-856773590
EVT-00019499,CUS-009412,CMP-0030,2020-10-12 00:13:00,Product View,Tablet,Email,SES-944374106
EVT-00019500,CUS-010513,CMP-0005,2026-07-12 06:43:00,Impression,Tablet,SMS,SES-630305349
EVT-00019501,CUS-009118,CMP-0042,2022-06-01 22:58:00,Click,Mobile,Paid Search,SES-423710083
EVT-00019502,CUS-001005,CMP-0042,2022-06-03 00:57:00,Open,Tablet,Paid Search,SES-756400745
EVT-00019503,CUS-011381,CMP-0038,2022-11-08 07:22:00,Impression,Tablet,Paid Search,SES-861202187
EVT-00019504,CUS-007726,CMP-0009,2022-02-01 10:58:00,Product View,Mobile,Push,SES-533695535
EVT-00019505,CUS-011153,CMP-0009,2022-02-02 11:34:00,Impression,Tablet,Push,SES-546144003
EVT-00019506,CUS-010945,CMP-0032,2020-02-06 09:47:00,Click,Mobile,SMS,SES-787040666
EVT-00019507,CUS-006584,CMP-0007,2022-02-16 05:39:00,Add To Cart,Desktop,Social,SES-407024755
EVT-00019508,CUS-004478,CMP-0002,2020-03-28 00:07:00,Impression,Tablet,Social,SES-979119610
EVT-00019509,CUS-006876,CMP-0003,2021-02-22 13:40:00,Add To Cart,Desktop,Social,SES-439095765
EVT-00019510,CUS-008170,CMP-0008,2023-06-04 04:58:00,Open,Tablet,Email,SES-780278639
EVT-00019511,CUS-007068,CMP-0019,2024-01-29 17:21:00,Click,Desktop,Social,SES-726721177
EVT-00019512,CUS-002671,CMP-0025,2024-04-06 10:20:00,Click,Mobile,Paid Search,SES-775835816
EVT-00019513,CUS-000400,CMP-0039,2024-12-20 06:33:00,Conversion,Desktop,Push,SES-796349735
EVT-00019514,CUS-006092,CMP-0043,2021-07-27 23:23:00,Open,Tablet,Paid Search,SES-611022837
EVT-00019515,CUS-001031,CMP-0002,2020-04-09 18:02:00,Impression,Mobile,Social,SES-967639728
EVT-00019516,CUS-009155,CMP-0024,2022-05-31 04:15:00,Add To Cart,Mobile,Paid Search,SES-344092239
EVT-00019517,CUS-006629,CMP-0034,2025-11-18 06:00:00,Click,Tablet,Social,SES-930425334
EVT-00019518,CUS-011344,CMP-0001,2022-10-06 08:57:00,Impression,Tablet,Social,SES-321148314
EVT-00019519,CUS-007401,CMP-0008,2023-06-08 02:49:00,Impression,Desktop,Email,SES-990689018
EVT-00019520,CUS-006665,CMP-0021,2024-10-05 10:39:00,Add To Cart,Desktop,SMS,SES-627352580
EVT-00019521,CUS-001430,CMP-0010,2021-05-19 01:17:00,Product View,Desktop,SMS,SES-660441651
EVT-00019522,CUS-001163,CMP-0049,2024-07-12 10:04:00,Impression,Mobile,SMS,SES-986625481
EVT-00019523,CUS-000395,CMP-0029,2026-06-22 22:38:00,Open,Desktop,Email,SES-847516038
EVT-00019524,CUS-003732,CMP-0048,2023-02-24 14:42:00,Impression,Desktop,Social,SES-858428224
EVT-00019525,CUS-000346,CMP-0048,2023-02-14 03:22:00,Add To Cart,Mobile,Social,SES-775513050
EVT-00019526,CUS-006604,CMP-0005,2026-07-07 11:05:00,Open,Mobile,SMS,SES-713066364
EVT-00019527,CUS-003747,CMP-0022,2024-10-20 20:16:00,Add To Cart,Desktop,SMS,SES-124241407
EVT-00019528,CUS-007426,CMP-0043,2021-08-03 07:43:00,Open,Desktop,Paid Search,SES-681292134
EVT-00019529,CUS-003116,CMP-0035,2021-04-12 05:19:00,Open,Tablet,Email,SES-982321467
EVT-00019530,CUS-004055,CMP-0014,2025-08-24 22:15:00,Open,Mobile,Email,SES-789597070
EVT-00019531,CUS-010746,CMP-0041,2024-01-19 22:44:00,Conversion,Mobile,Push,SES-535168698
EVT-00019532,CUS-008720,CMP-0042,2022-05-30 18:57:00,Product View,Tablet,Paid Search,SES-135810146
EVT-00019533,CUS-010075,CMP-0006,2024-07-22 00:46:00,Add To Cart,Desktop,Push,SES-417316198
EVT-00019534,CUS-002833,CMP-0034,2025-11-23 17:32:00,Add To Cart,Tablet,Social,SES-335980945
EVT-00019535,CUS-001803,CMP-0007,2022-01-23 02:00:00,Conversion,Desktop,Social,SES-526964358
EVT-00019536,CUS-009473,CMP-0008,2023-05-22 19:12:00,Open,Tablet,Email,SES-970335226
EVT-00019537,CUS-011853,CMP-0021,2024-10-15 01:20:00,Impression,mobile,SMS,SES-832944206
EVT-00019538,CUS-010370,CMP-0030,2020-10-09 01:10:00,Add To Cart,Tablet,Email,SES-682999554
EVT-00019539,CUS-006621,CMP-0033,2020-12-03 17:13:00,Impression,Desktop,SMS,SES-389651766
EVT-00019540,CUS-005571,CMP-0008,2023-05-21 00:25:00,Click,Tablet,Email,SES-602761813
EVT-00019541,CUS-010499,CMP-0040,2023-11-08 01:08:00,Open,Mobile,Email,SES-805606879
EVT-00019542,CUS-009355,CMP-0042,2022-06-05 09:21:00,Conversion,Desktop,Paid Search,SES-159781693
EVT-00019543,CUS-010821,CMP-0048,2023-03-04 13:41:00,Impression,Desktop,Social,SES-110233731
EVT-00019544,CUS-000064,CMP-0043,2021-08-02 22:29:00,Product View,Mobile,Paid Search,SES-925551896
EVT-00019545,CUS-007226,CMP-0028,2021-12-08 21:06:00,Impression,Tablet,Social,SES-890612301
EVT-00019546,CUS-004767,CMP-0018,2026-05-28 02:28:00,Impression,Tablet,Push,SES-254616758
EVT-00019547,CUS-002830,CMP-0047,2023-04-05 20:32:00,Open,Mobile,Social,SES-412427384
EVT-00019548,CUS-000853,CMP-0021,2024-10-08 05:52:00,Click,Mobile,SMS,SES-880545493
EVT-00019549,CUS-007931,CMP-0010,2021-06-03 13:14:00,Conversion,Tablet,SMS,SES-198025407
EVT-00019550,CUS-010998,CMP-0015,2024-09-06 12:14:00,Product View,Mobile,SMS,SES-923396775
EVT-00019551,CUS-006406,CMP-0004,2024-04-22 02:47:00,Add To Cart,Tablet,Paid Search,SES-528345614
EVT-00019552,CUS-008156,CMP-0012,2021-09-02 07:18:00,Impression,Tablet,Paid Search,SES-838540832
EVT-00019553,CUS-004529,CMP-0016,2023-05-11 23:27:00,Impression,Mobile,SMS,SES-661942364
EVT-00019554,CUS-003314,CMP-0028,2021-12-01 21:02:00,Impression,Mobile,Social,SES-151263743
EVT-00019555,CUS-004810,CMP-0001,2022-09-15 21:07:00,Open,Desktop,Social,SES-994830985
EVT-00019556,CUS-011582,CMP-0018,2026-05-26 09:52:00,Impression,Tablet,Push,SES-655457476
EVT-00019557,CUS-005601,CMP-0008,2023-06-01 07:57:00,Impression,Mobile,Email,SES-675125543
EVT-00019558,CUS-007384,CMP-0049,2024-07-01 01:10:00,Impression,Tablet,SMS,SES-325448674
EVT-00019559,CUS-009148,CMP-0044,2025-05-07 11:50:00,Open,Mobile,Email,SES-894895425
EVT-00019560,CUS-007181,CMP-0022,2024-10-28 05:34:00,Impression,Desktop,SMS,SES-371836809
EVT-00019561,CUS-011626,CMP-0035,2021-03-28 18:05:00,Product View,Tablet,Email,SES-598945365
EVT-00019562,CUS-011002,CMP-0037,2024-11-04 05:49:00,Product View,Desktop,Push,SES-219186808
EVT-00019563,CUS-003210,CMP-0047,2023-03-28 18:53:00,Impression,Mobile,Social,SES-369396007
EVT-00019564,CUS-002429,CMP-0013,2026-02-01 15:56:00,Product View,Tablet,Push,SES-231072962
EVT-00019565,CUS-010513,CMP-0036,2023-11-08 21:46:00,Add To Cart,Mobile,SMS,SES-694667992
EVT-00019566,CUS-004340,CMP-0049,2024-07-13 15:59:00,Product View,Tablet,SMS,SES-399957858
