payment_id,order_id,customer_id,payment_date,payment_method,payment_provider,payment_status,transaction_reference,amount,refund_amount,failed
PAY-00027620,ORD-00027620,CUS-003848,2024-10-19,Card,Bank Gateway,Successful,TXN-38491702924,339.74,0.0,0
PAY-00027621,ORD-00027621,CUS-004249,2023-08-05,EFT,Bank Transfer,Successful,TXN-25043453136,185.03,0.0,0
PAY-00027622,ORD-00027622,CUS-004046,2020-10-23,Buy Now Pay Later,FlexPay,Successful,TXN-42388874834,62.67,0.0,0
PAY-00027623,ORD-00027623,CUS-002481,2025-08-14,Cash,Store POS,Successful,TXN-43982764553,336.03,0.0,0
PAY-00027624,ORD-00027624,CUS-008833,2024-02-18,Cash,Store POS,Successful,TXN-66777394017,206.29,0.0,0
PAY-00027625,ORD-00027625,CUS-003550,2025-04-02,Card,Bank Gateway,Successful,TXN-79574074266,300.88,0.0,0
PAY-00027626,ORD-00027626,CUS-000095,2020-10-01,EFT,Bank Transfer,Successful,TXN-51624488948,153.7,0.0,0
PAY-00027627,ORD-00027627,CUS-007226,2026-04-09,Cash,Store POS,Successful,TXN-66206658031,44.82,0.0,0
PAY-00027628,ORD-00027628,CUS-004483,2022-05-09,Card,Bank Gateway,Successful,TXN-73512568453,255.59,0.0,0
PAY-00027629,ORD-00027629,CUS-007117,2022-09-16,Cash,Store POS,Successful,TXN-25104021139,173.86,0.0,0
PAY-00027630,ORD-00027630,CUS-008952,2023-07-27,Card,Bank Gateway,Successful,TXN-77037175878,182.78,0.0,0
PAY-00027631,ORD-00027631,CUS-010992,2020-03-19,Card,Bank Gateway,Pending,TXN-16658543275,69.24,0.0,1
PAY-00027632,ORD-00027632,CUS-006204,2024-08-10,Card,Bank Gateway,Reversed,TXN-59229480496,219.76,219.76,1
PAY-00027633,ORD-00027633,CUS-010571,2021-10-02,Digital Wallet,WalletPay,Successful,TXN-16567522162,80.38,0.0,0
PAY-00027634,ORD-00027634,CUS-007220,2023-05-04,Digital Wallet,WalletPay,Successful,TXN-39847730742,133.14,0.0,0
PAY-00027635,ORD-00027635,CUS-003501,2023-06-24,Cash,Store POS,Successful,TXN-59157853473,52.46,0.0,0
PAY-00027636,ORD-00027636,CUS-001985,2024-11-13,Buy Now Pay Later,FlexPay,Successful,TXN-72709303581,32.8,0.0,0
PAY-00027637,ORD-00027637,CUS-005569,2025-05-04,EFT,Bank Transfer,Successful,TXN-26447094345,172.31,0.0,0
PAY-00027638,ORD-00027638,CUS-001642,2021-02-27,Buy Now Pay Later,FlexPay,Successful,TXN-82084186279,138.62,0.0,0
PAY-00027639,ORD-00027639,CUS-001380,2025-05-18,Card,Bank Gateway,Successful,TXN-62862185651,275.76,0.0,0
PAY-00027640,ORD-00027640,CUS-004711,2024-04-11,Buy Now Pay Later,FlexPay,Successful,TXN-10575380962,373.54,0.0,0
PAY-00027641,ORD-00027641,CUS-011669,2026-02-03,Digital Wallet,WalletPay,Successful,TXN-37607110508,31.6,0.0,0
PAY-00027642,ORD-00027642,CUS-004333,2022-07-27,Card,Bank Gateway,Successful,TXN-95061721411,491.1,0.0,0
PAY-00027643,ORD-00027643,CUS-010425,2023-09-18,Cash,Store POS,Successful,TXN-93294805511,115.91,0.0,0
PAY-00027644,ORD-00027644,CUS-008392,2021-01-10,Digital Wallet,WalletPay,Successful,TXN-51622702629,197.11,0.0,0
PAY-00027645,ORD-00027645,CUS-000163,2022-05-04,Cash,Store POS,Successful,TXN-45417592899,887.45,0.0,0
PAY-00027646,ORD-00027646,CUS-004077,2025-09-08,Cash,Store POS,Successful,TXN-19220833334,32.86,0.0,0
PAY-00027647,ORD-00027647,CUS-010437,2025-03-17,EFT,Bank Transfer,Successful,TXN-91436328723,328.59,0.0,0
PAY-00027648,ORD-00027648,CUS-002275,2026-07-03,Digital Wallet,WalletPay,Successful,TXN-36050872427,189.72,0.0,0
PAY-00027649,ORD-00027649,CUS-009936,2025-09-19,EFT,Bank Transfer,Successful,TXN-48648559220,401.41,0.0,0
PAY-00027650,ORD-00027650,CUS-000410,2021-08-06,Card,Bank Gateway,Successful,TXN-88923788424,122.71,0.0,0
PAY-00027651,ORD-00027651,CUS-006371,2022-02-27,Digital Wallet,WalletPay,Successful,TXN-37396039924,245.0,0.0,0
PAY-00027652,ORD-00027652,CUS-011190,2021-01-18,Digital Wallet,WalletPay,Successful,TXN-15150715496,33.03,0.0,0
PAY-00027653,ORD-00027653,CUS-003953,2023-05-14,Buy Now Pay Later,FlexPay,Successful,TXN-16942595321,54.25,0.0,0
PAY-00027654,ORD-00027654,CUS-000770,2025-02-03,Digital Wallet,WalletPay,Successful,TXN-24429821240,255.13,0.0,0
PAY-00027655,ORD-00027655,CUS-007388,2025-07-01,EFT,Bank Transfer,Successful,TXN-90914711762,231.42,0.0,0
PAY-00027656,ORD-00027656,CUS-006488,2026-08-08,EFT,Bank Transfer,Successful,TXN-73186730999,145.79,0.0,0
PAY-00027657,ORD-00027657,CUS-000367,2022-04-14,Buy Now Pay Later,FlexPay,Successful,TXN-84648796693,243.64,0.0,0
PAY-00027658,ORD-00027658,CUS-002171,2022-10-15,Digital Wallet,WalletPay,Successful,TXN-49199009927,731.71,0.0,0
PAY-00027659,ORD-00027659,CUS-007739,2023-11-02,Buy Now Pay Later,FlexPay,Successful,TXN-97075662417,103.85,0.0,0
PAY-00027660,ORD-00027660,CUS-004793,2025-04-09,Digital Wallet,WalletPay,Successful,TXN-75753840002,162.51,0.0,0
PAY-00027661,ORD-00027661,CUS-011259,2026-05-27,Card,Bank Gateway,Successful,TXN-67613897128,160.47,0.0,0
PAY-00027662,ORD-00027662,CUS-007074,2020-12-24,Buy Now Pay Later,FlexPay,Successful,TXN-93199341132,298.5,0.0,0
PAY-00027663,ORD-00027663,CUS-000907,2022-04-12,EFT,Bank Transfer,Successful,TXN-28467029672,85.18,0.0,0
PAY-00027664,ORD-00027664,CUS-011242,2021-07-09,Cash,Store POS,Reversed,TXN-62090054380,414.73,414.73,1
PAY-00027665,ORD-00027665,CUS-001582,2021-08-30,Buy Now Pay Later,FlexPay,Successful,TXN-66542923045,126.25,0.0,0
PAY-00027666,ORD-00027666,CUS-004404,2020-12-08,EFT,Bank Transfer,Pending,TXN-74284271574,754.55,0.0,1
PAY-00027667,ORD-00027667,CUS-009707,2023-12-17,Buy Now Pay Later,FlexPay,Successful,TXN-93933212867,17.28,0.0,0
PAY-00027668,ORD-00027668,CUS-011048,2024-06-09,EFT,Bank Transfer,Successful,TXN-72221845409,361.91,0.0,0
PAY-00027669,ORD-00027669,CUS-011152,2022-11-25,Buy Now Pay Later,FlexPay,Pending,TXN-49128244202,101.7,0.0,1
PAY-00027670,ORD-00027670,CUS-006429,2023-11-30,Digital Wallet,WalletPay,Successful,TXN-68591847648,96.04,0.0,0
PAY-00027671,ORD-00027671,CUS-003215,2024-08-13,EFT,Bank Transfer,Successful,TXN-75578162176,236.39,0.0,0
PAY-00027672,ORD-00027672,CUS-007981,2024-05-30,Digital Wallet,WalletPay,Reversed,TXN-47410178753,1055.68,1055.68,1
PAY-00027673,ORD-00027673,CUS-006866,2026-04-16,EFT,Bank Transfer,Reversed,TXN-47043029239,205.48,205.48,1
PAY-00027674,ORD-00027674,CUS-011479,2021-02-15,EFT,Bank Transfer,Successful,TXN-74589195734,117.8,0.0,0
PAY-00027675,ORD-00027675,CUS-010960,2026-05-14,Card,Bank Gateway,Successful,TXN-69109628473,137.35,0.0,0
PAY-00027676,ORD-00027676,CUS-010152,2020-07-16,Buy Now Pay Later,FlexPay,Successful,TXN-71018952680,201.54,0.0,0
PAY-00027677,ORD-00027677,CUS-008667,2020-03-11,Digital Wallet,WalletPay,Successful,TXN-22452946149,116.45,0.0,0
PAY-00027678,ORD-00027678,CUS-000827,2023-07-23,EFT,Bank Transfer,Successful,TXN-38693462213,285.08,0.0,0
PAY-00027679,ORD-00027679,CUS-004101,2023-03-20,EFT,Bank Transfer,Successful,TXN-77899326140,902.55,0.0,0
PAY-00027680,ORD-00027680,CUS-010008,2023-07-13,EFT,Bank Transfer,Successful,TXN-53277509785,353.86,0.0,0
PAY-00027681,ORD-00027681,CUS-009924,2026-08-15,Card,Bank Gateway,Reversed,TXN-38663326765,1117.08,1117.08,1
PAY-00027682,ORD-00027682,CUS-006176,2022-10-23,Card,Bank Gateway,Successful,TXN-81363340080,85.01,0.0,0
PAY-00027683,ORD-00027683,CUS-010548,2025-08-25,Cash,Store POS,Successful,TXN-39639406080,189.21,0.0,0
PAY-00027684,ORD-00027684,CUS-005267,2024-07-20,Digital Wallet,WalletPay,Successful,TXN-24406147494,176.89,0.0,0
PAY-00027685,ORD-00027685,CUS-011289,2020-06-03,Card,Bank Gateway,Successful,TXN-98681037695,35.71,0.0,0
PAY-00027686,ORD-00027686,CUS-000895,2022-10-16,EFT,Bank Transfer,Successful,TXN-17689092191,228.94,0.0,0
PAY-00027687,ORD-00027687,CUS-005123,2020-11-16,Card,Bank Gateway,Successful,TXN-66625775028,187.4,0.0,0
PAY-00027688,ORD-00027688,CUS-002224,2025-09-15,EFT,Bank Transfer,Successful,TXN-59060897882,139.73,0.0,0
PAY-00027689,ORD-00027689,CUS-010321,2022-06-10,Buy Now Pay Later,FlexPay,Successful,TXN-23985131529,175.72,0.0,0
PAY-00027690,ORD-00027690,CUS-007081,2025-03-07,EFT,Bank Transfer,Successful,TXN-84074595638,249.26,0.0,0
PAY-00027691,ORD-00027691,CUS-005338,2020-06-28,Digital Wallet,WalletPay,Successful,TXN-64721971596,115.79,0.0,0
PAY-00027692,ORD-00027692,CUS-005451,2022-03-28,Cash,Store POS,Successful,TXN-34102682569,255.94,0.0,0
PAY-00027693,ORD-00027693,CUS-000519,2025-05-04,Buy Now Pay Later,FlexPay,Successful,TXN-54441273017,85.18,0.0,0
PAY-00027694,ORD-00027694,CUS-007657,2025-12-16,Digital Wallet,WalletPay,Successful,TXN-92761515632,229.31,0.0,0
PAY-00027695,ORD-00027695,,2020-03-04,Cash,Store POS,Successful,TXN-23462779184,207.62,0.0,0
PAY-00027696,ORD-00027696,CUS-001081,2023-04-12,Buy Now Pay Later,FlexPay,Successful,TXN-56107029417,1345.24,0.0,0
PAY-00027697,ORD-00027697,CUS-000513,2025-11-02,Buy Now Pay Later,FlexPay,Successful,TXN-13505470035,149.75,0.0,0
PAY-00027698,ORD-00027698,CUS-004970,2023-02-04,Buy Now Pay Later,FlexPay,Successful,TXN-42328717684,134.29,0.0,0
PAY-00027699,ORD-00027699,CUS-004636,2021-12-30,Buy Now Pay Later,FlexPay,Successful,TXN-24454650797,227.02,0.0,0
PAY-00027700,ORD-00027700,CUS-001026,2024-10-20,Buy Now Pay Later,FlexPay,Successful,TXN-78395988891,59.32,0.0,0
PAY-00027701,ORD-00027701,CUS-007297,2025-04-12,Buy Now Pay Later,FlexPay,Successful,TXN-97617002219,588.48,0.0,0
PAY-00027702,ORD-00027702,CUS-000442,2026-05-16,Buy Now Pay Later,FlexPay,Successful,TXN-47193254661,377.28,0.0,0
PAY-00027703,ORD-00027703,CUS-004391,2026-01-28,Cash,Store POS,Reversed,TXN-59944711312,458.27,458.27,1
PAY-00027704,ORD-00027704,CUS-002211,2020-03-22,EFT,Bank Transfer,Successful,TXN-14022876507,427.77,0.0,0
PAY-00027705,ORD-00027705,CUS-006577,2025-05-29,Buy Now Pay Later,FlexPay,Successful,TXN-65862600029,162.62,0.0,0
PAY-00027706,ORD-00027706,CUS-003714,2021-03-02,EFT,Bank Transfer,Successful,TXN-47226371732,352.88,0.0,0
PAY-00027707,ORD-00027707,CUS-004755,2025-07-30,Card,Bank Gateway,Successful,TXN-99382516261,307.38,0.0,0
PAY-00027708,ORD-00027708,CUS-010339,2025-05-14,Digital Wallet,WALLETPAY,Successful,TXN-80746368037,62.64,0.0,0
PAY-00027709,ORD-00027709,CUS-008931,2021-07-16,Cash,Store POS,Successful,TXN-58103883084,42.53,0.0,0
PAY-00027710,ORD-00027710,CUS-011012,2022-12-11,EFT,Bank Transfer,Successful,TXN-42759854407,339.96,0.0,0
PAY-00027711,ORD-00027711,CUS-001805,2025-02-18,Digital Wallet,WalletPay ,Successful,TXN-18132221862,130.4,0.0,0
PAY-00027712,ORD-00027712,CUS-008757,2025-09-21,Buy Now Pay Later,FlexPay,Successful,TXN-95738373762,76.15,0.0,0
PAY-00027713,ORD-00027713,CUS-008993,2025-10-21,Buy Now Pay Later,FlexPay,Successful,TXN-92690242976,154.9,0.0,0
PAY-00027714,ORD-00027714,CUS-006004,2022-05-05,Digital Wallet,WalletPay,Successful,TXN-90072481703,247.89,0.0,0
PAY-00027715,ORD-00027715,CUS-007096,2020-07-11,Digital Wallet,WalletPay,Successful,TXN-85362807910,135.86,0.0,0
PAY-00027716,ORD-00027716,CUS-004598,2026-07-02,Card,Bank Gateway,Successful,TXN-67765945129,1066.17,0.0,0
PAY-00027717,ORD-00027717,CUS-004496,2025-10-06,Card,Bank Gateway,Successful,TXN-68388721525,197.87,0.0,0
PAY-00027718,ORD-00027718,,2021-06-09,EFT,Bank Transfer,Successful,TXN-96154819197,213.81,0.0,0
PAY-00027719,ORD-00027719,CUS-003422,2023-11-20,EFT,Bank Transfer,Successful,TXN-77589517122,22.96,0.0,0
PAY-00027720,ORD-00027720,CUS-004547,2026-04-28,Digital Wallet,WalletPay,Successful,TXN-87922672360,277.16,0.0,0
PAY-00027721,ORD-00027721,CUS-007450,2022-03-02,Card,Bank Gateway,Successful,TXN-44520672411,541.22,0.0,0
PAY-00027722,ORD-00027722,CUS-002540,2025-04-06,Digital Wallet,WalletPay,Successful,TXN-62285982972,461.48,0.0,0
PAY-00027723,ORD-00027723,CUS-005880,2023-03-30,Cash,Store POS,Successful,TXN-17254078953,415.95,0.0,0
PAY-00027724,ORD-00027724,CUS-009348,2026-06-28,Card,Bank Gateway,Successful,TXN-97737847862,204.06,0.0,0
PAY-00027725,ORD-00027725,CUS-006556,2022-09-19,EFT,Bank Transfer,Successful,TXN-79274984885,397.27,0.0,0
PAY-00027726,ORD-00027726,CUS-003196,2021-01-28,Buy Now Pay Later,FlexPay,Successful,TXN-86893559158,83.92,0.0,0
PAY-00027727,ORD-00027727,CUS-007123,2026-05-04,Cash,Store POS,Successful,TXN-95138475559,48.22,0.0,0
PAY-00027728,ORD-00027728,CUS-005441,2022-05-09,Digital Wallet,WalletPay,Successful,TXN-75409419041,749.23,0.0,0
PAY-00027729,ORD-00027729,CUS-000167,2021-11-02,EFT,Bank Transfer,Successful,TXN-34713651085,165.29,0.0,0
PAY-00027730,ORD-00027730,CUS-005714,2021-04-25,Buy Now Pay Later,FlexPay,Successful,TXN-43871601625,239.38,0.0,0
PAY-00027731,ORD-00027731,CUS-011530,2022-09-26,Digital Wallet,WalletPay,Successful,TXN-52855117675,1016.64,0.0,0
PAY-00027732,ORD-00027732,CUS-011644,2025-07-12,Card,Bank Gateway,Successful,TXN-96901161912,775.81,0.0,0
PAY-00027733,ORD-00027733,CUS-000891,2022-04-16,Cash,Store POS,Successful,TXN-94271531846,461.93,0.0,0
PAY-00027734,ORD-00027734,CUS-010861,2021-10-15,Cash,Store POS,Successful,TXN-85427477245,146.07,0.0,0
PAY-00027735,ORD-00027735,CUS-000615,2022-12-12,Card,Bank Gateway,Successful,TXN-54056508464,270.66,0.0,0
PAY-00027736,ORD-00027736,CUS-011282,2023-07-03,Buy Now Pay Later,FlexPay,Reversed,TXN-89988100243,234.48,234.48,1
PAY-00027737,ORD-00027737,CUS-002341,2025-07-06,Digital Wallet,WalletPay,Successful,TXN-79652610548,412.03,0.0,0
PAY-00027738,ORD-00027738,CUS-006810,2021-04-15,Card,Bank Gateway,Successful,TXN-91091420831,151.45,0.0,0
PAY-00027739,ORD-00027739,CUS-000770,2022-02-25,Digital Wallet,WalletPay,Successful,TXN-10017591671,296.79,0.0,0
PAY-00027740,ORD-00027740,CUS-004068,2024-09-17,Card,Bank Gateway,Successful,TXN-16652721113,1084.51,0.0,0
PAY-00027741,ORD-00027741,CUS-010034,2022-11-10,Cash,Store POS,Successful,TXN-25434921912,91.79,0.0,0
PAY-00027742,ORD-00027742,CUS-005340,2024-12-13,Card,Bank Gateway,Reversed,TXN-44741741002,103.31,103.31,1
PAY-00027743,ORD-00027743,CUS-001207,2022-12-11,Digital Wallet,WalletPay,Successful,TXN-40237317122,91.8,0.0,0
PAY-00027744,ORD-00027744,,2020-10-07,Cash,Store POS,Pending,TXN-88265373099,226.04,0.0,1
PAY-00027745,ORD-00027745,CUS-002344,2025-09-27,Buy Now Pay Later,FlexPay,Successful,TXN-32922160378,1038.38,0.0,0
PAY-00027746,ORD-00027746,CUS-006331,2024-07-27,Card,Bank Gateway,Successful,TXN-92559551279,378.46,0.0,0
PAY-00027747,ORD-00027747,CUS-006920,2020-11-25,Cash,Store POS,Reversed,TXN-87295348528,97.73,97.73,1
PAY-00027748,ORD-00027748,CUS-008510,2021-02-06,EFT,Bank Transfer,Successful,TXN-44768340736,433.36,0.0,0
PAY-00027749,ORD-00027749,CUS-006310,2022-04-06,Buy Now Pay Later,FlexPay,Successful,TXN-72153999901,179.05,0.0,0
PAY-00027750,ORD-00027750,CUS-008714,2026-05-11,Buy Now Pay Later,FlexPay,Reversed,TXN-36485268825,252.64,252.64,1
PAY-00027751,ORD-00027751,CUS-006666,2021-12-30,Card,Bank Gateway,Successful,TXN-14766320133,162.89,0.0,0
PAY-00027752,ORD-00027752,CUS-011314,2025-11-11,Digital Wallet,WalletPay,Successful,TXN-11237381625,249.79,0.0,0
PAY-00027753,ORD-00027753,CUS-010070,2023-04-03,Card,Bank Gateway,Successful,TXN-11637739145,73.2,0.0,0
PAY-00027754,ORD-00027754,CUS-007935,2021-05-05,Buy Now Pay Later,FlexPay,Successful,TXN-38294231658,279.5,0.0,0
PAY-00027755,ORD-00027755,CUS-000426,2020-10-07,Buy Now Pay Later,FlexPay,Successful,TXN-55516567227,317.23,0.0,0
PAY-00027756,ORD-00027756,CUS-009987,2022-04-07,Buy Now Pay Later,FlexPay,Successful,TXN-21550133509,514.92,0.0,0
PAY-00027757,ORD-00027757,CUS-005631,2021-06-27,Card,Bank Gateway,Successful,TXN-15884890016,100.25,0.0,0
PAY-00027758,ORD-00027758,CUS-002312,2023-12-21,Digital Wallet,WalletPay,Successful,TXN-58504538570,160.5,0.0,0
PAY-00027759,ORD-00027759,CUS-000812,2026-07-11,Buy Now Pay Later,FlexPay,Successful,TXN-82271893395,68.7,0.0,0
PAY-00027760,ORD-00027760,CUS-009280,2025-05-17,Buy Now Pay Later,FlexPay,Successful,TXN-11574795219,634.29,0.0,0
PAY-00027761,ORD-00027761,CUS-006383,2022-01-25,Card,Bank Gateway,Successful,TXN-42089949816,357.16,0.0,0
PAY-00027762,ORD-00027762,CUS-010235,2026-04-14,Card,Bank Gateway,Successful,TXN-53674348781,169.54,0.0,0
PAY-00027763,ORD-00027763,CUS-011069,2026-06-11,Buy Now Pay Later,FlexPay,Successful,TXN-15447945499,292.71,0.0,0
PAY-00027764,ORD-00027764,CUS-005018,2022-10-16,Buy Now Pay Later,FlexPay,Successful,TXN-91181673093,507.86,0.0,0
PAY-00027765,ORD-00027765,CUS-011071,2023-04-01,Digital Wallet,WalletPay,Successful,TXN-67883382818,536.04,0.0,0
PAY-00027766,ORD-00027766,CUS-010161,2023-04-04,Buy Now Pay Later,FlexPay,Successful,TXN-51920414620,107.1,0.0,0
PAY-00027767,ORD-00027767,CUS-010223,2022-09-27,Card,Bank Gateway,Successful,TXN-73929359802,14.75,0.0,0
PAY-00027768,ORD-00027768,CUS-001672,2021-01-16,Buy Now Pay Later,FlexPay,Successful,TXN-88583790320,282.04,0.0,0
PAY-00027769,ORD-00027769,CUS-001751,2025-12-18,Digital Wallet,WalletPay,Successful,TXN-77138205653,101.37,0.0,0
PAY-00027770,ORD-00027770,CUS-001679,2022-04-30,Card,Bank Gateway,Successful,TXN-30890716472,202.58,0.0,0
PAY-00027771,ORD-00027771,,2020-07-24,Buy Now Pay Later,FlexPay,Successful,TXN-84763898755,190.76,0.0,0
PAY-00027772,ORD-00027772,CUS-001569,2026-08-11,Buy Now Pay Later,FlexPay,Successful,TXN-21383505384,33.59,0.0,0
PAY-00027773,ORD-00027773,CUS-000155,2020-10-31,EFT,Bank Transfer,Successful,TXN-88305131817,125.15,0.0,0
PAY-00027774,ORD-00027774,CUS-003132,2026-03-31,Buy Now Pay Later,FlexPay,Successful,TXN-20073230506,388.68,0.0,0
PAY-00027775,ORD-00027775,CUS-006198,2020-11-25,Cash,Store POS,Successful,TXN-21245819487,233.45,0.0,0
PAY-00027776,ORD-00027776,CUS-000707,2022-10-04,Cash,Store POS,Successful,TXN-74962305608,117.17,0.0,0
PAY-00027777,ORD-00027777,CUS-009527,2023-06-21,EFT,Bank Transfer,Successful,TXN-44592899518,462.6,0.0,0
PAY-00027778,ORD-00027778,CUS-010545,2021-06-27,Card,Bank Gateway,Successful,TXN-44894420364,149.64,0.0,0
PAY-00027779,ORD-00027779,CUS-000380,2023-11-03,Card,Bank Gateway,Successful,TXN-14431788460,187.12,0.0,0
PAY-00027780,ORD-00027780,CUS-001920,2023-10-26,Digital Wallet,WalletPay,Successful,TXN-97375161747,609.08,0.0,0
PAY-00027781,ORD-00027781,CUS-002821,2025-10-06,Card,Bank Gateway,Successful,TXN-31525397179,124.57,0.0,0
PAY-00027782,ORD-00027782,CUS-002347,2022-10-27,Card,Bank Gateway,Pending,TXN-77925212308,221.45,0.0,1
PAY-00027783,ORD-00027783,CUS-003749,2025-11-03,Card,Bank Gateway,Successful,TXN-36238242301,78.01,0.0,0
PAY-00027784,ORD-00027784,CUS-010095,2025-01-05,Card,Bank Gateway,Successful,TXN-27943547960,511.17,0.0,0
PAY-00027785,ORD-00027785,CUS-009462,2025-05-21,Digital Wallet,WalletPay,Successful,TXN-68549692074,563.84,0.0,0
PAY-00027786,ORD-00027786,CUS-011559,2024-03-13,Digital Wallet,WalletPay,Successful,TXN-30062099513,171.64,0.0,0
PAY-00027787,ORD-00027787,CUS-005652,2021-03-16,Digital Wallet,WalletPay,Successful,TXN-81459095098,342.34,0.0,0
PAY-00027788,ORD-00027788,CUS-006099,2024-05-27,Cash,Store POS,Successful,TXN-97010039993,133.41,0.0,0
PAY-00027789,ORD-00027789,CUS-000603,2024-10-09,EFT,Bank Transfer,Successful,TXN-62272769661,25.7,0.0,0
PAY-00027790,ORD-00027790,CUS-005708,2022-06-30,Digital Wallet,WalletPay,Successful,TXN-14778691057,314.49,0.0,0
PAY-00027791,ORD-00027791,CUS-005612,2024-04-01,EFT,Bank Transfer,Pending,TXN-95465790071,161.66,0.0,1
PAY-00027792,ORD-00027792,CUS-002824,2024-02-11,Buy Now Pay Later,FlexPay,Reversed,TXN-47838504547,127.54,127.54,1
PAY-00027793,ORD-00027793,CUS-003950,2024-04-11,Cash,Store POS,Pending,TXN-21547735542,225.27,0.0,1
PAY-00027794,ORD-00027794,CUS-008104,2024-08-05,Card,Bank Gateway,Successful,TXN-81555316048,198.08,0.0,0
PAY-00027795,ORD-00027795,CUS-003099,2024-06-22,EFT,Bank Transfer,Reversed,TXN-97740686569,161.72,161.72,1
PAY-00027796,ORD-00027796,CUS-005065,2024-04-26,Cash,Store POS,Successful,TXN-59241754435,276.53,0.0,0
PAY-00027797,ORD-00027797,CUS-000911,2022-02-17,Card,Bank Gateway,Successful,TXN-72930888246,53.55,0.0,0
PAY-00027798,ORD-00027798,CUS-007015,2024-08-19,EFT,Bank Transfer,Successful,TXN-95180199409,312.86,0.0,0
PAY-00027799,ORD-00027799,CUS-002398,2020-12-30,EFT,Bank Transfer,Successful,TXN-46961001409,412.29,0.0,0
PAY-00027800,ORD-00027800,,2025-12-06,Digital Wallet,WalletPay,Successful,TXN-66339696086,258.11,0.0,0
PAY-00027801,ORD-00027801,CUS-007689,2025-04-16,EFT,Bank Transfer,Reversed,TXN-16433663051,140.3,140.3,1
PAY-00027802,ORD-00027802,CUS-003415,2021-10-14,EFT,Bank Transfer,Successful,TXN-56473381656,145.25,0.0,0
PAY-00027803,ORD-00027803,CUS-003733,2020-06-27,Digital Wallet,WalletPay,Successful,TXN-27640065704,477.48,0.0,0
PAY-00027804,ORD-00027804,CUS-007835,2021-01-15,Cash,Store POS,Successful,TXN-34626443538,169.2,0.0,0
PAY-00027805,ORD-00027805,CUS-006901,2024-07-22,Buy Now Pay Later,FlexPay,Successful,TXN-74666083459,200.96,0.0,0
PAY-00027806,ORD-00027806,CUS-011859,2020-03-25,Cash,Store POS,Successful,TXN-55387751110,243.08,0.0,0
PAY-00027807,ORD-00027807,CUS-004333,2020-08-28,EFT,Bank Transfer,Successful,TXN-28135640951,297.74,0.0,0
PAY-00027808,ORD-00027808,CUS-011691,2024-08-30,EFT,Bank Transfer,Successful,TXN-15008245621,1269.84,0.0,0
PAY-00027809,ORD-00027809,CUS-000156,2023-04-09,Cash,Store POS,Successful,TXN-89635047811,265.77,0.0,0
PAY-00027810,ORD-00027810,CUS-007918,2022-03-27,Digital Wallet,WalletPay,Successful,TXN-65561863175,298.04,0.0,0
PAY-00027811,ORD-00027811,CUS-009893,2021-11-03,Buy Now Pay Later,FlexPay,Successful,TXN-48627296718,197.77,0.0,0
PAY-00027812,ORD-00027812,CUS-001821,2023-05-16,EFT,Bank Transfer,Successful,TXN-49860442528,104.4,0.0,0
PAY-00027813,ORD-00027813,CUS-004891,2021-12-29,EFT,Bank Transfer,Successful,TXN-84476539655,189.02,0.0,0
PAY-00027814,ORD-00027814,CUS-010270,2020-06-27,Digital Wallet,WalletPay,Successful,TXN-89521240835,101.4,0.0,0
PAY-00027815,ORD-00027815,CUS-001572,2023-01-11,Digital Wallet,WalletPay,Pending,TXN-73979385291,513.71,0.0,1
PAY-00027816,ORD-00027816,CUS-008528,2026-03-06,Buy Now Pay Later,FlexPay,Successful,TXN-25873729050,367.75,0.0,0
PAY-00027817,ORD-00027817,CUS-004831,2023-06-02,Buy Now Pay Later,FlexPay,Successful,TXN-79172940865,396.62,0.0,0
PAY-00027818,ORD-00027818,CUS-008396,2023-12-03,Digital Wallet,WalletPay,Successful,TXN-82394013481,558.42,0.0,0
PAY-00027819,ORD-00027819,CUS-006478,2022-03-19,Buy Now Pay Later,FlexPay,Successful,TXN-69310768494,353.43,0.0,0
PAY-00027820,ORD-00027820,CUS-004039,2020-10-30,Digital Wallet,WalletPay,Successful,TXN-34687151402,171.05,0.0,0
PAY-00027821,ORD-00027821,CUS-010198,2024-12-18,Digital Wallet,WalletPay,Successful,TXN-49773741570,183.92,0.0,0
PAY-00027822,ORD-00027822,CUS-000556,2022-09-16,Cash,Store POS,Successful,TXN-81395077126,278.73,0.0,0
PAY-00027823,ORD-00027823,CUS-000316,2020-07-08,EFT,Bank Transfer,Successful,TXN-24577840922,97.69,0.0,0
