customer_id,campaign_id,event_timestamp,event_type,device_type,channel,order_date,converted
CUS-004077,CMP-0016,2023-05-10 23:52:00,Open,Desktop,SMS,,0
CUS-010395,CMP-0016,2023-05-10 23:54:00,Add To Cart,Mobile,SMS,,0
CUS-006257,CMP-0016,2023-05-11 01:46:00,Open,Tablet,SMS,,0
CUS-007855,CMP-0016,2023-05-11 01:55:00,Product View,Mobile,SMS,,0
CUS-009971,CMP-0016,2023-05-11 03:02:00,Impression,Desktop,SMS,,0
CUS-008692,CMP-0027,2023-05-11 03:08:00,Impression,Mobile,SMS,,0
CUS-000658,CMP-0027,2023-05-11 05:36:00,Product View,Desktop,SMS,,0
CUS-001172,CMP-0027,2023-05-11 06:00:00,Add To Cart,Desktop,SMS,,0
CUS-009382,CMP-0027,2023-05-11 06:05:00,Impression,Desktop,SMS,,0
CUS-000412,CMP-0027,2023-05-11 06:49:00,Impression,Desktop,SMS,,0
CUS-011220,CMP-0027,2023-05-11 07:58:00,Add To Cart,Tablet,SMS,,0
CUS-000300,CMP-0016,2023-05-11 08:14:00,Product View,Desktop,SMS,,0
CUS-008968,CMP-0027,2023-05-11 08:32:00,Product View,Desktop,SMS,,0
CUS-005582,CMP-0016,2023-05-11 08:34:00,Open,Mobile,SMS,,0
CUS-001606,CMP-0027,2023-05-11 08:36:00,Impression,Desktop,SMS,2023-05-25,1
CUS-009764,CMP-0016,2023-05-11 10:23:00,Product View,Desktop,SMS,,0
CUS-003924,CMP-0016,2023-05-11 10:47:00,Product View,Desktop,SMS,,0
CUS-007386,CMP-0016,2023-05-11 10:47:00,Impression,Desktop,SMS,,0
CUS-008424,CMP-0027,2023-05-11 10:53:00,Product View,Mobile,SMS,,0
CUS-009473,CMP-0016,2023-05-11 11:17:00,Impression,Tablet,SMS,,0
CUS-003161,CMP-0027,2023-05-11 11:19:00,Product View,Tablet,SMS,2023-05-13,1
CUS-010772,CMP-0027,2023-05-11 11:46:00,Product View,Desktop,SMS,,0
CUS-008708,CMP-0016,2023-05-11 12:06:00,Add To Cart,Tablet,SMS,,0
CUS-011831,CMP-0016,2023-05-11 12:07:00,Conversion,Tablet,SMS,,0
CUS-010742,CMP-0027,2023-05-11 14:22:00,Impression,Mobile,SMS,,0
CUS-004105,CMP-0027,2023-05-11 14:34:00,Conversion,Tablet,SMS,,0
CUS-007106,CMP-0027,2023-05-11 14:34:00,Impression,Mobile,SMS,,0
CUS-004372,CMP-0027,2023-05-11 15:05:00,Open,Tablet,SMS,2023-05-12,1
CUS-006238,CMP-0016,2023-05-11 15:14:00,Product View,Tablet,SMS,,0
CUS-010439,CMP-0027,2023-05-11 15:40:00,Impression,Mobile,SMS,,0
CUS-004569,CMP-0027,2023-05-11 16:38:00,Impression,Tablet,SMS,,0
CUS-005790,CMP-0016,2023-05-11 17:14:00,Add To Cart,Desktop,SMS,,0
CUS-001882,CMP-0016,2023-05-11 18:06:00,Product View,Desktop,SMS,,0
CUS-011350,CMP-0016,2023-05-11 19:21:00,Open,Desktop,SMS,,0
CUS-001193,CMP-0027,2023-05-11 19:33:00,Click,Mobile,SMS,,0
CUS-003336,CMP-0027,2023-05-11 19:45:00,Add To Cart,Desktop,SMS,,0
CUS-003113,CMP-0027,2023-05-11 19:59:00,Impression,Desktop,SMS,,0
CUS-009071,CMP-0016,2023-05-11 20:16:00,Open,Mobile,SMS,,0
CUS-009325,CMP-0027,2023-05-11 21:14:00,Click,Mobile,SMS,,0
CUS-007116,CMP-0027,2023-05-11 21:20:00,Open,Tablet,SMS,,0
CUS-006080,CMP-0016,2023-05-11 21:39:00,Product View,Desktop,SMS,,0
CUS-011511,CMP-0016,2023-05-11 21:49:00,Product View,Desktop,SMS,,0
CUS-004709,CMP-0027,2023-05-11 21:53:00,Add To Cart,Desktop,SMS,,0
CUS-010509,CMP-0016,2023-05-11 22:30:00,Impression,Mobile,SMS,,0
CUS-011671,CMP-0027,2023-05-11 22:33:00,Open,Mobile,SMS,2023-05-17,1
CUS-008645,CMP-0027,2023-05-11 22:34:00,Product View,Tablet,SMS,,0
CUS-005271,CMP-0016,2023-05-11 22:34:00,Impression,Desktop,SMS,,0
CUS-000385,CMP-0016,2023-05-11 22:34:00,Product View,Tablet,SMS,,0
CUS-004529,CMP-0016,2023-05-11 23:27:00,Impression,Mobile,SMS,,0
CUS-010603,CMP-0027,2023-05-12 00:22:00,Conversion,Desktop,SMS,,0
CUS-008595,CMP-0027,2023-05-12 00:43:00,Product View,Desktop,SMS,,0
CUS-002379,CMP-0016,2023-05-12 01:14:00,Product View,Desktop,SMS,,0
CUS-004149,CMP-0027,2023-05-12 01:28:00,Click,Desktop,SMS,,0
CUS-009190,CMP-0016,2023-05-12 01:29:00,Product View,Desktop,SMS,,0
CUS-007792,CMP-0016,2023-05-12 02:19:00,Impression,Tablet,SMS,,0
CUS-004344,CMP-0016,2023-05-12 03:54:00,Add To Cart,Mobile,SMS,,0
CUS-009119,CMP-0027,2023-05-12 04:14:00,Click,Desktop,SMS,,0
CUS-008004,CMP-0027,2023-05-12 04:37:00,Add To Cart,Desktop,SMS,,0
CUS-005060,CMP-0016,2023-05-12 05:06:00,Product View,Desktop,SMS,,0
CUS-001541,CMP-0027,2023-05-12 06:14:00,Click,Desktop,SMS,,0
CUS-009934,CMP-0016,2023-05-12 06:18:00,Impression,Tablet,SMS,,0
CUS-004127,CMP-0016,2023-05-12 06:27:00,Product View,Mobile,SMS,,0
CUS-005100,CMP-0027,2023-05-12 08:00:00,Conversion,Tablet,SMS,,0
CUS-008275,CMP-0027,2023-05-12 08:12:00,Open,Mobile,SMS,,0
CUS-003494,CMP-0016,2023-05-12 08:23:00,Impression,Desktop,SMS,,0
CUS-009758,CMP-0016,2023-05-12 08:25:00,Product View,Tablet,SMS,,0
CUS-010111,CMP-0016,2023-05-12 08:26:00,Product View,Mobile,SMS,,0
CUS-004337,CMP-0027,2023-05-12 08:46:00,Impression,Tablet,SMS,,0
CUS-005725,CMP-0027,2023-05-12 08:46:00,Impression,Tablet,SMS,,0
CUS-008430,CMP-0016,2023-05-12 09:32:00,Impression,Tablet,SMS,,0
CUS-007152,CMP-0016,2023-05-12 09:44:00,Product View,Tablet,SMS,,0
CUS-008950,CMP-0027,2023-05-12 10:38:00,Impression,Tablet,SMS,,0
CUS-002975,CMP-0016,2023-05-12 10:58:00,Product View,Mobile,SMS,,0
CUS-009846,CMP-0016,2023-05-12 11:54:00,Impression,Mobile,SMS,,0
CUS-008575,CMP-0027,2023-05-12 12:07:00,Product View,Desktop,SMS,,0
CUS-000879,CMP-0016,2023-05-12 12:57:00,Conversion,Mobile,SMS,,0
CUS-006525,CMP-0016,2023-05-12 14:06:00,Conversion,Desktop,SMS,,0
CUS-007236,CMP-0027,2023-05-12 14:29:00,Add To Cart,Desktop,SMS,,0
CUS-007682,CMP-0027,2023-05-12 14:40:00,Click,Tablet,SMS,,0
CUS-003480,CMP-0016,2023-05-12 14:40:00,Add To Cart,Desktop,SMS,,0
CUS-006650,CMP-0027,2023-05-12 15:23:00,Open,Tablet,SMS,,0
CUS-002190,CMP-0016,2023-05-12 15:26:00,Open,Tablet,SMS,,0
CUS-003255,CMP-0016,2023-05-12 15:30:00,Click,Desktop,SMS,,0
CUS-010090,CMP-0016,2023-05-12 16:20:00,Impression,Desktop,SMS,,0
CUS-003477,CMP-0016,2023-05-12 16:23:00,Add To Cart,Tablet,SMS,2023-05-17,1
CUS-005884,CMP-0027,2023-05-12 16:24:00,Product View,Desktop,SMS,,0
CUS-007513,CMP-0027,2023-05-12 16:47:00,Impression,Mobile,SMS,,0
CUS-009668,CMP-0027,2023-05-12 19:10:00,Conversion,Mobile,SMS,,0
CUS-010967,CMP-0016,2023-05-12 20:22:00,Open,Mobile,SMS,,0
CUS-011174,CMP-0016,2023-05-12 20:43:00,Product View,Tablet,SMS,,0
CUS-010724,CMP-0016,2023-05-12 20:49:00,Conversion,Mobile,SMS,,0
CUS-002051,CMP-0027,2023-05-12 21:38:00,Click,Mobile,SMS,,0
CUS-004560,CMP-0016,2023-05-12 22:15:00,Product View,Desktop,SMS,,0
CUS-007701,CMP-0016,2023-05-12 22:33:00,Impression,Mobile,SMS,,0
CUS-005528,CMP-0027,2023-05-12 22:40:00,Click,Desktop,SMS,,0
CUS-007000,CMP-0027,2023-05-12 23:18:00,Open,Desktop,SMS,,0
CUS-010947,CMP-0027,2023-05-12 23:21:00,Product View,Mobile,SMS,,0
CUS-010428,CMP-0016,2023-05-13 00:12:00,Add To Cart,Desktop,SMS,,0
CUS-005409,CMP-0027,2023-05-13 00:13:00,Click,Tablet,SMS,,0
CUS-009983,CMP-0016,2023-05-13 00:16:00,Impression,Mobile,SMS,,0
CUS-010536,CMP-0016,2023-05-13 00:28:00,Impression,Tablet,SMS,,0
CUS-006640,CMP-0016,2023-05-13 01:08:00,Product View,Mobile,SMS,,0
CUS-008044,CMP-0027,2023-05-13 01:28:00,Impression,Desktop,SMS,,0
CUS-004981,CMP-0027,2023-05-13 01:34:00,Impression,Tablet,SMS,,0
CUS-010883,CMP-0027,2023-05-13 01:51:00,Click,Tablet,SMS,2023-05-18,1
CUS-007852,CMP-0016,2023-05-13 02:08:00,Product View,Mobile,SMS,,0
CUS-001932,CMP-0027,2023-05-13 03:27:00,Product View,Tablet,SMS,,0
CUS-005450,CMP-0027,2023-05-13 03:52:00,Click,Tablet,SMS,,0
CUS-000322,CMP-0027,2023-05-13 03:56:00,Impression,Desktop,SMS,,0
CUS-004320,CMP-0016,2023-05-13 04:00:00,Impression,Desktop,SMS,,0
CUS-002926,CMP-0016,2023-05-13 04:02:00,Open,Mobile,SMS,,0
CUS-000184,CMP-0027,2023-05-13 04:59:00,Impression,Tablet,SMS,,0
CUS-000511,CMP-0016,2023-05-13 05:45:00,Impression,Tablet,SMS,,0
CUS-001543,CMP-0016,2023-05-13 07:17:00,Impression,Mobile,SMS,,0
CUS-009212,CMP-0027,2023-05-13 07:40:00,Impression,Desktop,SMS,,0
CUS-000239,CMP-0027,2023-05-13 07:55:00,Impression,Tablet,SMS,,0
CUS-010955,CMP-0027,2023-05-13 08:03:00,Impression,Mobile,SMS,,0
CUS-003641,CMP-0027,2023-05-13 08:16:00,Impression,Tablet,SMS,,0
CUS-011894,CMP-0027,2023-05-13 09:10:00,Product View,Mobile,SMS,,0
CUS-006277,CMP-0027,2023-05-13 09:14:00,Product View,Desktop,SMS,,0
CUS-002695,CMP-0027,2023-05-13 09:31:00,Impression,Mobile,SMS,,0
CUS-002735,CMP-0027,2023-05-13 09:56:00,Product View,Mobile ,SMS,,0
CUS-000068,CMP-0027,2023-05-13 10:15:00,Open,Desktop,SMS,,0
CUS-010787,CMP-0016,2023-05-13 10:17:00,Product View,Tablet,SMS,,0
CUS-011626,CMP-0016,2023-05-13 10:36:00,Open,Desktop,SMS,,0
CUS-010524,CMP-0027,2023-05-13 10:49:00,Impression,Mobile,SMS,,0
CUS-007463,CMP-0027,2023-05-13 11:22:00,Impression,Tablet,SMS,,0
CUS-005613,CMP-0027,2023-05-13 12:38:00,Conversion,Desktop,SMS,,0
CUS-010083,CMP-0027,2023-05-13 13:14:00,Impression,Mobile,SMS,,0
CUS-010867,CMP-0027,2023-05-13 13:35:00,Impression,Mobile,SMS,,0
CUS-009830,CMP-0016,2023-05-13 14:42:00,Impression,Mobile,SMS,,0
CUS-003012,CMP-0027,2023-05-13 14:49:00,Click,Desktop,SMS,,0
CUS-007349,CMP-0027,2023-05-13 14:50:00,Product View,Tablet,SMS,,0
CUS-007129,CMP-0027,2023-05-13 16:19:00,Add To Cart,Mobile,SMS,,0
CUS-011332,CMP-0016,2023-05-13 17:19:00,Product View,Mobile,SMS,,0
CUS-009520,CMP-0016,2023-05-13 17:34:00,Open,Mobile,SMS,,0
CUS-002088,CMP-0016,2023-05-13 17:36:00,Product View,Desktop,SMS,,0
CUS-006268,CMP-0027,2023-05-13 18:04:00,Impression,Desktop,SMS,,0
CUS-006582,CMP-0016,2023-05-13 18:47:00,Impression,Tablet,SMS,,0
CUS-007782,CMP-0027,2023-05-13 18:58:00,Impression,Tablet,SMS,,0
CUS-004914,CMP-0016,2023-05-13 19:08:00,Impression,Desktop,SMS,,0
CUS-007933,CMP-0016,2023-05-13 19:23:00,Product View,Mobile,SMS,,0
CUS-011546,CMP-0016,2023-05-13 21:35:00,Click,Desktop,SMS,,0
CUS-002142,CMP-0016,2023-05-13 22:07:00,Impression,Mobile,SMS,,0
CUS-011339,CMP-0016,2023-05-13 22:25:00,Impression,Tablet,SMS,,0
CUS-008829,CMP-0027,2023-05-13 22:25:00,Click,Tablet,SMS,,0
CUS-004524,CMP-0027,2023-05-13 22:37:00,Open,Mobile,SMS,,0
CUS-001613,CMP-0027,2023-05-13 22:53:00,Open,Mobile,SMS,2023-05-25,1
CUS-007047,CMP-0027,2023-05-14 00:03:00,Product View,Mobile,SMS,,0
CUS-001374,CMP-0016,2023-05-14 00:20:00,Conversion,Mobile,SMS,,0
CUS-001325,CMP-0016,2023-05-14 00:28:00,Product View,Mobile,SMS,,0
CUS-008314,CMP-0016,2023-05-14 01:01:00,Conversion,Mobile,SMS,,0
CUS-010559,CMP-0016,2023-05-14 02:19:00,Click,Tablet,SMS,,0
CUS-005380,CMP-0027,2023-05-14 02:59:00,Click,Tablet,SMS,,0
CUS-006730,CMP-0016,2023-05-14 03:54:00,Impression,Tablet,SMS,,0
CUS-003732,CMP-0027,2023-05-14 06:54:00,Open,Mobile,SMS,,0
CUS-003145,CMP-0027,2023-05-14 07:39:00,Open,Tablet,SMS,,0
CUS-002658,CMP-0016,2023-05-14 07:41:00,Product View,Tablet,SMS,,0
CUS-003596,CMP-0027,2023-05-14 08:44:00,Impression,Mobile,SMS,,0
CUS-001574,CMP-0027,2023-05-14 09:31:00,Impression,Mobile,SMS,,0
CUS-008873,CMP-0016,2023-05-14 10:52:00,Open,Tablet,SMS,,0
CUS-000131,CMP-0027,2023-05-14 12:08:00,Impression,Mobile,SMS,,0
CUS-002706,CMP-0027,2023-05-14 12:26:00,Impression,Tablet,SMS,,0
CUS-002388,CMP-0016,2023-05-14 13:35:00,Add To Cart,Desktop,SMS,,0
CUS-007960,CMP-0016,2023-05-14 14:17:00,Impression,Desktop ,SMS,,0
CUS-007036,CMP-0016,2023-05-14 15:14:00,Product View,Tablet,SMS,,0
CUS-009968,CMP-0027,2023-05-14 16:08:00,Impression,Desktop,SMS,,0
CUS-002495,CMP-0016,2023-05-14 16:37:00,Click,Desktop,SMS,,0
CUS-000011,CMP-0016,2023-05-14 17:26:00,Open,Mobile,SMS,,0
CUS-009160,CMP-0016,2023-05-14 18:09:00,Open,Desktop,SMS,,0
CUS-003339,CMP-0016,2023-05-14 18:13:00,Product View,Desktop,SMS,,0
CUS-000677,CMP-0016,2023-05-14 19:23:00,Impression,Desktop,SMS,,0
CUS-010352,CMP-0016,2023-05-14 20:42:00,Add To Cart,Mobile,SMS,,0
CUS-003461,CMP-0016,2023-05-14 21:02:00,Product View,Mobile,SMS,,0
CUS-011342,CMP-0027,2023-05-14 21:58:00,Impression,Mobile,SMS,,0
CUS-005886,CMP-0027,2023-05-14 22:19:00,Product View,Desktop,SMS,,0
CUS-004877,CMP-0027,2023-05-14 22:23:00,Open,Desktop,SMS,,0
CUS-002059,CMP-0027,2023-05-14 22:30:00,Add To Cart,Mobile,SMS,,0
CUS-002031,CMP-0016,2023-05-14 22:46:00,Impression,Mobile,SMS,,0
CUS-010873,CMP-0027,2023-05-14 22:51:00,Conversion,Desktop,SMS,,0
CUS-003674,CMP-0027,2023-05-14 23:08:00,Open,Tablet,SMS,,0
CUS-008322,CMP-0027,2023-05-14 23:53:00,Click,Mobile,SMS,,0
CUS-006993,CMP-0027,2023-05-15 00:04:00,Product View,Tablet,SMS,,0
CUS-007889,CMP-0016,2023-05-15 00:25:00,Impression,Desktop,SMS,,0
CUS-006160,CMP-0027,2023-05-15 00:36:00,Click,Mobile,SMS,,0
CUS-007202,CMP-0027,2023-05-15 01:25:00,Product View,Desktop,SMS,,0
CUS-009959,CMP-0016,2023-05-15 01:26:00,Impression,Mobile,SMS,,0
CUS-005403,CMP-0027,2023-05-15 02:52:00,Impression,Desktop,SMS,,0
CUS-001254,CMP-0016,2023-05-15 03:50:00,Impression,Desktop,SMS,,0
CUS-009378,CMP-0027,2023-05-15 03:53:00,Impression,Tablet,SMS,,0
CUS-010189,CMP-0016,2023-05-15 04:13:00,Product View,Tablet,SMS,,0
CUS-008620,CMP-0027,2023-05-15 05:50:00,Open,Tablet,SMS,,0
CUS-007588,CMP-0027,2023-05-15 06:12:00,Product View,Mobile,SMS,,0
CUS-010965,CMP-0016,2023-05-15 07:19:00,Add To Cart,Tablet,SMS,,0
CUS-002857,CMP-0027,2023-05-15 07:21:00,Impression,Tablet,SMS,,0
CUS-001905,CMP-0016,2023-05-15 07:30:00,Product View,Mobile,SMS,,0
CUS-009645,CMP-0027,2023-05-15 07:33:00,Impression,Tablet,SMS,,0
CUS-011831,CMP-0027,2023-05-15 08:31:00,Conversion,Desktop,SMS,,0
CUS-004086,CMP-0027,2023-05-15 08:32:00,Impression,Mobile,SMS,,0
CUS-010964,CMP-0016,2023-05-15 09:41:00,Product View,Tablet,SMS,,0
CUS-007980,CMP-0016,2023-05-15 10:34:00,Product View,Tablet,SMS,,0
CUS-010670,CMP-0027,2023-05-15 10:35:00,Product View,Desktop,SMS,2023-05-24,1
CUS-002625,CMP-0027,2023-05-15 10:48:00,Impression,Mobile,SMS,,0
CUS-006958,CMP-0016,2023-05-15 10:51:00,Impression,Desktop,SMS,,0
CUS-002044,CMP-0016,2023-05-15 11:00:00,Impression,Desktop,SMS,,0
CUS-001440,CMP-0027,2023-05-15 12:48:00,Add To Cart,Tablet,SMS,,0
CUS-008488,CMP-0027,2023-05-15 13:23:00,Impression,Mobile,SMS,,0
CUS-011458,CMP-0016,2023-05-15 13:39:00,Impression,Mobile,SMS,,0
CUS-005620,CMP-0027,2023-05-15 14:27:00,Open,Mobile,SMS,,0
CUS-003005,CMP-0016,2023-05-15 14:48:00,Impression,Tablet,SMS,,0
CUS-005539,CMP-0016,2023-05-15 15:01:00,Impression,Tablet,SMS,,0
CUS-011895,CMP-0016,2023-05-15 15:23:00,Impression,Tablet,SMS,,0
CUS-002331,CMP-0027,2023-05-15 17:16:00,Impression,Desktop,SMS,,0
CUS-007487,CMP-0016,2023-05-15 17:32:00,Impression,Desktop,SMS,,0
CUS-010791,CMP-0027,2023-05-15 18:48:00,Add To Cart,Mobile,SMS,,0
CUS-006821,CMP-0016,2023-05-15 19:13:00,Product View,Tablet,SMS,,0
CUS-003132,CMP-0027,2023-05-15 19:52:00,Impression,Desktop,SMS,,0
CUS-004000,CMP-0027,2023-05-15 20:56:00,Open,Desktop,SMS,,0
CUS-011638,CMP-0016,2023-05-15 21:19:00,Product View,Tablet,SMS,,0
CUS-004680,CMP-0016,2023-05-15 21:53:00,Click,Mobile,SMS,,0
CUS-000761,CMP-0016,2023-05-15 22:53:00,Click,Desktop,SMS,,0
CUS-004910,CMP-0016,2023-05-15 22:57:00,Open,Mobile,SMS,,0
CUS-001423,CMP-0027,2023-05-15 23:14:00,Click,Desktop,SMS,,0
CUS-000399,CMP-0027,2023-05-15 23:47:00,Open,Tablet,SMS,,0
CUS-008985,CMP-0016,2023-05-16 00:09:00,Impression,Tablet,SMS,,0
CUS-006943,CMP-0027,2023-05-16 00:55:00,Add To Cart,Mobile,SMS,,0
CUS-002418,CMP-0016,2023-05-16 01:02:00,Open,Mobile,SMS,,0
CUS-000024,CMP-0016,2023-05-16 01:51:00,Impression,Mobile,SMS,,0
CUS-006184,CMP-0027,2023-05-16 02:14:00,Open,Mobile,SMS,,0
CUS-003690,CMP-0016,2023-05-16 02:52:00,Impression,Desktop,SMS,,0
CUS-000775,CMP-0027,2023-05-16 03:29:00,Impression,Desktop,SMS,,0
CUS-001689,CMP-0027,2023-05-16 03:49:00,Product View,Tablet,SMS,,0
CUS-011819,CMP-0016,2023-05-16 04:27:00,Click,Desktop,SMS,,0
CUS-010863,CMP-0027,2023-05-16 04:39:00,Product View,Mobile,SMS,,0
CUS-010449,CMP-0027,2023-05-16 04:47:00,Add To Cart,Tablet,SMS,,0
CUS-000466,CMP-0016,2023-05-16 05:42:00,Impression,Mobile,SMS,,0
CUS-000902,CMP-0016,2023-05-16 05:57:00,Open,Mobile,SMS,,0
CUS-001275,CMP-0027,2023-05-16 06:05:00,Add To Cart,Tablet,SMS,,0
CUS-007499,CMP-0016,2023-05-16 06:10:00,Add To Cart,Desktop,SMS,,0
CUS-000792,CMP-0027,2023-05-16 06:43:00,Click,Tablet,SMS,,0
CUS-011821,CMP-0027,2023-05-16 08:29:00,Add To Cart,Mobile,SMS,,0
CUS-000467,CMP-0027,2023-05-16 08:31:00,Click,Tablet,SMS,,0
CUS-003377,CMP-0016,2023-05-16 08:47:00,Conversion,Tablet,SMS,,0
CUS-009510,CMP-0016,2023-05-16 08:47:00,Impression,Mobile,SMS,,0
CUS-001691,CMP-0027,2023-05-16 09:34:00,Impression,Mobile,SMS,,0
CUS-008378,CMP-0016,2023-05-16 10:25:00,Product View,Tablet,SMS,,0
CUS-003710,CMP-0016,2023-05-16 10:28:00,Impression,Desktop,SMS,,0
CUS-003447,CMP-0016,2023-05-16 10:33:00,Impression,Tablet,SMS,,0
CUS-011238,CMP-0016,2023-05-16 11:00:00,Product View,Desktop,SMS,,0
CUS-010627,CMP-0027,2023-05-16 12:55:00,Impression,Tablet,SMS,,0
CUS-005558,CMP-0027,2023-05-16 13:14:00,Impression,Mobile,SMS,,0
CUS-007223,CMP-0027,2023-05-16 13:40:00,Impression,Mobile,SMS,,0
CUS-005510,CMP-0016,2023-05-16 13:46:00,Product View,Mobile,SMS,,0
CUS-007476,CMP-0016,2023-05-16 13:56:00,Open,Tablet,SMS,,0
CUS-007012,CMP-0027,2023-05-16 16:03:00,Product View,Mobile,SMS,,0
CUS-000250,CMP-0027,2023-05-16 16:27:00,Product View,Tablet,SMS,,0
CUS-010322,CMP-0027,2023-05-16 17:06:00,Impression,Mobile,SMS,,0
CUS-003997,CMP-0016,2023-05-16 17:50:00,Impression,Tablet,SMS,,0
CUS-001651,CMP-0027,2023-05-16 18:28:00,Conversion,Tablet,SMS,,0
CUS-006905,CMP-0016,2023-05-16 18:45:00,Open,Mobile,SMS,,0
CUS-005487,CMP-0016,2023-05-16 19:33:00,Impression,Mobile,SMS,,0
CUS-004770,CMP-0016,2023-05-16 19:38:00,Product View,Tablet,SMS,,0
CUS-003770,CMP-0027,2023-05-16 20:41:00,Impression,Tablet,SMS,,0
CUS-000101,CMP-0016,2023-05-16 20:42:00,Impression,Mobile,SMS,,0
CUS-001586,CMP-0016,2023-05-16 21:02:00,Add To Cart,Tablet,SMS,,0
CUS-004847,CMP-0016,2023-05-16 21:52:00,Open,Mobile,SMS,,0
CUS-007982,CMP-0016,2023-05-16 22:08:00,Product View,Tablet,SMS,,0
CUS-010274,CMP-0016,2023-05-16 22:44:00,Product View,Desktop,SMS,,0
CUS-004231,CMP-0016,2023-05-16 22:48:00,Impression,Mobile,SMS,,0
CUS-006036,CMP-0027,2023-05-16 22:49:00,Impression,Tablet,SMS,,0
CUS-003244,CMP-0016,2023-05-16 23:12:00,Impression,Desktop,SMS,,0
CUS-005723,CMP-0027,2023-05-17 00:09:00,Conversion,Mobile,SMS,,0
CUS-005107,CMP-0027,2023-05-17 01:45:00,Impression,Mobile,SMS,,0
CUS-005031,CMP-0027,2023-05-17 01:50:00,Impression,Mobile,SMS,,0
CUS-011192,CMP-0016,2023-05-17 02:05:00,Impression,Tablet,SMS,,0
CUS-006383,CMP-0027,2023-05-17 02:47:00,Conversion,Mobile,SMS,,0
CUS-000786,CMP-0027,2023-05-17 03:53:00,Product View,Desktop,SMS,,0
CUS-002207,CMP-0027,2023-05-17 04:11:00,Impression,Desktop,SMS,,0
CUS-005393,CMP-0027,2023-05-17 04:17:00,Open,Mobile,SMS,2023-05-24,1
CUS-004138,CMP-0016,2023-05-17 05:11:00,Impression,Mobile,SMS,,0
CUS-008159,CMP-0016,2023-05-17 06:02:00,Product View,Mobile,SMS,,0
CUS-010680,CMP-0027,2023-05-17 06:27:00,Open,Desktop,SMS,,0
CUS-001786,CMP-0027,2023-05-17 06:33:00,Product View,Mobile,SMS,,0
CUS-009941,CMP-0027,2023-05-17 07:32:00,Click,Mobile,SMS,,0
CUS-005177,CMP-0016,2023-05-17 07:43:00,Click,Tablet,SMS,,0
CUS-008053,CMP-0027,2023-05-17 07:47:00,Conversion,Desktop,SMS,,0
CUS-004436,CMP-0027,2023-05-17 07:53:00,Impression,Mobile,SMS,,0
CUS-001164,CMP-0016,2023-05-17 08:45:00,Impression,Mobile,SMS,,0
CUS-006946,CMP-0027,2023-05-17 08:47:00,Click,Desktop,SMS,,0
CUS-003106,CMP-0016,2023-05-17 09:03:00,Conversion,Mobile,SMS,,0
CUS-010326,CMP-0027,2023-05-17 09:39:00,Impression,Mobile,SMS,,0
CUS-000175,CMP-0016,2023-05-17 09:52:00,Product View,Mobile,SMS,,0
CUS-004210,CMP-0027,2023-05-17 10:38:00,Impression,Mobile,SMS,,0
CUS-003634,CMP-0027,2023-05-17 12:12:00,Open,Mobile,SMS,,0
CUS-007144,CMP-0016,2023-05-17 12:19:00,Impression,Mobile,SMS,,0
CUS-001382,CMP-0027,2023-05-17 13:35:00,Product View,Desktop,SMS,,0
CUS-006452,CMP-0027,2023-05-17 14:50:00,Product View,Desktop,SMS,,0
CUS-005240,CMP-0027,2023-05-17 15:00:00,Add To Cart,Tablet,SMS,,0
CUS-009173,CMP-0016,2023-05-17 15:06:00,Open,Tablet,SMS,,0
CUS-008462,CMP-0027,2023-05-17 15:19:00,Open,Mobile,SMS,,0
CUS-009774,CMP-0027,2023-05-17 15:20:00,Click,Desktop,SMS,,0
CUS-010216,CMP-0027,2023-05-17 15:21:00,Impression,Tablet,SMS,,0
CUS-008211,CMP-0027,2023-05-17 15:32:00,Add To Cart,Tablet,SMS,,0
CUS-000340,CMP-0027,2023-05-17 15:48:00,Product View,Desktop,SMS,,0
CUS-003513,CMP-0016,2023-05-17 15:51:00,Product View,Mobile,SMS,,0
CUS-010391,CMP-0027,2023-05-17 18:30:00,Open,Tablet,SMS,,0
CUS-000573,CMP-0016,2023-05-17 18:39:00,Product View,Desktop,SMS,,0
CUS-006867,CMP-0027,2023-05-17 19:23:00,Impression,Desktop,SMS,,0
CUS-001458,CMP-0016,2023-05-17 19:42:00,Open,Desktop,SMS,,0
CUS-006889,CMP-0016,2023-05-17 20:04:00,Open,Tablet,SMS,,0
CUS-011594,CMP-0027,2023-05-17 20:54:00,Open,Desktop,SMS,,0
CUS-009796,CMP-0016,2023-05-17 21:02:00,Add To Cart,Tablet,SMS,,0
CUS-010366,CMP-0027,2023-05-17 21:23:00,Impression,Mobile,SMS,,0
CUS-001548,CMP-0016,2023-05-17 21:35:00,Product View,Tablet,SMS,,0
CUS-005948,CMP-0027,2023-05-17 21:56:00,Product View,Tablet,SMS,,0
CUS-001357,CMP-0016,2023-05-17 21:56:00,Add To Cart,Tablet,SMS,,0
CUS-009291,CMP-0027,2023-05-17 23:15:00,Product View,Desktop,SMS,,0
CUS-003716,CMP-0027,2023-05-17 23:45:00,Open,Desktop,SMS,,0
CUS-007309,CMP-0016,2023-05-18 00:34:00,Open,Mobile,SMS,,0
CUS-010823,CMP-0027,2023-05-18 01:25:00,Open,Desktop,SMS,,0
CUS-006777,CMP-0027,2023-05-18 02:04:00,Product View,Desktop,SMS,,0
CUS-006362,CMP-0027,2023-05-18 03:24:00,Product View,Mobile,SMS,,0
